Frame     E2E latency(ms)     
19        86.724000 ms        
20        72.201000 ms        
21        54.983000 ms        
22        55.944000 ms        
23        64.139000 ms        
24        54.789000 ms        
25        54.645000 ms        
26        59.492000 ms        
27        62.892000 ms        
28        57.395000 ms        
29        56.007000 ms        
30        62.865000 ms        
31        59.798000 ms        
32        53.947000 ms        
33        51.988000 ms        
34        63.911000 ms        
35        60.125000 ms        
36        57.088000 ms        
37        77.373000 ms        
38        73.600000 ms        
39        62.891000 ms        
40        63.546000 ms        
41        61.135000 ms        
42        74.040000 ms        
43        67.146000 ms        
44        59.839000 ms        
45        59.382000 ms        
46        55.444000 ms        
47        69.974000 ms        
48        66.765000 ms        
49        55.836000 ms        
50        53.651000 ms        
51        54.453000 ms        
52        59.682000 ms        
53        67.423000 ms        
54        60.219000 ms        
55        66.124000 ms        
56        50.942000 ms        
57        61.830000 ms        
58        54.470000 ms        
59        54.357000 ms        
60        51.914000 ms        
61        58.872000 ms        
62        73.204000 ms        
63        59.636000 ms        
64        69.305000 ms        
65        75.562000 ms        
66        59.082000 ms        
67        59.204000 ms        
68        58.128000 ms        
69        64.134000 ms        
70        74.242000 ms        
71        53.754000 ms        
72        78.953000 ms        
73        76.505000 ms        
74        60.286000 ms        
75        55.121000 ms        
76        51.343000 ms        
77        49.251000 ms        
78        62.889000 ms        
79        53.352000 ms        
80        66.003000 ms        
81        74.689000 ms        
82        84.852000 ms        
83        73.072000 ms        
84        79.007000 ms        
85        60.411000 ms        
86        57.586000 ms        
87        65.815000 ms        
88        66.898000 ms        
89        76.278000 ms        
90        60.704000 ms        
91        57.731000 ms        
92        58.914000 ms        
93        74.112000 ms        
94        78.351000 ms        
95        72.777000 ms        
96        79.277000 ms        
97        62.882000 ms        
98        55.238000 ms        
99        69.368000 ms        
100       64.660000 ms        
101       80.493000 ms        
102       62.009000 ms        
103       56.102000 ms        
104       56.703000 ms        
105       78.648000 ms        
106       105.887000 ms       
107       81.325000 ms        
108       81.220000 ms        
109       63.965000 ms        
110       55.884000 ms        
111       60.347000 ms        
112       66.874000 ms        
113       74.469000 ms        
114       55.894000 ms        
115       64.930000 ms        
116       52.715000 ms        
117       56.548000 ms        
118       73.972000 ms        
119       58.989000 ms        
120       77.897000 ms        
121       59.507000 ms        
122       81.942000 ms        
123       64.061000 ms        
124       64.523000 ms        
125       76.433000 ms        
126       62.421000 ms        
127       55.909000 ms        
128       54.439000 ms        
129       57.947000 ms        
130       67.124000 ms        
131       73.299000 ms        
132       73.809000 ms        
133       53.406000 ms        
134       62.817000 ms        
135       72.438000 ms        
136       65.022000 ms        
137       79.083000 ms        
138       60.215000 ms        
139       64.273000 ms        
140       68.236000 ms        
141       62.653000 ms        
142       69.240000 ms        
143       79.148000 ms        
144       73.050000 ms        
145       54.739000 ms        
146       52.760000 ms        
147       64.920000 ms        
148       65.107000 ms        
149       94.082000 ms        
150       78.124000 ms        
151       64.791000 ms        
152       61.010000 ms        
153       68.957000 ms        
154       74.089000 ms        
155       73.027000 ms        
156       83.323000 ms        
157       66.484000 ms        
158       59.189000 ms        
159       78.836000 ms        
160       64.306000 ms        
161       64.687000 ms        
162       76.828000 ms        
163       75.170000 ms        
164       68.249000 ms        
165       74.723000 ms        
166       74.156000 ms        
167       62.451000 ms        
168       81.399000 ms        
169       64.310000 ms        
170       58.824000 ms        
171       69.633000 ms        
172       73.414000 ms        
173       64.841000 ms        
174       49.467000 ms        
175       54.094000 ms        
176       60.669000 ms        
177       69.522000 ms        
178       53.684000 ms        
179       64.118000 ms        
180       73.983000 ms        
181       59.454000 ms        
182       58.263000 ms        
183       58.422000 ms        
184       68.184000 ms        
185       53.025000 ms        
186       57.085000 ms        
187       54.011000 ms        
188       64.421000 ms        
189       57.883000 ms        
190       58.642000 ms        
191       56.447000 ms        
192       62.418000 ms        
193       73.470000 ms        
194       53.190000 ms        
195       63.235000 ms        
196       68.669000 ms        
197       72.921000 ms        
198       61.272000 ms        
199       62.007000 ms        
200       53.514000 ms        
201       59.280000 ms        
202       58.808000 ms        
203       59.352000 ms        
204       61.324000 ms        
205       68.783000 ms        
206       57.142000 ms        
207       64.370000 ms        
208       73.502000 ms        
209       52.087000 ms        
210       59.615000 ms        
211       49.242000 ms        
212       57.772000 ms        
213       54.922000 ms        
214       51.892000 ms        
215       59.624000 ms        
216       61.532000 ms        
217       58.035000 ms        
218       66.304000 ms        
219       62.476000 ms        
220       86.784000 ms        
221       68.726000 ms        
222       61.395000 ms        
223       64.574000 ms        
224       67.377000 ms        
225       54.296000 ms        
226       64.841000 ms        
227       76.151000 ms        
228       78.066000 ms        
229       62.243000 ms        
230       65.447000 ms        
231       74.257000 ms        
232       65.890000 ms        
233       78.488000 ms        
234       59.711000 ms        
235       78.777000 ms        
236       74.269000 ms        
237       58.251000 ms        
238       74.406000 ms        
239       53.726000 ms        
240       79.085000 ms        
241       61.422000 ms        
242       66.112000 ms        
243       75.554000 ms        
244       66.117000 ms        
245       85.015000 ms        
246       76.997000 ms        
247       54.167000 ms        
248       53.781000 ms        
249       63.771000 ms        
250       73.455000 ms        
251       84.464000 ms        
252       73.620000 ms        
253       56.835000 ms        
254       68.269000 ms        
255       76.012000 ms        
256       64.836000 ms        
257       71.525000 ms        
258       76.946000 ms        
259       95.145000 ms        
260       75.549000 ms        
261       90.366000 ms        
262       77.593000 ms        
263       73.377000 ms        
264       94.783000 ms        
265       84.563000 ms        
266       73.827000 ms        
267       58.130000 ms        
268       74.354000 ms        
269       80.545000 ms        
270       61.586000 ms        
271       88.395000 ms        
272       72.602000 ms        
273       57.559000 ms        
274       87.052000 ms        
275       72.154000 ms        
276       106.848000 ms       
277       100.441000 ms       
278       84.220000 ms        
279       68.769000 ms        
280       63.523000 ms        
281       79.375000 ms        
282       63.944000 ms        
283       55.515000 ms        
284       92.408000 ms        
285       89.018000 ms        
286       72.607000 ms        
287       83.693000 ms        
288       89.092000 ms        
289       72.215000 ms        
290       101.263000 ms       
291       85.254000 ms        
292       73.052000 ms        
293       98.697000 ms        
294       82.562000 ms        
295       86.064000 ms        
296       90.309000 ms        
297       93.313000 ms        
298       74.911000 ms        
299       73.701000 ms        
300       99.415000 ms        
301       84.736000 ms        
302       67.758000 ms        
303       98.126000 ms        
304       80.564000 ms        
305       75.379000 ms        
306       98.158000 ms        
307       86.823000 ms        
308       69.433000 ms        
309       83.114000 ms        
310       106.490000 ms       
311       80.717000 ms        
312       121.166000 ms       
313       109.614000 ms       
314       96.427000 ms        
315       78.761000 ms        
316       97.462000 ms        
317       91.275000 ms        
318       72.980000 ms        
319       58.027000 ms        
320       77.271000 ms        
321       62.503000 ms        
322       53.703000 ms        
323       88.483000 ms        
324       73.819000 ms        
325       59.247000 ms        
326       93.825000 ms        
327       78.119000 ms        
328       62.171000 ms        
329       68.404000 ms        
330       59.450000 ms        
331       62.162000 ms        
332       63.353000 ms        
333       59.359000 ms        
334       63.429000 ms        
335       52.507000 ms        
336       64.131000 ms        
337       55.583000 ms        
338       61.738000 ms        
339       52.074000 ms        
340       59.251000 ms        
341       54.423000 ms        
342       56.463000 ms        
343       57.595000 ms        
344       64.816000 ms        
345       60.875000 ms        
346       54.199000 ms        
347       54.969000 ms        
348       62.902000 ms        
349       54.421000 ms        
350       53.005000 ms        
351       62.471000 ms        
352       67.224000 ms        
353       74.738000 ms        
354       60.737000 ms        
355       59.398000 ms        
356       61.627000 ms        
357       56.545000 ms        
358       55.142000 ms        
359       66.196000 ms        
360       57.201000 ms        
361       61.946000 ms        
362       82.029000 ms        
363       67.548000 ms        
364       59.428000 ms        
365       62.627000 ms        
366       64.122000 ms        
367       56.472000 ms        
368       64.856000 ms        
369       66.470000 ms        
