Frame     E2E latency(ms)     
54        89.140000 ms        
55        72.518000 ms        
56        54.435000 ms        
57        60.962000 ms        
58        63.167000 ms        
59        55.153000 ms        
60        56.281000 ms        
61        62.813000 ms        
62        64.339000 ms        
63        60.036000 ms        
64        51.551000 ms        
65        59.717000 ms        
66        52.504000 ms        
67        54.660000 ms        
68        66.665000 ms        
69        52.914000 ms        
70        54.129000 ms        
71        58.974000 ms        
72        60.327000 ms        
73        63.007000 ms        
74        54.454000 ms        
75        51.483000 ms        
76        51.935000 ms        
77        46.660000 ms        
78        72.968000 ms        
79        53.684000 ms        
80        54.149000 ms        
81        61.884000 ms        
82        57.284000 ms        
83        59.654000 ms        
84        56.010000 ms        
85        60.632000 ms        
86        57.437000 ms        
87        53.457000 ms        
88        54.224000 ms        
89        54.491000 ms        
90        55.751000 ms        
91        62.465000 ms        
92        58.044000 ms        
93        50.818000 ms        
94        49.328000 ms        
95        54.180000 ms        
96        60.867000 ms        
97        46.682000 ms        
98        51.017000 ms        
99        58.633000 ms        
100       56.821000 ms        
101       56.852000 ms        
102       51.005000 ms        
103       56.866000 ms        
104       57.347000 ms        
105       56.219000 ms        
106       55.626000 ms        
107       57.325000 ms        
108       53.082000 ms        
109       46.605000 ms        
110       51.777000 ms        
111       51.016000 ms        
112       47.457000 ms        
113       53.541000 ms        
114       59.321000 ms        
115       60.860000 ms        
116       69.351000 ms        
117       55.758000 ms        
118       53.202000 ms        
119       56.023000 ms        
120       60.140000 ms        
121       49.738000 ms        
122       48.478000 ms        
123       60.507000 ms        
124       63.323000 ms        
125       57.717000 ms        
126       59.479000 ms        
127       62.256000 ms        
128       55.040000 ms        
129       49.843000 ms        
130       54.849000 ms        
131       51.865000 ms        
132       55.798000 ms        
133       51.931000 ms        
134       53.685000 ms        
135       65.267000 ms        
136       53.165000 ms        
137       63.641000 ms        
138       60.516000 ms        
139       53.577000 ms        
140       53.811000 ms        
141       56.227000 ms        
142       55.712000 ms        
143       58.777000 ms        
144       55.954000 ms        
145       55.231000 ms        
146       56.384000 ms        
147       57.888000 ms        
148       55.419000 ms        
149       56.180000 ms        
150       64.015000 ms        
151       60.676000 ms        
152       60.516000 ms        
153       56.571000 ms        
154       60.080000 ms        
155       59.506000 ms        
156       56.771000 ms        
157       57.339000 ms        
158       70.212000 ms        
159       67.175000 ms        
160       73.007000 ms        
161       54.450000 ms        
162       59.909000 ms        
163       62.612000 ms        
164       60.248000 ms        
165       61.416000 ms        
166       57.400000 ms        
167       54.440000 ms        
168       65.970000 ms        
169       71.796000 ms        
170       54.778000 ms        
171       54.023000 ms        
172       52.709000 ms        
173       58.414000 ms        
174       52.485000 ms        
175       55.392000 ms        
176       54.223000 ms        
177       60.614000 ms        
178       67.469000 ms        
179       60.907000 ms        
180       67.009000 ms        
181       57.420000 ms        
182       64.719000 ms        
