Frame        Inference_Time_ms    Objects_Detected
0                       177.61                  14
1                        29.89                  12
2                        28.32                  12
3                        28.25                  13
4                        28.19                  15
5                        28.15                  15
6                        28.16                  11
7                        28.16                  14
8                        28.11                  13
9                        28.13                  14
10                       16.69                  14
11                       16.37                  14
12                       16.39                  15
13                       15.83                  15
14                       15.77                  14
15                       15.62                  16
16                       15.60                  16
17                       15.61                  16
18                       15.57                  16
19                       14.34                  17
20                       14.16                  14
21                       15.11                  18
22                       15.79                  15
23                       15.22                  16
24                       15.11                  16
25                       15.30                  14
26                       15.74                  14
27                       15.58                  14
28                       15.01                  14
29                       14.79                  17
30                       14.75                  14
31                       14.38                  15
32                       15.27                  15
33                       15.59                  16
34                       15.57                  15
35                       15.42                  16
36                       15.32                  14
37                       15.52                  15
38                       15.30                  15
39                       15.30                  15
40                       14.22                  14
41                       14.20                  13
42                       14.93                  14
43                       15.81                  14
44                       15.65                  15
45                       15.47                  14
46                       15.37                  13
47                       15.48                  13
48                       14.18                  14
49                       14.39                  12
50                       15.06                  14
51                       14.79                  13
52                       15.56                  15
53                       15.77                  16
54                       16.44                  16
55                       15.69                  15
56                       15.27                  15
57                       14.32                  13
58                       14.14                  16
59                       14.43                  16
60                       14.47                  16
61                       14.20                  15
62                       14.09                  16
63                       14.07                  18
64                       14.04                  15
65                       14.50                  16
66                       14.27                  14
67                       14.16                  13
68                       14.16                  14
69                       14.12                  14
70                       14.12                  10
71                       14.10                  10
72                       14.04                  11
73                       14.22                  14
74                       14.12                  14
75                       14.14                  15
76                       14.07                  13
77                       14.26                  15
78                       14.36                  16
79                       14.24                  18
80                       14.12                  14
81                       14.33                  16
82                       14.39                  16
83                       14.16                  18
84                       14.14                  17
85                       14.24                  17
86                       14.19                  15
87                       14.11                  15
88                       14.56                  14
89                       14.16                  18
90                       14.27                  16
91                       14.12                  15
92                       14.09                  16
93                       14.25                  16
94                       14.11                  15
95                       14.09                  17
96                       14.39                  15
97                       14.12                  15
98                       14.51                  15
99                       14.19                  17
100                      14.24                  15
101                      14.26                  16
102                      14.70                  15
103                      14.28                  15
104                      14.31                  16
105                      23.72                  16
106                      24.66                  19
107                      14.84                  21
108                      15.42                  19
109                      14.45                  18
110                      23.74                  16
111                      15.69                  17
112                      14.98                  18
113                      23.29                  13
114                      15.26                  12
115                      14.80                  15
116                      26.65                  14
117                      15.38                  15
118                      14.78                  18
119                      27.77                  19
120                      14.98                  17
121                      15.11                  17
122                      28.06                  16
123                      15.06                  15
124                      14.85                  15
125                      27.50                  15
126                      16.12                  14
127                      16.07                  15
128                      15.92                  14
129                      15.89                  13
130                      30.82                  15
131                      15.74                  14
132                      15.47                  15
133                      15.39                  16
134                      15.38                  16
135                      15.59                  13
136                      21.78                  13
137                      15.48                  13
138                      15.15                  14
139                      15.42                  13
140                      15.77                  14
141                      15.71                  16
142                      23.80                  15
143                      15.65                  12
144                      15.52                  13
145                      15.12                  16
146                      15.37                  13
147                      15.98                  12
148                      24.20                  12
149                      15.52                  14
150                      15.37                  12
151                      15.22                  14
152                      15.22                  14
153                      15.59                  17
154                      24.09                  14
155                      15.67                  17
156                      15.55                  14
157                      15.44                  12
158                      16.17                  13
159                      15.32                  14
160                      24.05                  14
161                      15.66                  14
162                      15.64                  14
163                      15.53                  15
164                      15.38                  14
165                      15.25                  11
166                      31.61                  13
167                      15.33                  14
168                      15.11                  14
169                      15.16                  15
170                      15.94                  15
171                      15.52                  13
172                      21.96                  15
173                      14.95                  15
174                      14.35                  14
175                      20.90                  16
176                      15.21                  13
177                      14.52                  14
178                      18.27                  13
179                      14.90                  15
180                      14.47                  14
181                      28.35                  15
182                      15.24                  15
183                      14.23                  14
184                      15.12                  15
185                      15.81                  13
186                      15.74                  14
187                      23.76                  17
188                      15.35                  16
189                      14.53                  15
190                      27.08                  17
191                      14.90                  17
192                      14.43                  15
193                      14.16                  17
194                      14.56                  17
195                      14.36                  16
196                      14.39                  14
197                      19.56                  14
198                      14.51                  18
199                      14.46                  17
200                      19.92                  14
201                      14.62                  13
202                      14.27                  11
203                      26.13                  11
204                      14.30                  13
205                      14.38                  13
206                      27.87                  12
207                      14.49                  14
208                      14.42                  14
209                      27.69                  12
210                      14.83                  13
211                      14.51                  12
212                      14.25                  12
213                      15.07                  11
214                      15.14                  11
215                      14.40                  13
216                      15.12                  13
217                      28.00                  12
218                      14.90                  12
219                      14.47                  13
220                      14.92                  13
221                      15.58                  14
222                      27.61                  15
223                      15.28                  17
224                      14.36                  17
225                      28.06                  13
226                      15.27                  13
227                      14.78                  13
228                      27.35                  13
229                      14.76                  13
230                      14.34                  13
231                      30.73                  14
232                      15.58                  13
233                      15.46                  14
234                      36.50                  13
235                      15.92                  16
236                      15.52                  15
237                      15.36                  14
238                      15.19                  12
239                      38.47                  13
240                      15.99                  14
241                      15.81                  15
242                      15.60                  13
243                      25.64                  14
244                      29.60                  13
245                      15.78                  13
246                      15.26                  12
247                      15.59                  14
248                      20.08                  13
249                      35.64                  12
250                      15.55                  12
251                      14.86                  14
252                      15.29                  13
253                      33.05                  13
254                      18.72                  14
255                      15.47                  18
256                      14.84                  17
257                      22.06                  18
258                      14.61                  19
259                      33.31                  20
260                      19.30                  20
261                      15.88                  20
262                      15.19                  18
263                      25.14                  20
264                      15.57                  22
265                      15.59                  17
266                      32.86                  18
267                      14.85                  20
268                      14.61                  19
