Frame        Inference_Time_ms    Objects_Detected
0                       179.52                  14
1                        29.93                  12
2                        28.32                  12
3                        28.28                  13
4                        28.24                  15
5                        28.22                  15
6                        28.27                  11
7                        28.15                  13
8                        28.17                  14
9                        28.16                  14
10                       24.22                  14
11                       16.06                  14
12                       15.81                  15
13                       15.80                  15
14                       15.79                  14
15                       15.78                  16
16                       15.79                  16
17                       15.79                  17
18                       15.60                  16
19                       15.56                  14
20                       15.55                  14
21                       15.58                  18
22                       14.73                  14
23                       14.56                  15
24                       14.11                  16
25                       14.11                  16
26                       14.21                  14
27                       14.09                  14
28                       14.06                  14
29                       14.06                  17
30                       14.09                  13
31                       14.04                  14
32                       14.49                  14
33                       14.18                  15
34                       14.13                  16
35                       14.19                  15
36                       14.26                  16
37                       14.08                  14
38                       14.07                  15
39                       14.10                  15
40                       14.36                  16
41                       14.12                  14
42                       14.07                  13
43                       14.09                  14
44                       14.09                  14
45                       14.06                  15
46                       14.07                  14
47                       14.05                  13
48                       14.05                  14
49                       14.11                  12
50                       14.33                  14
51                       14.23                  14
52                       14.09                  13
53                       14.12                  15
54                       14.05                  16
55                       14.05                  15
56                       14.07                  15
57                       14.49                  13
58                       14.21                  16
59                       14.07                  16
60                       14.29                  16
61                       14.08                  15
62                       14.08                  16
63                       14.74                  18
64                       14.21                  15
65                       14.11                  16
66                       14.10                  14
67                       14.10                  13
68                       14.10                  14
69                       14.02                  14
70                       14.04                  10
71                       14.21                  10
72                       14.11                  11
73                       14.10                  14
74                       14.07                  14
75                       14.04                  15
76                       14.07                  13
77                       14.77                  15
78                       14.77                  16
79                       14.77                  18
80                       14.76                  14
81                       14.76                  16
82                       14.75                  16
83                       14.87                  18
84                       14.88                  17
85                       14.87                  17
86                       14.77                  15
87                       14.77                  15
88                       14.77                  14
89                       14.99                  18
90                       14.97                  16
91                       14.98                  15
92                       14.86                  16
93                       14.86                  16
94                       15.14                  15
95                       15.15                  17
96                       15.13                  15
97                       15.12                  15
98                       15.07                  15
99                       15.06                  17
100                      15.08                  15
101                      14.55                  16
102                      15.17                  15
103                      15.02                  15
104                      14.60                  16
105                      16.19                  16
106                      35.34                  19
107                      15.31                  21
108                      15.19                  19
109                      14.91                  18
110                      30.79                  16
111                      16.06                  17
112                      15.80                  18
113                      31.88                  13
114                      15.34                  12
115                      14.43                  15
116                      36.52                  14
117                      15.82                  15
118                      15.79                  19
119                      15.61                  19
120                      37.81                  17
121                      17.13                  17
122                      16.30                  16
123                      27.10                  15
124                      21.15                  15
125                      15.94                  15
126                      15.63                  12
127                      39.40                  14
128                      15.71                  15
129                      15.30                  14
130                      32.44                  13
131                      15.97                  15
132                      15.77                  13
133                      37.29                  15
134                      15.60                  15
135                      15.61                  16
136                      38.30                  13
137                      15.38                  14
138                      15.86                  13
139                      25.60                  14
140                      14.56                  13
141                      14.28                  14
142                      31.63                  16
143                      15.16                  15
144                      14.62                  12
145                      28.89                  13
146                      14.86                  16
147                      14.59                  13
148                      32.03                  12
149                      14.92                  12
150                      14.39                  14
151                      31.86                  12
152                      15.22                  15
153                      14.91                  14
154                      24.05                  17
155                      15.65                  14
156                      16.27                  16
157                      15.41                  14
158                      19.17                  12
159                      15.07                  13
160                      14.86                  14
161                      26.86                  14
162                      14.65                  14
163                      14.22                  14
164                      29.44                  15
165                      15.42                  14
166                      14.96                  11
167                      30.93                  13
168                      15.47                  14
169                      15.69                  14
170                      28.20                  15
171                      18.89                  13
172                      16.20                  15
173                      15.08                  15
174                      24.55                  14
175                      15.79                  16
176                      14.49                  13
177                      29.97                  14
178                      15.31                  13
179                      14.40                  15
180                      29.73                  14
181                      16.11                  15
182                      15.47                  15
183                      25.89                  15
184                      14.78                  14
185                      14.48                  15
186                      33.26                  14
187                      19.63                  17
188                      15.26                  16
189                      14.71                  15
190                      29.28                  17
191                      15.22                  17
192                      14.97                  15
193                      36.21                  17
194                      14.74                  17
195                      14.31                  16
196                      34.99                  14
197                      15.03                  14
198                      14.53                  18
199                      34.76                  17
200                      14.87                  14
201                      14.88                  13
202                      14.46                  11
203                      14.40                  11
204                      14.79                  14
205                      14.21                  13
206                      14.16                  12
207                      14.31                  14
208                      15.63                  14
209                      15.15                  12
210                      14.32                  13
211                      21.04                  12
212                      15.07                  12
213                      14.78                  11
214                      17.31                  11
215                      14.27                  13
216                      14.61                  13
217                      14.51                  12
218                      21.28                  12
219                      14.68                  13
220                      14.20                  14
221                      14.20                  16
222                      14.56                  16
223                      14.17                  17
224                      21.53                  17
225                      14.27                  13
226                      14.07                  13
227                      14.09                  13
228                      15.06                  13
229                      14.68                  13
230                      14.51                  13
231                      14.62                  14
232                      14.50                  13
233                      14.49                  14
234                      26.46                  14
235                      15.08                  13
236                      14.72                  17
237                      27.97                  15
238                      14.53                  14
239                      14.70                  12
240                      28.57                  13
241                      14.56                  15
242                      14.26                  14
243                      28.33                  13
244                      15.20                  14
245                      14.61                  13
246                      28.40                  13
247                      14.80                  13
248                      14.87                  14
249                      29.94                  12
250                      14.29                  13
251                      14.30                  13
252                      14.48                  13
253                      17.10                  13
254                      14.83                  14
255                      14.27                  18
256                      24.21                  17
257                      14.69                  18
258                      14.56                  19
259                      19.94                  20
260                      15.82                  20
261                      14.78                  20
262                      26.73                  18
263                      15.62                  20
264                      15.04                  22
265                      21.61                  17
266                      14.86                  18
267                      14.57                  20
268                      28.50                  19
269                      15.26                  21
270                      15.21                  19
271                      14.50                  18
272                      14.87                  18
273                      15.25                  19
274                      14.41                  18
275                      15.09                  17
276                      15.28                  18
277                      14.53                  16
278                      16.01                  15
279                      15.26                  17
280                      14.59                  18
281                      16.40                  17
282                      14.87                  20
283                      14.27                  20
284                      14.95                  20
285                      16.13                  20
286                      14.69                  22
287                      23.87                  21
288                      15.36                  20
289                      14.99                  21
290                      23.24                  22
291                      14.74                  21
292                      14.57                  17
293                      14.38                  17
294                      15.00                  20
295                      14.62                  15
296                      14.22                  18
297                      26.65                  17
298                      15.61                  23
299                      14.92                  21
300                      35.33                  21
301                      15.37                  21
302                      14.83                  21
303                      23.03                  20
304                      15.80                  23
305                      14.52                  22
306                      35.93                  20
307                      15.62                  20
308                      15.83                  19
309                      14.54                  21
310                      15.48                  20
311                      16.35                  19
312                      26.34                  20
313                      18.34                  22
314                      15.11                  21
315                      14.73                  22
316                      26.61                  23
317                      16.00                  24
318                      15.57                  23
319                      28.40                  24
320                      14.70                  22
321                      14.39                  21
322                      32.74                  22
323                      15.64                  22
324                      15.65                  21
325                      33.63                  21
326                      15.29                  21
327                      14.88                  21
328                      14.90                  22
329                      15.29                  22
330                      14.97                  23
331                      14.45                  25
332                      14.90                  24
333                      14.71                  22
334                      28.19                  22
335                      14.54                  23
336                      14.64                  20
337                      14.37                  24
338                      18.13                  22
339                      15.33                  20
340                      14.39                  23
341                      14.42                  18
342                      15.04                  21
343                      14.32                  19
344                      18.30                  14
345                      15.29                  17
346                      15.11                  19
347                      23.55                  21
348                      14.92                  21
349                      14.39                  20
350                      28.66                  21
351                      14.95                  18
352                      14.35                  18
353                      14.12                  18
354                      16.48                  19
355                      15.28                  18
356                      14.40                  18
357                      14.42                  16
358                      14.92                  17
359                      14.39                  19
360                      16.39                  17
361                      14.67                  16
362                      14.88                  17
363                      22.29                  18
364                      15.19                  17
365                      28.26                  16
366                      15.15                  17
367                      15.11                  17
368                      14.88                  16
369                      28.67                  20
370                      15.30                  20
371                      15.28                  19
372                      28.64                  22
373                      14.94                  24
374                      14.33                  24
375                      28.11                  23
376                      15.14                  21
377                      14.81                  20
378                      28.48                  22
379                      15.09                  19
380                      14.70                  20
381                      29.97                  20
382                      15.18                  17
383                      14.56                  19
384                      14.29                  19
385                      16.40                  20
386                      15.60                  19
387                      29.86                  19
388                      15.21                  17
389                      14.74                  20
390                      14.64                  20
391                      24.44                  19
392                      14.88                  20
393                      14.35                  20
394                      15.21                  19
395                      15.32                  19
396                      15.00                  23
397                      28.88                  20
398                      14.88                  19
399                      14.35                  19
400                      29.09                  20
401                      15.00                  20
402                      14.61                  20
403                      28.22                  16
404                      15.25                  19
405                      14.45                  18
406                      18.19                  16
407                      15.78                  17
408                      15.98                  19
409                      28.55                  18
410                      14.73                  17
411                      14.24                  14
412                      27.88                  20
413                      15.36                  16
414                      14.81                  22
415                      14.85                  20
416                      23.15                  19
417                      15.14                  20
418                      14.36                  17
419                      22.14                  19
420                      16.26                  20
421                      14.24                  19
422                      19.42                  18
423                      14.80                  21
424                      14.24                  19
425                      20.16                  15
426                      14.79                  17
427                      14.27                  18
428                      21.02                  18
429                      14.78                  21
430                      14.34                  16
431                      14.39                  21
432                      14.56                  20
433                      14.50                  20
434                      21.43                  22
435                      14.59                  19
436                      14.63                  19
437                      14.29                  19
438                      14.64                  18
439                      14.52                  15
440                      14.28                  18
441                      14.40                  17
442                      14.29                  20
443                      15.06                  21
444                      14.85                  23
445                      14.36                  20
446                      20.87                  20
447                      14.99                  21
448                      14.61                  18
449                      16.33                  20
450                      14.65                  19
451                      14.28                  19
452                      14.70                  16
453                      27.74                  17
454                      14.48                  17
455                      29.11                  20
456                      22.94                  17
457                      16.35                  19
458                      15.43                  18
459                      34.67                  20
460                      16.26                  19
461                      15.28                  20
462                      31.39                  19
463                      15.32                  24
464                      14.90                  23
465                      14.66                  24
466                      25.10                  22
467                      16.07                  25
468                      14.66                  21
469                      26.85                  26
470                      16.13                  22
471                      15.50                  23
472                      26.76                  22
473                      15.32                  25
474                      15.00                  23
475                      36.09                  23
476                      15.41                  26
477                      14.99                  21
478                      29.04                  24
479                      23.33                  23
480                      15.65                  24
481                      32.23                  21
482                      19.13                  21
483                      15.44                  26
484                      26.46                  21
485                      15.70                  24
