Frame        Inference_Time_ms    Objects_Detected
0                       176.67                  14
1                        30.41                  12
2                        28.30                  12
3                        28.16                  13
4                        28.18                  15
5                        24.34                  15
6                        21.98                  11
7                        22.77                  14
8                        22.79                  13
9                        22.84                  14
10                       22.77                  14
11                       22.76                  14
12                       22.76                  15
13                       22.16                  15
14                       16.86                  14
15                       15.52                  16
16                       15.31                  16
17                       15.10                  16
18                       14.97                  17
19                       14.94                  14
20                       15.44                  18
21                       15.40                  18
22                       15.30                  14
23                       14.67                  15
24                       14.25                  16
25                       14.15                  16
26                       14.13                  14
27                       14.05                  14
28                       14.01                  14
29                       14.08                  17
30                       14.00                  13
31                       14.02                  14
32                       14.13                  14
33                       14.14                  15
34                       14.13                  16
35                       14.08                  15
36                       14.10                  16
37                       14.28                  14
38                       14.01                  15
39                       14.61                  15
40                       14.30                  16
41                       14.08                  14
42                       14.11                  13
43                       14.00                  14
44                       14.11                  14
45                       14.11                  15
46                       14.11                  14
47                       14.01                  13
48                       14.01                  14
49                       14.07                  12
50                       14.20                  14
51                       14.07                  14
52                       14.13                  13
53                       14.31                  15
54                       14.22                  16
55                       14.11                  15
56                       14.09                  15
57                       14.00                  13
58                       14.25                  16
59                       14.06                  16
60                       14.07                  16
61                       14.01                  15
62                       13.99                  16
63                       14.00                  18
64                       14.02                  16
65                       13.97                  16
66                       14.87                  14
67                       14.39                  13
68                       14.30                  14
69                       14.17                  14
70                       14.09                  10
71                       14.11                  10
72                       14.09                  11
73                       14.26                  14
74                       14.08                  14
75                       14.17                  15
76                       14.09                  13
77                       14.22                  15
78                       14.06                  16
79                       14.80                  18
80                       15.27                  14
81                       15.22                  16
82                       15.22                  16
83                       15.20                  18
84                       15.25                  17
85                       15.17                  17
86                       15.15                  15
87                       15.17                  15
88                       15.17                  14
89                       15.13                  18
90                       15.16                  16
91                       15.35                  15
92                       15.34                  16
93                       15.34                  16
94                       15.24                  15
95                       15.27                  17
96                       15.24                  15
97                       15.23                  15
98                       15.26                  15
99                       15.27                  17
100                      15.27                  15
101                      15.64                  16
102                      15.79                  15
103                      15.66                  15
104                      15.35                  16
105                      28.57                  16
106                      15.37                  21
107                      15.62                  21
108                      15.31                  19
109                      15.48                  18
110                      22.67                  16
111                      15.33                  17
112                      14.99                  18
113                      24.47                  13
114                      14.95                  12
115                      14.41                  15
116                      26.04                  14
117                      14.49                  15
118                      14.65                  18
119                      28.09                  19
120                      15.01                  17
121                      14.56                  17
122                      18.56                  16
123                      15.16                  15
124                      14.66                  15
125                      14.49                  15
126                      23.14                  12
127                      14.56                  14
128                      14.44                  15
129                      28.76                  14
130                      14.62                  13
131                      14.30                  15
132                      27.07                  13
133                      14.35                  15
134                      14.33                  15
135                      34.05                  16
136                      14.86                  13
137                      14.86                  14
138                      14.34                  13
139                      14.10                  14
140                      14.15                  13
141                      21.36                  14
142                      14.32                  16
143                      14.14                  15
144                      14.07                  12
145                      14.15                  13
146                      14.07                  16
147                      20.39                  13
148                      14.03                  12
149                      14.26                  12
150                      14.14                  14
151                      14.50                  12
152                      14.16                  15
153                      14.17                  14
154                      21.52                  17
155                      14.31                  14
156                      14.46                  16
157                      14.24                  14
158                      14.24                  12
159                      14.20                  13
160                      21.42                  14
161                      14.93                  14
162                      14.24                  14
163                      14.24                  14
164                      14.33                  15
165                      14.23                  14
166                      14.22                  11
167                      14.37                  13
168                      14.41                  14
169                      14.50                  14
170                      21.45                  15
171                      14.23                  13
172                      14.26                  15
173                      21.59                  15
174                      14.23                  14
175                      15.50                  13
176                      29.29                  14
177                      16.00                  13
178                      16.57                  15
179                      16.18                  14
180                      16.08                  15
181                      15.91                  15
182                      23.69                  15
183                      15.51                  14
184                      15.50                  15
185                      15.78                  14
186                      15.80                  16
187                      15.66                  16
188                      30.70                  16
189                      15.87                  15
190                      15.72                  17
191                      15.02                  17
192                      26.41                  15
193                      14.66                  17
