Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
8448      1.5558              7.6689              12.8871             22.1851             
8449      2.8045              7.6587              5.6336              16.3825             
8452      5.7448              7.6291              9.0662              22.5150             
8468      2.6013              7.6447              8.5772              21.6556             
8485      2.6244              4.2692              6.4417              13.4053             
0         12.8242             7.6051              9.1128              29.7002             
8489      2.8652              8.8329              11.0935             22.8697             
8492      2.9530              7.6600              8.6063              19.2996             
8497      3.0519              4.2670              4.5736              11.9779             
8500      2.5951              6.2817              6.6841              15.6589             
8540      2.6021              4.2550              6.2496              13.1825             
8572      2.3390              4.2598              8.2827              14.9532             
8588      2.5032              4.2761              7.7290              14.5850             
8637      2.2856              4.2428              6.5217              13.1246             
8640      5.6208              4.2785              4.4691              14.4523             
8643      2.6492              4.2702              6.7397              13.7316             
8646      2.9181              7.8778              11.7175             22.5918             
8680      5.8579              4.2597              7.1461              17.3413             
8683      2.7309              4.2688              5.3168              12.3973             
8699      1.1636              8.2517              12.7718             22.2675             
8701      7.1338              6.6579              10.7496             33.0039             
8702      0.9318              4.3127              5.3501              10.8887             
8704      5.1351              4.2525              5.0023              14.4672             
8707      2.8532              8.3205              14.8727             26.1432             
8710      7.6968              5.3991              15.5844             41.6779             
8711      2.7541              4.2679              5.0384              12.1366             
8713      5.3519              4.2805              5.4966              15.2134             
8716      2.8390              11.6782             9.6355              26.8431             
8759      2.7875              4.2923              8.1873              15.3408             
8762      3.3733              7.7218              6.3060              17.4777             
8765      3.0687              4.3071              5.1951              12.6447             
8768      2.8874              4.3115              6.4818              13.7551             
8771      5.0009              4.2998              5.8197              15.2086             
8774      5.3334              4.2864              5.5835              15.3738             
8790      1.6132              7.6063              8.1307              17.4347             
8807      2.6572              4.2512              6.6508              18.0767             
8813      2.9239              4.3115              7.9672              15.2858             
8816      3.1343              8.5084              11.8321             25.8264             
8819      7.6352              8.0203              24.9029             47.8152             
8822      5.1766              11.4787             10.3517             58.1556             
8903      2.6229              8.3876              7.0903              18.1683             
8907      7.2370              5.7459              12.4262             30.5790             
8910      2.8376              4.2491              22.0176             29.1908             
8913      4.5237              10.3070             9.8789              31.5365             
8916      5.3450              5.8640              10.5999             22.1805             
8919      4.5893              7.7463              13.2596             25.6832             
8922      5.0575              4.3659              4.1548              13.8030             
8927      4.4485              4.3247              5.1053              13.9623             
8930      4.7471              4.2926              4.6633              13.7797             
8931      5.8253              6.5811              8.7022              24.7078             
8934      4.5278              7.6179              11.5476             25.3098             
8951      3.2099              6.9788              23.8179             37.2203             
8954      5.0443              7.4403              15.1458             52.3577             
8958      4.6792              6.9005              4.4223              47.0039             
8961      5.8420              7.6385              7.0625              20.6237             
8964      4.0082              4.2964              5.7744              14.2079             
8967      5.7800              4.2954              4.3752              14.6551             
8970      3.1024              4.2544              5.0569              12.4907             
8971      2.7361              4.2541              5.3316              12.3891             
8972      2.0827              4.2631              5.2223              11.6493             
8975      5.1639              4.2624              4.4064              13.9167             
8979      4.7970              4.2524              5.2608              14.3878             
8982      2.9258              4.2641              5.7470              13.0305             
8999      2.4647              4.2312              5.3952              12.1658             
9002      5.0787              4.2762              3.6592              13.0975             
9006      3.3103              4.2616              5.1316              12.7869             
9009      2.7350              4.2706              6.7285              13.8093             
9012      4.3412              4.2790              3.6055              12.3090             
9015      2.9699              5.1390              16.4726             24.6648             
9018      5.2569              10.7837             8.2571              32.8977             
9023      6.5666              6.5892              3.4318              31.0126             
9039      5.2558              7.6473              7.4392              22.6695             
9040      1.4316              7.5888              6.1110              15.2325             
9057      2.7075              9.5014              11.3839             23.6659             
9060      6.2578              5.9315              19.1279             42.7711             
9063      5.5589              7.4313              6.1752              48.9291             
9066      8.8248              7.4554              10.2306             26.6925             
9072      4.8576              4.3060              7.8759              17.1201             
9105      2.8657              4.2761              7.5016              14.7135             
9108      3.1101              4.3524              7.8867              15.4328             
9109      3.4197              4.2683              8.2361              15.9982             
9112      2.8957              4.2859              7.4875              14.7492             
9113      4.1877              4.2619              5.0499              13.5723             
9115      2.9030              4.2821              7.1058              14.3700             
9116      2.6409              4.3375              6.4401              13.4944             
9119      2.8778              4.2819              6.0522              13.2941             
9120      2.7072              4.2850              8.1436              15.2180             
9121      4.5942              4.9561              10.3764             20.6379             
9124      5.1606              4.3007              7.1630              16.7162             
9129      2.8234              4.2865              7.6491              14.8454             
9131      6.6504              4.7735              8.6079              20.3681             
9132      2.9122              4.2743              11.8374             19.1071             
9134      3.0521              9.3774              11.4159             26.2089             
9136      7.6665              4.9595              7.3714              21.6411             
9137      2.9883              4.2747              8.6001              15.9495             
9138      2.8090              4.2734              6.8915              14.0552             
9141      2.8883              10.5201             11.4351             26.1330             
9142      3.8646              6.8394              8.1694              21.6355             
9143      10.7824             5.7635              8.8997              26.7920             
9146      6.2927              6.0641              18.7598             31.6704             
9148      4.3273              7.1760              11.1644             22.7475             
9149      8.7312              6.7177              16.0180             34.9002             
9152      5.4402              11.2814             13.3760             31.4636             
9153      3.6758              5.5737              25.5612             34.9250             
9156      9.0636              7.0283              10.6744             28.1021             
9157      3.2508              7.8768              10.0927             21.3221             
9158      9.0373              13.0422             20.7677             43.4412             
9162      13.3816             6.5185              13.1293             56.5411             
9163      5.2702              7.7946              6.0197              37.2098             
9165      4.9006              7.6782              9.5187              23.1598             
9167      5.6261              7.1173              8.8667              22.8967             
9168      5.7514              9.0652              12.2902             27.2222             
9185      2.2991              4.2696              8.2240              14.8656             
9188      2.6991              4.3063              6.5253              13.6144             
9191      5.5698              5.6160              13.9201             25.2077             
9194      5.7830              7.6176              9.1875              22.7225             
9196      10.4980             7.5328              8.0122              26.1255             
9199      4.7966              6.5106              12.0643             23.5368             
9201      6.7801              12.6814             6.7926              26.7394             
9218      2.4094              4.2424              6.7372              13.4610             
9219      3.2019              4.2803              5.7182              13.2931             
9236      2.3218              4.2616              5.8093              12.4702             
9238      2.6000              4.2321              5.3950              12.3099             
9241      3.1586              4.2766              4.8753              12.3823             
9244      2.8475              5.2921              8.3726              16.6025             
9246      3.7016              5.9010              14.7399             31.3134             
9247      8.1360              4.9777              4.5935              17.8617             
9248      3.5142              4.2584              4.7809              12.6263             
9249      2.4302              6.5756              7.0363              16.3158             
9251      4.5841              7.5570              11.2812             27.8672             
9252      4.6340              11.7853             16.8950             40.5980             
9253      3.3826              4.2899              5.9433              13.6950             
9255      2.7352              4.2701              7.3449              14.4220             
9256      2.8567              4.2747              6.2822              13.4881             
9258      5.2588              5.0935              4.4300              14.8654             
9260      2.6244              7.7498              9.2889              19.7330             
9261      2.7607              7.7312              7.2907              17.8659             
9264      4.3714              7.6998              7.1578              19.3134             
9268      3.6287              4.2805              4.5650              12.5528             
9271      2.5010              4.2636              5.7584              12.5965             
9272      2.7531              4.2625              8.0671              15.1528             
9274      2.5707              4.3014              5.2321              12.1796             
9276      3.7067              4.2655              5.3911              13.4400             
9278      2.6810              4.2877              5.5793              12.6190             
9281      2.4953              4.2973              4.3319              11.1929             
9282      2.5848              4.2167              7.1038              13.9879             
9284      4.9607              4.2571              4.2878              13.5813             
9286      2.4657              4.2587              7.7093              14.5202             
9291      2.6820              6.8836              8.1833              17.8233             
9294      4.6730              10.0849             16.9168             36.5719             
9296      4.1050              6.2880              8.4311              18.9194             
9298      2.8040              5.3461              4.8476              13.0717             
0         2.4122              4.2798              6.6048              13.4070             
9332      2.5951              4.2557              6.1884              13.1223             
9335      4.6184              4.2690              7.3638              16.3284             
0         2.1683              4.2894              8.6478              15.2234             
9340      1.8427              4.2723              6.1075              12.3226             
9343      3.1161              4.2660              6.8812              14.3406             
0         2.9011              4.2853              7.8837              15.2019             
9362      2.6199              4.2676              8.2630              15.2316             
9364      5.1469              4.2872              5.7895              15.2980             
9367      6.8370              4.2806              4.9396              16.1321             
9370      2.7885              4.2666              8.0634              15.2019             
0         2.9958              5.1985              8.8447              17.1628             
9377      2.9346              6.1160              8.8650              25.9797             
9378      1.8932              5.8903              17.4115             25.2771             
9380      2.8059              4.2330              7.2948              14.4154             
0         2.8984              7.6983              8.4938              19.2100             
9386      8.3267              5.8857              7.9427              27.0891             
9387      1.9129              4.2941              6.2513              12.5632             
9388      2.8101              4.3076              6.2022              13.4020             
9391      2.5721              4.3069              8.5693              15.5256             
9392      1.8603              4.3084              5.5220              11.7731             
9395      2.9064              8.8265              7.9016              19.7247             
9425      5.0024              4.2789              5.7447              15.0973             
0         2.7065              4.2901              5.6887              12.8067             
9505      2.6704              4.2728              6.4475              13.4651             
9569      6.5925              4.2662              7.3026              18.2633             
9649      3.9901              6.7184              10.0628             20.8468             
9675      6.6676              8.1443              13.8171             28.7139             
9676      7.6104              4.8848              13.3488             42.0453             
9677      2.0581              4.3276              7.4069              13.8653             
9679      2.8103              9.1457              14.3889             26.4309             
9682      3.5288              6.5335              14.7103             41.1431             
9703      10.3824             6.6019              3.9956              45.0704             
9704      1.7409              7.7090              9.8875              19.8968             
9707      5.4543              7.6952              5.6703              18.9063             
9739      6.2812              7.7613              9.0041              35.8274             
9740      4.4347              7.6847              10.7349             22.9314             
9743      6.6724              4.4961              7.5767              18.9347             
9746      5.1329              8.1147              18.5378             34.3977             
9770      8.0169              8.7707              18.7189             53.1248             
9771      9.0432              13.5848             11.2330             64.3724             
9772      17.5795             6.9873              6.0803              70.4314             
9773      6.7606              4.2772              5.7959              16.9312             
9774      2.3328              4.2752              7.2425              13.9372             
9777      7.1364              6.9853              9.5528              25.2809             
9780      10.8713             7.6619              12.2873             38.0920             
9781      1.8851              7.2882              10.4107             19.6657             
9804      6.9636              7.5702              8.2902              27.9561             
9805      3.5973              7.6300              11.3021             22.6161             
9807      2.8199              7.6344              11.3486             21.8825             
9810      6.5174              7.6201              6.7170              20.9335             
9813      2.5543              4.2997              11.7117             18.6402             
9816      4.5401              7.5229              5.1244              17.2644             
9850      2.6661              6.2840              24.6108             33.6317             
9883      2.4279              4.2667              5.7543              12.5187             
9910      3.9846              7.3810              13.2201             24.6819             
9911      6.9376              4.8393              17.0106             41.7005             
9912      2.7923              4.2968              4.1888              11.3571             
9914      2.7639              4.2658              4.3750              11.4846             
9917      2.9656              7.6375              11.9657             22.6559             
9941      9.3636              22.7051             16.5638             56.7247             
9942      11.6103             12.4673             10.1580             66.8292             
9943      17.6891             6.6719              7.7780              74.5562             
9944      12.1335             6.1927              5.1722              42.2355             
9945      7.0314              4.2678              5.1813              16.5709             
9946      5.5458              4.2871              6.0510              15.9836             
9948      2.8886              4.2798              7.4164              14.6537             
9951      5.5426              7.6049              6.8181              20.0420             
9954      4.2618              9.8366              5.6865              23.1395             
9957      12.1581             8.9344              6.5571              32.9133             
9958      1.9817              8.5945              17.4436             28.1104             
9964      10.2551             8.4870              17.3686             45.4366             
9965      1.8151              7.4677              8.1514              17.5241             
9969      8.4331              6.6140              12.7340             30.2091             
9970      1.7743              4.2623              6.7404              12.8572             
9972      6.6623              6.2296              7.6219              21.5581             
10006     4.3325              5.4466              30.4616             45.5383             
10009     4.3039              10.8197             28.5426             74.1022             
10012     8.1434              9.6735              18.3116             92.4085             
10036     12.8227             16.9469             3.9902              77.2560             
10037     20.4055             10.4345             9.9718              87.1554             
10038     10.2088             7.2179              9.8269              72.6850             
10039     5.8651              4.3252              4.8183              15.0890             
10042     5.4864              4.2801              5.1658              15.0086             
10046     3.4826              7.1337              8.9332              19.6286             
10070     8.5879              7.6288              15.7112             35.3988             
10071     6.1955              7.6588              8.4295              22.3855             
10072     2.9415              4.2866              11.9433             19.2504             
10073     5.1970              4.2578              7.0994              16.6268             
10076     2.7216              4.2682              9.5468              16.6210             
10079     5.2052              9.6428              21.1383             36.0765             
10082     8.1236              7.2266              9.6841              45.7560             
10083     1.3603              8.8141              10.7621             29.4262             
10086     3.2112              7.0553              9.3622              20.4215             
10089     2.5396              8.1111              10.6761             21.4005             
10092     5.1881              7.6669              9.8739              22.8015             
10100     2.9606              7.6318              9.6604              20.3264             
10103     2.8825              7.6569              11.3914             22.0039             
10106     4.5832              9.0579              8.1709              21.8935             
10140     5.9609              4.2611              5.2108              15.5023             
10157     5.0241              4.2291              8.2600              17.5937             
10158     2.6991              4.3307              4.6568              11.7678             
10161     3.6782              4.2966              4.8195              12.8753             
10164     5.1952              4.2635              7.4596              16.9910             
10167     2.9274              7.9900              8.2698              19.2672             
10170     8.2698              6.3824              11.2552             30.5147             
10171     2.4916              4.2461              7.8101              14.6350             
10173     4.2797              4.4420              5.7874              14.9677             
10176     3.0197              4.2620              4.7939              12.1636             
10177     2.9819              4.2478              9.2933              16.6071             
10181     4.5761              4.2313              5.5613              14.4405             
10184     3.2462              4.2626              4.5747              12.1564             
10185     4.6461              4.2565              5.6170              14.5995             
10188     2.8750              5.1485              5.1332              13.2347             
10205     2.5419              4.2795              5.2649              12.1568             
10206     5.1608              4.2744              4.0298              13.5398             
10209     2.8049              4.7582              14.3904             22.9807             
10212     3.8531              7.6461              6.2703              23.1345             
10215     4.5831              4.2694              6.5521              15.4938             
10218     4.7216              4.2856              4.2363              13.3304             
10221     4.7394              4.2782              4.0273              13.1208             
10224     2.8876              4.2341              4.6819              11.9829             
10226     4.9103              5.3794              19.6222             30.0052             
10230     5.4988              7.9112              8.5129              38.5310             
10233     7.8212              7.2429              4.0381              26.6122             
10236     4.7180              7.6583              7.4259              19.8825             
10284     6.0278              7.6301              7.8297              25.5892             
10285     6.9566              7.6590              10.6939             25.4310             
10286     2.9368              7.6322              9.7504              20.4049             
10287     4.8566              4.2796              4.8947              14.1203             
10288     2.7762              4.2277              6.1117              13.1861             
10291     2.6285              4.2442              8.4982              15.4509             
10294     5.4089              4.3639              5.5783              15.4362             
10297     4.8823              4.2763              4.4884              13.7321             
10300     2.8354              4.2589              7.7398              14.9199             
10324     5.1723              4.2595              6.9091              16.4305             
10357     5.1018              4.2763              6.2725              15.7304             
10361     5.9476              4.2712              4.7794              15.0778             
10364     2.6725              4.2906              7.5438              14.5841             
10367     2.6349              4.2715              7.6715              14.6536             
10370     2.6768              4.2866              7.7507              14.7948             
10373     5.5112              4.2960              5.5093              15.4012             
10378     3.8695              4.2722              5.1312              13.3452             
10381     4.9363              4.2633              8.0819              17.3764             
10384     2.8307              4.2828              7.2948              14.4882             
10385     2.6721              4.2842              9.1417              16.1787             
10388     3.5950              4.2560              5.8710              13.8087             
10405     3.3065              4.2801              6.8514              14.5144             
10409     5.3030              4.2876              6.4380              16.1052             
10412     7.8598              4.2884              5.6631              17.9320             
10415     3.4583              7.6343              7.3984              18.5705             
10418     5.2873              7.6675              8.8511              21.8842             
10421     2.6874              7.6455              10.0104             20.4227             
10426     2.7909              4.2831              5.5230              12.6844             
10429     4.6801              4.2861              9.2196              18.2734             
10433     2.8806              4.3045              6.3551              13.6162             
10436     5.0223              4.2985              4.2535              13.6611             
10484     4.8885              4.2694              6.7412              16.0091             
10485     2.9404              4.2722              6.3300              13.6322             
10487     2.7318              4.2960              6.9616              14.0795             
10490     4.5989              4.2749              6.2178              15.1821             
10493     5.0043              4.9995              5.3084              15.4046             
10496     2.7455              6.5284              8.8540              18.2047             
10530     5.2244              4.2464              7.1417              16.6939             
10533     5.3373              4.2519              5.7122              15.3771             
10536     5.0560              4.2613              6.0088              15.4086             
10539     2.8222              4.2768              5.9663              13.1390             
10542     5.7979              7.3742              8.3176              21.5689             
10547     5.5764              4.3481              7.7101              17.7723             
10548     7.6135              10.2420             7.8373              27.7471             
10574     4.6878              4.2754              8.2863              17.3280             
10590     2.5092              10.3430             12.6331             25.5587             
10655     2.9297              4.2808              10.0920             17.3816             
10658     4.4766              4.2890              5.8562              14.7008             
10661     2.8848              4.2879              8.0705              15.3196             
10667     4.4653              4.2758              5.7796              14.6083             
10670     8.5928              8.4999              7.0958              27.6102             
10734     2.7431              4.2700              7.0947              14.1917             
10735     5.0651              4.2754              7.0618              16.4893             
10738     4.5743              4.2641              5.1038              14.0517             
10741     3.6625              4.2932              5.1695              13.2209             
10744     4.6251              4.2844              6.4936              15.4970             
10747     3.0619              4.2914              5.5479              12.9842             
10750     4.3782              4.2889              5.5058              14.2562             
10783     2.5396              4.2029              10.7358             17.5421             
10786     6.8782              8.7240              6.6388              23.1639             
10789     9.6216              6.7779              7.5639              30.8391             
10790     2.9107              4.2862              7.1963              14.4808             
10792     5.0577              4.2917              4.7791              14.2063             
10795     4.7138              6.4630              4.7250              15.9953             
10798     7.4289              6.1539              5.7663              24.0711             
10799     2.9319              4.2880              5.0382              12.3473             
10802     5.3785              4.2781              3.2960              13.0377             
10805     2.9855              7.5035              11.0296             21.6893             
10832     2.4457              4.2787              4.7788              11.5841             
10835     2.7495              4.2498              5.4458              12.5249             
10838     2.6895              4.2672              5.2739              12.3068             
10870     4.1171              4.2652              7.6060              16.0828             
10872     4.9633              4.2658              5.2264              14.5866             
10888     2.7688              4.2896              6.1036              13.2305             
10905     3.0846              4.2772              5.7429              13.1790             
10909     3.6608              4.2390              6.5747              14.5453             
10912     2.9505              7.3637              24.5711             34.9630             
10936     8.7311              10.2775             13.8002             48.7574             
10937     14.6793             7.4047              10.9409             41.6774             
10938     5.9759              4.2746              9.1873              19.5321             
10939     5.4278              4.2799              7.2614              17.0603             
10940     2.9300              4.2890              8.7897              16.0957             
10942     5.4777              4.2712              6.6001              16.4384             
10946     2.6017              8.2117              8.9252              19.8362             
10949     7.7641              7.3541              14.9055             34.7344             
10952     4.8412              7.7079              8.1463              20.7851             
10953     1.8264              7.6964              13.5571             23.1619             
10955     2.7462              7.7951              17.1977             29.2648             
10958     3.9369              4.2879              12.7073             21.0149             
0         2.9402              4.2420              7.4876              14.8009             
10966     3.9930              4.2957              7.6176              15.9910             
0         5.2154              4.2861              8.1178              17.7825             
10970     2.6347              7.0806              9.9310              19.7298             
10972     7.2539              5.5341              8.1773              27.8987             
10973     2.7222              4.2772              10.2852             17.3604             
10976     2.7763              4.2737              5.7980              12.9222             
0         2.5978              4.2733              9.0951              16.0675             
10984     1.7882              4.2892              6.1636              12.3132             
11003     2.6239              4.2623              7.7309              14.7170             
11035     2.4122              4.2529              6.8647              13.6014             
11051     3.4524              7.3003              18.4293             29.2701             
11084     2.2665              7.6550              11.0210             21.0135             
11088     4.9947              7.6444              19.1032             31.8341             
11091     6.6882              13.9891             18.4055             43.1002             
11112     13.0346             11.6826             9.3248              52.3805             
11113     13.8828             8.2938              9.2064              61.5310             
11114     2.8924              4.2802              6.0710              13.3241             
11115     5.5683              4.2834              4.7194              14.6578             
11179     5.4797              4.2919              6.2391              19.9432             
11225     5.1647              7.9011              7.2883              20.4364             
11258     5.2896              8.3309              14.4146             28.1397             
11282     9.8799              19.6123             9.1969              46.4766             
11283     10.0622             6.6811              7.4607              53.9106             
11284     16.2420             9.5962              14.7288             68.5554             
11285     9.9352              7.6922              6.1981              23.9138             
11286     4.5091              7.7378              7.8962              20.2555             
11289     4.7121              7.7155              7.4796              19.9883             
11305     2.7377              10.3249             11.0236             24.1628             
11306     2.7754              10.5691             21.4142             45.5791             
11310     6.8760              7.6871              5.0274              50.5373             
11311     1.8520              7.7055              14.1357             23.7746             
11313     4.1080              8.7517              13.4741             37.2259             
11316     4.8191              7.6961              8.5041              21.1072             
11319     6.4037              4.3057              6.5498              17.4783             
11322     3.1788              11.9047             12.2511             30.5357             
11343     8.3654              7.3264              6.7762              37.2859             
11344     10.0974             11.3380             5.3810              42.6239             
11345     4.7241              4.3166              7.8761              17.0092             
11346     2.9389              4.2849              5.1137              12.4080             
11347     3.3119              7.6147              9.4316              21.7938             
11350     3.8034              10.2985             10.4058             32.2107             
11353     7.1992              9.0665              9.1558              41.3460             
11433     5.6658              7.6677              8.6652              26.0209             
11434     1.4621              7.6210              9.0803              18.2467             
11436     4.7544              7.6161              8.1317              20.5924             
11439     4.6990              7.5881              11.2383             31.8014             
11443     2.5576              12.1700             6.1197              20.9278             
11469     5.5018              7.6438              6.4329              19.6583             
11470     4.5108              7.6468              8.1664              20.4026             
11474     4.1488              7.6183              7.1213              18.9669             
11491     4.5399              7.6813              13.4351             25.7369             
11539     4.6325              7.6280              13.7303             26.0768             
0         3.2135              8.0876              10.7221             22.1470             
11612     8.1199              7.1762              5.8287              27.9598             
11613     12.9940             5.3300              4.9735              25.7341             
11614     6.5078              4.2875              4.8321              15.7081             
11615     4.8562              4.2854              5.0410              14.2673             
0         7.7110              5.8088              9.8414              24.6660             
11618     5.5699              5.5185              5.6427              16.8162             
11652     2.3696              4.2640              6.9827              18.9394             
11655     5.1422              4.2617              6.4443              15.9470             
11658     5.3079              5.1425              15.7086             26.2429             
11661     4.6401              7.3430              10.7776             36.9972             
11664     5.0776              7.1394              9.0023              21.3045             
11668     7.6490              7.3815              8.5239              29.7930             
11672     5.3397              6.2305              28.8434             40.8624             
11676     4.4681              6.5812              6.7141              47.5834             
11679     5.4127              15.7489             5.2331              52.8146             
11710     3.9005              4.2627              6.0436              14.2859             
11713     5.3759              4.2597              6.8090              16.5262             
11716     4.9501              9.7848              8.1129              24.3380             
11719     8.3275              7.5880              8.1137              32.3795             
11720     1.7603              4.2746              8.4379              14.5504             
11722     5.1569              4.2685              6.4718              16.0664             
11725     2.8517              4.2699              5.6067              12.8268             
11806     2.8337              7.3912              8.6486              18.9460             
11831     7.2037              7.4121              7.4004              26.3541             
11832     7.1262              4.2747              6.8671              18.3498             
11833     5.8446              4.2785              4.8853              15.0928             
11834     4.8175              4.2683              5.2086              14.3784             
11838     5.5633              4.2624              7.7238              17.6256             
11841     2.8985              11.2652             24.9314             41.5341             
11865     8.4786              6.7013              7.8013              49.3055             
11866     10.1165             6.0651              3.9417              52.9197             
11868     3.0372              4.2611              7.6256              15.0065             
11884     5.8676              4.2625              6.1294              16.3444             
11924     2.5428              4.2903              6.7731              13.6830             
11957     4.9322              4.2334              4.9349              14.1718             
11958     5.3538              4.2706              4.0636              13.7602             
11959     5.6932              4.2695              7.1328              17.1798             
11961     3.8500              4.2657              5.8228              14.0114             
11966     2.7377              4.2761              7.8138              14.9098             
11969     3.4208              7.8041              14.0127             25.3220             
11972     4.9960              5.2256              9.6802              20.8326             
11973     5.5004              6.8615              9.7845              22.2638             
11976     4.6765              4.2652              6.8356              15.8799             
11979     3.1179              4.2860              4.5437              12.0357             
11981     2.8708              4.2608              6.8899              14.1011             
11984     3.1191              4.2692              5.0273              12.4937             
11986     2.8899              4.3182              4.4323              11.7281             
11989     5.8277              4.2986              7.5907              17.8490             
11991     6.2730              6.1705              8.8409              21.3762             
11995     4.6647              6.3976              4.9525              16.1369             
11999     2.8237              4.2926              5.1514              12.3471             
12002     4.3984              4.2457              7.8765              19.4713             
12005     2.5638              4.2546              5.8707              12.7640             
12009     2.7083              4.2337              4.7352              11.7548             
12011     2.5482              4.2411              5.6577              12.5241             
12013     2.8361              4.2694              5.5419              12.7298             
12016     2.7470              4.2854              5.2652              12.3995             
12018     2.7661              4.2414              5.9187              13.0088             
12019     2.9391              4.2869              4.5112              11.8183             
12035     2.4218              4.2423              5.4091              12.1464             
12052     2.5617              4.2273              4.4541              11.3183             
12069     2.5209              4.2457              5.4234              12.2662             
12073     2.6273              4.2334              5.5588              12.5044             
12077     2.9417              4.2818              7.1169              14.4179             
12082     3.0551              4.2617              6.8136              14.2086             
12099     2.0924              4.2260              6.3342              12.7258             
12100     2.8332              7.6112              9.5113              20.4053             
12109     2.4531              7.6432              9.7182              19.8876             
12112     2.7982              7.6223              8.0349              19.0107             
12114     3.0340              7.6523              6.9187              17.6782             
12116     2.9240              4.2863              8.3422              15.6359             
12118     2.9622              4.3253              7.3400              14.7036             
12120     2.7184              4.2976              5.8178              12.9329             
12121     3.0960              4.2784              6.7408              14.2032             
