Frame     E2E latency(ms)      
39        97 ms               
40        85 ms               
41        122 ms              
42        122 ms              
43        107 ms              
44        98 ms               
45        137 ms              
46        128 ms              
47        122 ms              
48        113 ms              
49        145 ms              
50        142 ms              
51        130 ms              
52        124 ms              
53        112 ms              
54        139 ms              
55        128 ms              
56        130 ms              
57        114 ms              
58        152 ms              
59        137 ms              
60        133 ms              
61        177 ms              
62        182 ms              
63        164 ms              
64        154 ms              
65        141 ms              
66        157 ms              
67        156 ms              
68        153 ms              
69        139 ms              
70        128 ms              
71        145 ms              
72        148 ms              
73        143 ms              
74        137 ms              
75        123 ms              
76        114 ms              
77        197 ms              
78        198 ms              
79        188 ms              
80        189 ms              
81        192 ms              
82        183 ms              
83        182 ms              
84        178 ms              
85        177 ms              
86        161 ms              
87        157 ms              
88        146 ms              
89        141 ms              
90        136 ms              
91        129 ms              
92        127 ms              
93        109 ms              
94        102 ms              
95        98 ms               
96        88 ms               
97        76 ms               
98        147 ms              
99        137 ms              
100       127 ms              
101       119 ms              
102       111 ms              
103       128 ms              
104       120 ms              
105       112 ms              
106       103 ms              
107       105 ms              
108       119 ms              
109       121 ms              
110       109 ms              
111       98 ms               
112       203 ms              
113       203 ms              
114       203 ms              
115       193 ms              
116       179 ms              
117       173 ms              
118       166 ms              å        
155       94 ms               
156       81 ms               
157       88 ms               
158       83 ms               
159       73 ms               
160       67 ms               
161       58 ms               
162       53 ms               
163       82 ms               
164       74 ms               
165       65 ms               
166       55 ms               
167       64 ms               
168       51 ms               
169       57 ms               
170       61 ms               
171       59 ms               
172       45 ms               
173       50 ms               
174       48 ms               
175       63 ms               
176       51 ms               
177       67 ms               
178       52 ms               
179       53 ms               
180       46 ms               
181       71 ms               
182       53 ms               
183       74 ms               
184       62 ms               
185       70 ms               
186       60 ms               
187       76 ms               
188       210 ms              
189       204 ms              
190       202 ms              
191       203 ms              
192       195 ms              
193       185 ms              
194       187 ms              
195       178 ms              
196       173 ms              
197       168 ms              
198       162 ms              
199       153 ms              
200       148 ms              
201       145 ms              
202       132 ms              
203       121 ms              
204       112 ms              
205       104 ms              
206       146 ms              
207       184 ms              
208       194 ms              
209       195 ms              
210       188 ms              
211       188 ms              
212       179 ms              
213       178 ms              
214       176 ms              
215       169 ms              
216       158 ms              
217       154 ms              
218       149 ms              
219       140 ms              
220       128 ms              
221       120 ms              
222       112 ms              
223       103 ms              
224       96 ms               
225       86 ms               
226       127 ms              
227       152 ms              
228       153 ms              
229       163 ms              
230       174 ms              
231       162 ms              
232       158 ms              
233       162 ms              
234       157 ms              
235       155 ms              
236       143 ms              
237       136 ms              
238       128 ms              
239       123 ms              
240       111 ms              
241       109 ms              
242       111 ms              
243       100 ms              
244       82 ms               
245       76 ms               
246       72 ms               
247       160 ms              
248       159 ms              
249       159 ms              
250       159 ms              
251       155 ms              
252       147 ms              
253       136 ms              
254       132 ms              
255       123 ms              
256       120 ms              
257       148 ms              
258       132 ms              
259       142 ms              
260       139 ms              
261       134 ms              
262       133 ms              
263       130 ms              
264       125 ms              
265       112 ms              
266       104 ms              
267       107 ms              
268       97 ms               
269       91 ms               
270       83 ms               
271       77 ms               
272       72 ms               
273       60 ms               
274       58 ms               
275       54 ms               
276       50 ms               
277       65 ms               
278       55 ms               
279       49 ms               
280       85 ms               
281       99 ms               
282       112 ms              
283       114 ms              
