index   dl_delay_ms   time_diff_ms    duration_ms   total_ms      packet_size  sync_rtt_ms
46      11.26         -50.70          6.44          17.70         20000       11.22     
47      11.27         -50.69          6.38          17.65         20000       11.22     
48      11.10         -50.87          4.16          15.26         20000       11.22     
49      11.57         -50.60          5.50          17.06         20000       10.76     
50      16.83         -45.34          0.68          17.51         20000       10.76     
51      11.53         -50.63          6.90          18.44         20000       10.76     
52      14.45         -47.29          0.75          15.20         20000       11.44     
53      10.83         -50.91          8.69          19.52         20000       11.44     
54      10.99         -50.75          4.10          15.09         20000       11.44     
55      11.01         -50.94          5.28          16.29         20000       9.73      
56      11.04         -50.90          5.47          16.51         20000       9.73      
57      13.94         -48.00          3.20          17.15         20000       9.73      
58      12.39         -50.17          5.76          18.16         20000       11.27     
59      11.95         -50.61          4.05          16.00         20000       11.27     
60      13.56         -49.01          5.94          19.50         20000       11.27     
61      12.60         -50.90          3.97          16.57         20000       14.38     
62      12.73         -50.77          5.31          18.04         20000       14.38     
63      12.54         -50.96          5.61          18.14         20000       14.38     
64      13.23         -48.82          12.10         25.33         20000       10.99     
65      11.46         -50.58          3.40          14.86         20000       10.99     
66      11.59         -50.46          3.94          15.53         20000       10.99     
67      12.01         -50.14          4.15          16.15         20000       10.45     
68      12.22         -49.93          6.48          18.70         20000       10.45     
69      20.75         -41.39          4.68          25.43         20000       10.45     
70      10.24         -51.24          5.09          15.33         20000       18.81     
71      11.15         -50.33          5.28          16.43         20000       18.81     
72      12.50         -48.98          5.57          18.06         20000       18.81     
73      12.55         -50.54          5.53          18.08         20000       12.02     
74      12.17         -50.91          5.83          18.01         20000       12.02     
75      12.28         -50.81          3.71          15.98         20000       12.02     
76      12.85         -50.92          5.73          18.58         20000       13.65     
77      12.79         -50.97          5.89          18.68         20000       13.65     
78      13.16         -50.61          7.11          20.26         20000       13.65     
79      14.00         -48.06          2.89          16.89         20000       10.52     
80      16.39         -45.68          0.36          16.75         20000       10.52     
81      11.41         -50.66          4.44          15.84         20000       10.52     
82      11.96         -50.16          5.56          17.52         20000       10.52     
83      11.30         -50.81          3.33          14.63         20000       10.52     
84      10.75         -51.37          4.65          15.40         20000       10.52     
85      11.92         -50.01          5.95          17.86         20000       10.12     
86      11.67         -50.26          4.89          16.55         20000       10.12     
87      11.55         -50.38          5.90          17.45         20000       10.12     
88      10.06         -50.80          5.84          15.90         20000       11.72     
89      9.94          -50.92          6.04          15.98         20000       11.72     
90      10.08         -50.78          5.62          15.70         20000       11.72     
91      14.26         -47.85          2.75          17.01         20000       9.76      
92      11.22         -50.89          5.87          17.09         20000       9.76      
93      11.66         -50.45          3.93          15.59         20000       9.76      
94      11.31         -50.95          10.39         21.70         20000       10.34     
95      12.80         -49.47          6.62          19.42         20000       10.34     
96      12.44         -49.82          14.26         26.70         20000       10.34     
97      10.35         -50.63          3.62          13.97         20000       12.43     
98      9.41          -51.57          11.90         21.31         20000       12.43     
99      12.48         -48.50          6.32          18.80         20000       12.43     
100     13.10         -50.59          4.22          17.32         20000       13.08     
101     14.05         -49.63          6.19          20.25         20000       13.08     
102     12.89         -50.80          4.30          17.19         20000       13.08     
103     12.21         -50.32          4.62          16.84         20000       11.24     
104     17.22         -45.31          5.44          22.66         20000       11.24     
105     11.72         -50.81          5.73          17.45         20000       11.24     
106     11.59         -50.53          9.97          21.55         20000       10.60     
107     12.40         -49.72          14.80         27.19         20000       10.60     
108     11.14         -50.97          4.38          15.52         20000       10.60     
109     11.98         -51.03          5.07          17.04         20000       14.52     
110     12.17         -50.83          5.20          17.37         20000       14.52     
111     12.07         -50.94          11.09         23.16         20000       14.52     
112     11.55         -50.19          5.03          16.59         20000       10.07     
113     16.02         -45.72          8.66          24.68         20000       10.07     
114     21.88         -41.82          5.36          27.24         20000       13.28     
115     12.58         -51.12          6.34          18.92         20000       13.28     
116     12.83         -50.87          5.81          18.64         20000       13.28     
117     12.72         -50.93          0.70          13.41         20000       12.88     
118     16.01         -47.64          0.25          16.26         20000       12.88     
119     14.80         -48.86          7.75          22.55         20000       12.88     
120     11.97         -50.84          11.27         23.24         20000       12.08     
121     11.45         -51.36          4.58          16.03         20000       12.08     
122     11.43         -51.39          4.87          16.29         20000       12.08     
123     10.73         -51.43          4.27          14.99         20000       10.28     
124     11.39         -50.77          4.87          16.26         20000       10.28     
125     20.75         -41.41          3.55          24.30         20000       10.28     
126     10.93         -50.58          4.69          15.63         20000       11.11     
127     10.49         -51.02          5.27          15.77         20000       11.11     
128     30.25         -31.26          1.21          31.47         20000       11.11     
129     16.24         -45.83          0.65          16.89         20000       10.18     
130     12.64         -49.43          0.52          13.16         20000       10.18     
131     21.30         -40.78          3.94          25.24         20000       10.18     
132     11.03         -51.06          5.27          16.30         20000       10.42     
133     11.34         -50.75          5.90          17.24         20000       10.42     
134     20.54         -41.55          4.55          25.10         20000       10.42     
135     10.92         -51.02          4.94          15.85         20000       10.78     
136     15.65         -46.29          5.75          21.39         20000       10.78     
137     15.67         -46.27          0.44          16.11         20000       10.78     
138     17.20         -44.62          0.20          17.40         20000       11.22     
139     11.33         -50.49          6.40          17.73         20000       11.22     
140     16.70         -45.12          3.63          20.33         20000       11.22     
141     20.55         -41.55          6.58          27.12         20000       9.79      
142     11.71         -50.39          4.68          16.39         20000       9.79      
143     11.30         -50.80          5.34          16.64         20000       9.79      
144     20.25         -41.43          5.63          25.88         20000       10.46     
145     12.49         -49.19          4.52          17.01         20000       10.46     
146     12.42         -49.27          0.66          13.07         20000       10.46     
147     10.91         -50.74          6.24          17.15         20000       11.20     
148     11.43         -50.22          11.72         23.15         20000       11.20     
149     11.09         -50.56          4.38          15.46         20000       11.20     
150     11.07         -50.72          11.58         22.65         20000       14.67     
151     11.10         -50.69          4.92          16.03         20000       14.67     
152     10.86         -50.93          4.91          15.77         20000       14.67     
153     11.18         -50.87          6.11          17.29         20000       10.03     
154     11.24         -50.82          8.85          20.08         20000       10.03     
155     16.14         -45.92          5.01          21.14         20000       10.03     
156     11.43         -50.58          2.36          13.79         20000       10.66     
157     11.27         -50.75          2.85          14.12         20000       10.66     
158     11.48         -50.53          3.32          14.80         20000       10.66     
159     10.14         -49.84          6.37          16.51         20000       14.26     
160     9.71          -50.27          4.85          14.56         20000       14.26     
161     9.36          -50.62          4.89          14.25         20000       14.26     
162     22.09         -41.35          0.89          22.98         20000       13.67     
163     12.91         -50.54          5.06          17.97         20000       13.67     
164     13.02         -50.42          5.25          18.27         20000       13.67     
165     12.13         -50.34          9.22          21.35         20000       11.09     
166     17.04         -45.43          0.34          17.38         20000       11.09     
167     11.91         -50.56          4.40          16.31         20000       11.09     
168     11.21         -49.63          6.18          17.38         20000       12.60     
169     11.18         -49.65          14.32         25.50         20000       12.60     
170     10.46         -50.38          5.68          16.14         20000       12.60     
171     11.22         -50.85          5.82          17.03         20000       10.72     
172     11.99         -50.08          10.14         22.13         20000       10.72     
173     11.13         -50.93          4.60          15.73         20000       10.72     
174     12.86         -49.17          3.84          16.70         20000       10.03     
175     11.43         -50.60          5.84          17.27         20000       10.03     
176     11.31         -50.72          4.55          15.86         20000       10.03     
177     19.90         -41.48          4.44          24.34         20000       12.34     
178     12.61         -48.77          0.39          13.01         20000       12.34     
179     10.58         -50.80          6.22          16.80         20000       12.34     
180     10.98         -51.10          4.54          15.52         20000       10.68     
181     10.77         -51.32          4.86          15.62         20000       10.68     
182     11.22         -50.86          4.13          15.35         20000       10.68     
183     21.62         -41.50          4.85          26.47         20000       12.68     
184     16.57         -46.55          0.69          17.26         20000       12.68     
185     13.19         -49.93          13.97         27.16         20000       12.68     
186     10.83         -50.87          3.89          14.72         20000       11.12     
187     15.73         -45.97          5.50          21.22         20000       11.12     
188     11.11         -50.59          5.68          16.79         20000       11.12     
189     11.40         -50.77          5.12          16.52         20000       10.76     
190     13.29         -48.88          5.94          19.23         20000       10.76     
191     10.87         -51.30          6.07          16.94         20000       10.76     
192     12.56         -49.56          4.59          17.15         20000       10.45     
193     11.25         -50.87          5.26          16.51         20000       10.45     
194     16.29         -45.84          10.52         26.80         20000       10.45     
195     10.47         -51.42          5.66          16.13         20000       10.61     
196     20.46         -41.44          4.54          25.00         20000       10.61     
197     19.88         -42.02          6.20          26.08         20000       10.61     
198     20.56         -41.54          7.37          27.93         20000       10.34     
199     11.42         -50.68          5.60          17.02         20000       10.34     
200     16.48         -45.62          5.37          21.85         20000       10.34     
201     12.41         -49.48          6.15          18.56         20000       10.75     
202     11.21         -50.68          6.64          17.84         20000       10.75     
203     15.34         -46.55          6.00          21.34         20000       10.75     
204     12.52         -49.76          6.03          18.55         20000       10.46     
205     11.48         -50.80          11.57         23.06         20000       10.46     
206     11.38         -50.90          4.72          16.10         20000       10.46     
207     11.11         -50.82          4.79          15.91         20000       10.64     
208     10.38         -51.55          6.28          16.66         20000       10.64     
209     11.56         -50.37          6.15          17.70         20000       10.64     
210     20.82         -41.35          4.30          25.12         20000       10.25     
211     11.42         -50.76          0.62          12.03         20000       10.25     
212     20.45         -41.73          4.94          25.39         20000       10.25     
213     21.72         -40.17          0.34          22.06         20000       9.99      
214     12.75         -49.13          18.35         31.10         20000       9.99      
215     11.28         -50.60          5.80          17.08         20000       9.99      
216     11.72         -50.21          4.84          16.55         20000       10.51     
217     12.28         -49.65          4.95          17.23         20000       10.51     
218     10.31         -51.62          6.30          16.60         20000       10.51     
219     11.51         -50.75          2.68          14.18         20000       10.41     
220     11.02         -51.24          1.78          12.79         20000       10.41     
221     11.75         -50.51          2.57          14.32         20000       10.41     
222     11.30         -50.82          1.80          13.10         20000       10.37     
223     11.40         -50.72          2.36          13.76         20000       10.37     
224     20.47         -41.65          2.92          23.39         20000       10.37     
225     11.60         -50.41          2.00          13.59         20000       10.75     
226     11.51         -50.50          2.56          14.07         20000       10.75     
227     16.17         -45.84          7.76          23.93         20000       10.75     
228     11.56         -50.64          3.67          15.24         20000       10.31     
229     11.08         -51.12          13.37         24.45         20000       10.31     
230     10.78         -51.42          5.00          15.78         20000       10.31     
231     10.86         -51.12          5.61          16.46         20000       10.76     
232     12.51         -49.47          5.84          18.35         20000       10.76     
233     20.38         -41.60          6.00          26.38         20000       10.76     
234     15.67         -44.95          0.42          16.09         20000       13.26     
235     18.91         -41.72          3.35          22.26         20000       13.26     
236     10.20         -50.43          6.21          16.41         20000       13.26     
237     11.58         -51.02          4.65          16.23         20000       11.40     
238     16.49         -46.11          10.78         27.28         20000       11.40     
239     11.89         -50.72          6.20          18.09         20000       11.40     
240     11.14         -50.53          5.73          16.87         20000       10.22     
241     10.84         -50.83          4.77          15.61         20000       10.22     
242     19.95         -41.72          5.02          24.96         20000       10.22     
243     11.40         -50.76          4.96          16.36         20000       10.36     
244     20.70         -41.46          4.41          25.10         20000       10.36     
245     20.49         -41.67          3.91          24.40         20000       10.36     
246     12.29         -49.75          5.84          18.13         20000       10.52     
247     20.20         -41.84          4.82          25.02         20000       10.52     
248     11.45         -50.59          6.36          17.81         20000       10.52     
249     11.50         -50.70          3.54          15.04         20000       10.35     
250     12.28         -49.92          5.34          17.62         20000       10.35     
251     22.17         -40.03          1.39          23.56         20000       10.35     
252     11.46         -50.35          5.30          16.75         20000       9.90      
253     12.51         -49.31          6.33          18.83         20000       9.90      
254     20.08         -41.73          4.78          24.86         20000       9.90      
255     20.00         -41.85          8.16          28.17         20000       10.04     
256     11.80         -50.06          5.44          17.24         20000       10.04     
257     20.32         -41.53          3.14          23.46         20000       10.04     
258     10.29         -50.51          3.48          13.77         20000       12.26     
259     9.83          -50.97          4.08          13.92         20000       12.26     
260     10.02         -50.79          2.89          12.91         20000       12.26     
261     20.27         -41.73          1.20          21.47         20000       10.13     
262     10.65         -51.34          16.31         26.96         20000       10.13     
263     11.18         -50.82          3.68          14.86         20000       10.13     
264     21.10         -41.05          3.95          25.05         20000       10.05     
265     13.12         -49.03          13.52         26.64         20000       10.05     
266     11.18         -50.97          3.75          14.94         20000       10.05     
267     16.66         -45.42          9.92          26.59         20000       10.20     
268     10.70         -51.39          5.77          16.46         20000       10.20     
269     11.48         -50.61          4.88          16.36         20000       10.20     
270     9.69          -51.49          6.18          15.87         20000       12.35     
271     19.91         -41.27          4.18          24.09         20000       12.35     
272     10.48         -50.71          0.46          10.93         20000       12.35     
273     11.00         -51.24          4.09          15.08         20000       10.17     
274     20.64         -41.59          3.90          24.53         20000       10.17     
275     11.65         -50.58          5.68          17.33         20000       10.17     
276     11.68         -51.41          5.19          16.88         20000       12.35     
277     12.40         -50.70          3.98          16.37         20000       12.35     
278     16.71         -46.38          5.67          22.39         20000       12.35     
279     13.78         -50.20          4.66          18.45         20000       13.47     
280     12.83         -51.15          4.79          17.62         20000       13.47     
281     17.53         -46.45          0.93          18.46         20000       13.47     
282     22.67         -41.03          3.16          25.83         20000       13.44     
283     12.09         -51.61          15.15         27.24         20000       13.44     
284     18.27         -45.43          2.28          20.55         20000       13.44     
285     18.21         -46.03          5.68          23.89         20000       14.46     
286     13.63         -50.61          11.58         25.21         20000       14.46     
287     14.66         -49.58          6.07          20.73         20000       14.46     
288     11.27         -50.82          4.52          15.79         20000       10.98     
289     11.23         -50.86          14.54         25.77         20000       10.98     
290     15.39         -46.70          0.67          16.05         20000       10.98     
291     16.64         -46.44          0.68          17.32         20000       12.24     
292     21.93         -41.14          3.37          25.31         20000       12.24     
293     12.58         -50.49          5.73          18.32         20000       12.24     
294     22.41         -41.46          4.40          26.81         20000       13.50     
295     13.19         -50.68          5.53          18.72         20000       13.50     
296     12.48         -51.39          5.43          17.92         20000       13.50     
297     12.67         -50.95          4.13          16.81         20000       13.66     
298     13.28         -50.34          5.83          19.12         20000       13.66     
299     18.13         -45.48          0.35          18.48         20000       13.66     
300     12.69         -50.95          5.72          18.41         20000       12.84     
301     12.85         -50.79          4.71          17.55         20000       12.84     
302     17.69         -45.95          0.63          18.32         20000       12.84     
303     12.69         -49.00          5.29          17.98         20000       11.07     
304     11.81         -49.89          4.87          16.69         20000       11.07     
305     11.01         -50.69          4.94          15.95         20000       11.07     
306     15.87         -46.03          0.68          16.55         20000       10.09     
307     15.93         -45.97          0.71          16.64         20000       10.09     
308     10.66         -51.25          5.25          15.91         20000       10.09     
309     10.64         -51.08          4.29          14.92         20000       9.20      
310     11.00         -50.72          5.65          16.64         20000       9.20      
311     10.76         -50.95          5.87          16.63         20000       9.20      
312     10.87         -50.68          5.07          15.94         20000       10.30     
313     11.86         -49.68          6.52          18.39         20000       10.30     
314     10.79         -50.76          6.64          17.43         20000       10.30     
315     11.67         -50.51          6.26          17.93         20000       16.82     
316     11.93         -50.26          3.68          15.60         20000       16.82     
317     11.64         -50.54          4.78          16.42         20000       16.82     
318     8.42          -50.50          5.44          13.86         20000       17.00     
319     7.67          -51.25          5.16          12.84         20000       17.00     
320     8.36          -50.56          6.69          15.05         20000       17.00     
321     12.61         -49.53          6.14          18.74         20000       11.10     
322     13.89         -48.24          18.52         32.40         20000       11.10     
323     11.45         -50.68          5.49          16.94         20000       11.10     
324     20.83         -40.98          0.65          21.49         20000       9.37      
325     11.30         -50.51          4.98          16.28         20000       9.37      
326     11.01         -50.79          5.67          16.69         20000       9.37      
327     12.30         -50.64          4.72          17.02         20000       11.55     
328     12.41         -50.53          5.92          18.33         20000       11.55     
329     13.16         -49.78          4.81          17.97         20000       11.55     
330     12.67         -50.68          4.45          17.12         20000       13.38     
331     12.16         -51.19          6.34          18.50         20000       13.38     
332     14.16         -49.19          6.21          20.37         20000       13.38     
333     12.31         -50.70          4.47          16.78         20000       11.77     
334     12.07         -50.93          5.45          17.52         20000       11.77     
335     12.78         -50.22          10.43         23.21         20000       11.77     
336     12.47         -50.54          5.02          17.49         20000       11.76     
337     12.51         -50.49          4.68          17.19         20000       11.76     
338     14.17         -48.84          5.65          19.82         20000       11.76     
339     11.88         -51.09          5.12          17.00         20000       11.40     
340     16.58         -46.39          1.05          17.63         20000       11.40     
341     11.37         -51.60          6.30          17.67         20000       11.40     
342     12.50         -50.74          5.72          18.22         20000       12.15     
343     12.52         -50.73          5.61          18.13         20000       12.15     
344     18.74         -44.51          0.45          19.19         20000       12.15     
345     12.51         -49.53          5.83          18.34         20000       9.66      
346     11.92         -50.12          5.17          17.09         20000       9.66      
347     10.52         -51.52          6.18          16.71         20000       9.66      
348     8.53          -51.37          6.11          14.64         20000       14.15     
349     13.60         -46.31          0.60          14.20         20000       14.15     
350     9.01          -50.89          3.97          12.98         20000       14.15     
351     12.72         -49.31          5.55          18.27         20000       9.94      
352     11.18         -50.85          4.42          15.59         20000       9.94      
353     11.31         -50.72          5.14          16.45         20000       9.94      
354     9.86          -50.57          5.63          15.49         20000       12.52     
355     14.50         -45.93          3.89          18.39         20000       12.52     
356     9.81          -50.62          5.58          15.39         20000       12.52     
357     11.48         -50.70          4.14          15.62         20000       10.03     
358     11.30         -50.89          3.96          15.25         20000       10.03     
359     11.25         -50.93          4.60          15.85         20000       10.03     
360     12.66         -50.97          3.63          16.29         20000       12.81     
361     12.85         -50.78          3.49          16.34         20000       12.81     
362     12.51         -51.11          2.28          14.80         20000       12.81     
363     18.04         -45.65          0.54          18.57         20000       12.80     
364     12.26         -51.43          11.75         24.01         20000       12.80     
365     14.08         -49.61          5.19          19.27         20000       12.80     
366     13.36         -50.15          4.52          17.89         20000       13.02     
367     13.37         -50.15          4.19          17.56         20000       13.02     
368     15.85         -47.66          0.67          16.52         20000       13.02     
369     11.38         -50.34          6.20          17.58         20000       10.51     
370     11.21         -50.51          4.52          15.73         20000       10.51     
371     10.93         -50.79          4.52          15.45         20000       10.51     
372     11.57         -50.50          4.84          16.41         20000       9.85      
373     11.48         -50.59          11.22         22.70         20000       9.85      
374     12.54         -49.53          6.25          18.79         20000       9.85      
375     11.01         -50.94          3.62          14.63         20000       9.45      
376     11.35         -50.59          4.53          15.89         20000       9.45      
377     11.22         -50.72          4.55          15.77         20000       9.45      
378     12.81         -48.98          6.06          18.88         20000       10.29     
379     12.17         -49.63          6.03          18.20         20000       10.29     
380     10.39         -51.41          6.03          16.42         20000       10.29     
381     11.68         -50.30          5.50          17.18         20000       10.11     
382     11.11         -50.88          9.01          20.12         20000       10.11     
383     11.94         -50.05          6.10          18.04         20000       10.11     
384     21.20         -41.05          5.38          26.58         20000       10.07     
385     11.84         -50.41          4.17          16.00         20000       10.07     
386     10.79         -51.45          6.25          17.04         20000       10.07     
387     11.63         -50.30          4.86          16.49         20000       10.03     
388     11.14         -50.79          4.17          15.32         20000       10.03     
389     10.72         -51.22          6.05          16.77         20000       10.03     
390     20.74         -41.21          3.93          24.66         20000       9.76      
391     11.67         -50.28          4.56          16.23         20000       9.76      
392     16.32         -45.63          5.44          21.76         20000       9.76      
393     21.89         -41.26          4.68          26.58         20000       12.25     
394     12.46         -50.69          6.08          18.55         20000       12.25     
395     17.44         -45.71          0.27          17.71         20000       12.25     
396     17.66         -45.74          5.81          23.47         20000       14.35     
397     13.95         -49.45          1.19          15.14         20000       14.35     
398     17.88         -45.52          10.33         28.21         20000       14.35     
399     11.27         -51.77          9.00          20.27         20000       11.77     
