Frame     E2E latency(ms)     
49        63 ms
50        56 ms
51        71 ms
52        88 ms
53        76 ms
54        69 ms
55        84 ms
56        81 ms
57        77 ms
58        65 ms
59        69 ms
60        66 ms
61        100 ms
62        91 ms
63        86 ms
64        79 ms
65        73 ms
66        67 ms
67        68 ms
68        61 ms
69        70 ms
70        62 ms
71        209 ms
72        213 ms
73        207 ms
74        197 ms
75        195 ms
76        209 ms
77        193 ms
78        178 ms
79        174 ms
80        164 ms
81        159 ms
82        148 ms
83        141 ms
84        152 ms
85        149 ms
86        128 ms
87        130 ms
88        106 ms
89        112 ms
90        100 ms
91        102 ms
92        98 ms
93        82 ms
94        112 ms
95        98 ms
96        81 ms
97        74 ms
98        75 ms
99        66 ms
100       84 ms
101       100 ms
102       94 ms
103       88 ms
104       80 ms
105       72 ms
106       64 ms
107       66 ms
108       58 ms
109       75 ms
110       76 ms
111       71 ms
112       62 ms
113       74 ms
114       69 ms
115       65 ms
116       68 ms
117       63 ms
118       60 ms
119       64 ms
120       60 ms
121       67 ms
122       59 ms
123       67 ms
124       68 ms
125       60 ms
126       69 ms
127       81 ms
128       72 ms
129       85 ms
130       75 ms
131       64 ms
132       84 ms
133       78 ms
134       70 ms
135       61 ms
136       76 ms
137       73 ms
138       61 ms
139       61 ms
140       84 ms
141       81 ms
142       91 ms
143       78 ms
144       138 ms
145       140 ms
146       133 ms
147       127 ms
148       131 ms
149       118 ms
150       108 ms
151       103 ms
152       96 ms
153       89 ms
154       83 ms
155       71 ms
156       64 ms
157       93 ms
158       88 ms
159       82 ms
160       82 ms
161       64 ms
162       130 ms
163       128 ms
164       122 ms
165       114 ms
166       105 ms
167       98 ms
168       92 ms
169       90 ms
170       79 ms
171       71 ms
172       77 ms
173       68 ms
174       67 ms
175       64 ms
176       61 ms
177       61 ms
178       62 ms
179       62 ms
180       60 ms
181       74 ms
182       62 ms
183       66 ms
184       73 ms
185       66 ms
186       80 ms
187       71 ms
188       107 ms
189       105 ms
190       98 ms
191       91 ms
192       84 ms
193       75 ms
194       87 ms
195       82 ms
196       71 ms
197       85 ms
198       80 ms
199       71 ms
200       69 ms
201       76 ms
202       75 ms
203       79 ms
204       73 ms
205       111 ms
206       140 ms
207       136 ms
208       136 ms
209       129 ms
210       123 ms
211       130 ms
212       158 ms
213       156 ms
214       153 ms
215       150 ms
216       141 ms
217       224 ms
218       225 ms
219       231 ms
220       231 ms
221       222 ms
222       215 ms
507       94 ms
508       82 ms
509       75 ms
510       72 ms
511       73 ms
512       75 ms
513       131 ms
514       143 ms
515       144 ms
