Frame     E2E latency(ms)     
107       97 ms               
108       92 ms               
109       82 ms               
110       71 ms               
111       61 ms               
112       56 ms               
113       51 ms               
114       64 ms               
115       53 ms               
116       56 ms               
117       56 ms               
118       68 ms               
119       61 ms               
120       59 ms               
121       68 ms               
122       57 ms               
123       59 ms               
124       58 ms               
125       69 ms               
126       58 ms               
127       64 ms               
128       65 ms               
129       58 ms               
130       60 ms               
131       63 ms               
132       63 ms               
133       53 ms               
134       69 ms               
135       65 ms               
136       57 ms               
137       69 ms               
138       59 ms               
139       58 ms               
140       65 ms               
141       57 ms               
142       60 ms               
143       61 ms               
144       65 ms               
145       64 ms               
146       57 ms               
147       61 ms               
148       60 ms               
149       55 ms               
150       61 ms               
151       66 ms               
152       55 ms               
153       59 ms               
154       66 ms               
155       57 ms               
156       61 ms               
157       82 ms               
158       71 ms               
159       61 ms               
160       60 ms               
161       57 ms               
162       47 ms               
163       64 ms               
164       64 ms               
165       53 ms               
166       82 ms               
167       79 ms               
168       94 ms               
169       82 ms               
170       107 ms              
171       113 ms              
172       103 ms              
173       91 ms               
174       81 ms               
175       74 ms               
176       83 ms               
177       76 ms               
178       74 ms               
179       59 ms               
180       77 ms               
181       82 ms               
182       65 ms               
183       67 ms               
184       59 ms               
185       74 ms               
186       75 ms               
187       65 ms               
188       76 ms               
189       93 ms               
190       82 ms               
191       83 ms               
192       98 ms               
193       81 ms               
194       69 ms               
195       89 ms               
196       91 ms               
197       80 ms               
198       70 ms               
199       72 ms               
200       73 ms               
201       75 ms               
202       74 ms               
203       59 ms               
204       96 ms               
205       92 ms               
206       96 ms               
207       91 ms               
208       89 ms               
209       114 ms              
210       103 ms              
211       92 ms               
212       81 ms               
213       80 ms               
214       130 ms              
215       120 ms              
216       119 ms              
217       114 ms              
218       127 ms              
219       117 ms              
220       107 ms              
221       101 ms              
222       109 ms              
223       124 ms              
224       113 ms              
225       125 ms              
226       124 ms              
227       119 ms              
228       124 ms              
229       113 ms              
230       102 ms              
231       103 ms              
232       112 ms              
233       131 ms              
234       141 ms              
235       140 ms              
236       130 ms              
237       147 ms              
238       146 ms              
239       147 ms              
240       160 ms              
241       181 ms              
242       192 ms              
243       193 ms              
244       190 ms              
245       190 ms              
246       195 ms              
247       207 ms              
248       193 ms              
249       201 ms              
250       208 ms              
251       207 ms              
252       213 ms              
253       214 ms              
254       211 ms              
255       207 ms              
256       227 ms              
257       216 ms              
258       200 ms              
259       184 ms              
260       174 ms              
261       158 ms              
262       144 ms              
263       134 ms              
264       130 ms              
265       144 ms              
266       141 ms              
267       163 ms              
268       173 ms              
269       165 ms              
270       163 ms              
271       153 ms              
272       151 ms              
273       153 ms              
274       157 ms              
275       149 ms              
276       147 ms              
277       162 ms              
278       169 ms              
279       159 ms              
280       148 ms              
281       149 ms              
282       153 ms              
283       177 ms              
284       165 ms              
285       156 ms              
286       152 ms              
287       149 ms              
288       145 ms              
289       144 ms              
290       418 ms              
291       491 ms              
292       474 ms              
293       458 ms              
294       457 ms              
295       457 ms              
296       463 ms              
297       467 ms              
298       476 ms              
299       466 ms              
300       461 ms              
301       458 ms              
302       445 ms              
303       445 ms              
304       440 ms              
305       439 ms              
306       432 ms              
307       434 ms              
308       440 ms              
309       454 ms              
310       458 ms              
311       463 ms              
312       507 ms              
313       497 ms              
314       480 ms              
315       479 ms              
316       494 ms              
317       499 ms              
318       496 ms              
319       494 ms              
320       507 ms              
321       501 ms              
322       500 ms              
323       499 ms              
324       499 ms              
325       498 ms              
326       499 ms              
327       511 ms              
328       530 ms              
329       527 ms              
330       527 ms              
331       524 ms              
332       523 ms              
333       524 ms              
334       524 ms              
335       515 ms              
336       523 ms              
337       518 ms              
338       524 ms              
339       524 ms              
340       524 ms              
341       524 ms              
342       530 ms              
343       532 ms              
344       541 ms              
345       546 ms              
346       550 ms              
347       557 ms              
348       567 ms              
349       566 ms              
350       574 ms              
351       569 ms              
352       564 ms              
353       573 ms              
354       564 ms              
355       558 ms              
356       556 ms              
357       544 ms              
358       540 ms              
359       528 ms              
360       518 ms              
361       515 ms              
362       501 ms              
363       491 ms              
364       480 ms              
365       475 ms              
366       465 ms              
367       458 ms              
368       451 ms              
369       459 ms              
370       474 ms              
371       473 ms              
372       475 ms              
373       479 ms              
374       473 ms              
375       463 ms              
376       458 ms              
377       458 ms              
378       452 ms              
379       442 ms              
380       430 ms              
381       425 ms              
382       414 ms              
383       409 ms              
384       407 ms              
385       432 ms              
386       449 ms              
387       447 ms              
388       437 ms              
389       426 ms              
390       426 ms              
391       416 ms              
392       411 ms              
393       401 ms              
394       396 ms              
395       391 ms              
396       396 ms              
397       394 ms              
398       407 ms              
399       424 ms              
