Frame     E2E latency(ms)      
101       91 ms               
102       78 ms               
103       83 ms               
104       82 ms               
105       79 ms               
106       70 ms               
107       68 ms               
108       63 ms               
109       116 ms              
110       99 ms               
111       91 ms               
112       78 ms               
113       67 ms               
114       85 ms               
115       76 ms               
116       93 ms               
117       77 ms               
118       411 ms              
119       410 ms              
120       426 ms              
121       427 ms              
122       410 ms              
123       393 ms              
124       377 ms              
125       364 ms              
126       367 ms              
127       368 ms              
128       360 ms              
129       356 ms              
130       339 ms              
131       346 ms              
132       343 ms              
133       333 ms              
134       340 ms              
135       323 ms              
136       311 ms              
137       301 ms              
138       309 ms              
139       309 ms              
140       300 ms              
141       301 ms              
142       291 ms              
143       284 ms              
144       275 ms              
145       268 ms              
146       273 ms              
147       260 ms              
148       266 ms              
149       257 ms              
150       244 ms              
151       240 ms              
152       229 ms              
153       229 ms              
154       220 ms              
155       244 ms              
156       228 ms              
157       211 ms              
158       196 ms              
159       184 ms              
160       174 ms              
161       162 ms              
162       152 ms              
163       147 ms              
164       142 ms              
165       140 ms              
166       130 ms              
167       119 ms              
168       107 ms              
169       103 ms              
170       92 ms               
171       90 ms               
172       84 ms               
173       73 ms               
174       73 ms               
175       62 ms               
176       82 ms               
177       76 ms               
178       62 ms               
179       66 ms               
180       81 ms               
181       97 ms               
182       93 ms               
183       82 ms               
184       82 ms               
185       65 ms               
186       92 ms               
187       209 ms              
188       244 ms              
189       227 ms              
190       212 ms              
191       195 ms              
192       179 ms              
193       163 ms              
194       147 ms              
195       130 ms              
196       114 ms              
197       98 ms               
198       82 ms               
199       85 ms               
200       84 ms               
201       80 ms               
202       79 ms               
203       66 ms               
204       67 ms               
205       119 ms              
206       123 ms              
207       129 ms              
208       129 ms              
209       145 ms              
210       128 ms              
211       112 ms              
212       96 ms               
213       84 ms               
214       107 ms              
215       106 ms              
216       96 ms               
217       86 ms               
218       75 ms               
219       69 ms               
220       71 ms               
221       60 ms               
222       65 ms               
223       60 ms               
224       80 ms               
225       70 ms               
226       65 ms               
227       66 ms               
228       58 ms               
229       85 ms               
230       98 ms               
231       107 ms              
232       103 ms              
233       145 ms              
234       128 ms              
235       116 ms              
236       99 ms               
237       90 ms               
238       185 ms              
239       174 ms              
240       169 ms              
241       173 ms              
242       161 ms              
243       156 ms              
244       153 ms              
245       158 ms              
246       144 ms              
247       141 ms              
248       134 ms              
249       124 ms              
250       141 ms              
251       166 ms              
252       167 ms              
253       174 ms              
254       168 ms              
255       163 ms              
256       160 ms              
257       149 ms              
258       140 ms              
259       136 ms              
260       126 ms              
261       114 ms              
262       107 ms              
263       110 ms              
264       115 ms              
265       131 ms              
266       140 ms              
267       142 ms              
268       145 ms              
269       142 ms              
270       130 ms              
271       120 ms              
272       109 ms              
273       98 ms               
274       95 ms               
275       85 ms               
276       79 ms               
277       85 ms               
278       96 ms               
279       111 ms              
280       127 ms              
281       122 ms              
282       117 ms              
283       108 ms              
284       102 ms              
285       95 ms               
286       86 ms               
287       76 ms               
288       67 ms               
289       79 ms               
290       94 ms               
291       97 ms               
292       99 ms               
293       103 ms              
294       97 ms               
295       87 ms               
296       76 ms               
297       76 ms               
298       65 ms               
299       66 ms               
300       56 ms               
301       75 ms               
302       78 ms               
303       97 ms               
304       98 ms               
305       92 ms               
306       82 ms               
307       77 ms               
308       67 ms               
309       65 ms               
310       75 ms               
311       82 ms               
312       93 ms               
313       103 ms              
314       100 ms              
315       95 ms               
316       107 ms              
317       99 ms               
318       99 ms               
319       97 ms               
320       100 ms              
321       106 ms              
322       103 ms              
323       98 ms               
324       90 ms               
325       85 ms               
326       75 ms               
327       64 ms               
328       65 ms               
329       86 ms               
330       99 ms               
331       127 ms              
332       128 ms              
333       125 ms              
334       125 ms              
335       111 ms              
336       107 ms              
337       95 ms               
338       85 ms               
339       80 ms               
340       71 ms               
341       74 ms               
342       90 ms               
343       108 ms              
344       110 ms              
345       113 ms              
346       110 ms              
347       100 ms              
348       95 ms               
349       91 ms               
350       80 ms               
351       76 ms               
352       74 ms               
353       66 ms               
354       83 ms               
355       93 ms               
356       98 ms               
357       100 ms              
358       102 ms              
359       104 ms              
360       93 ms               
361       92 ms               
362       75 ms               
363       79 ms               
364       79 ms               
365       90 ms               
366       78 ms               
367       79 ms               
368       98 ms               
369       112 ms              
370       102 ms              
371       86 ms               
372       132 ms              
373       142 ms              
374       134 ms              
375       132 ms              
376       145 ms              
377       146 ms              
378       147 ms              
379       152 ms              
380       159 ms              
381       143 ms              
382       132 ms              
383       124 ms              
384       110 ms              
385       107 ms              
386       95 ms               
387       90 ms               
388       80 ms               
389       74 ms               
390       73 ms               
391       114 ms              
392       132 ms              
393       125 ms              
394       117 ms              
395       118 ms              
396       114 ms              
397       125 ms              
398       111 ms              
399       161 ms              
400       152 ms              
401       166 ms              
402       161 ms              
403       177 ms              
404       160 ms              
405       158 ms              
406       160 ms              
407       160 ms              
408       173 ms              
409       170 ms              
410       174 ms              
411       169 ms              
412       199 ms              
413       191 ms              
414       175 ms              
415       179 ms              
416       196 ms              
417       191 ms              
418       191 ms              
419       194 ms              
420       191 ms              
421       199 ms              
422       200 ms              
423       211 ms              
424       226 ms              
425       244 ms              
426       247 ms              
427       253 ms              
428       243 ms              
429       242 ms              
430       241 ms              
431       284 ms              
432       268 ms              
433       263 ms              
434       252 ms              
435       239 ms              
436       227 ms              
437       223 ms              
438       226 ms              
439       213 ms              
440       203 ms              
441       198 ms              
442       206 ms              
443       224 ms              
444       217 ms              
445       225 ms              
446       232 ms              
447       236 ms              
448       226 ms              
449       213 ms              
450       202 ms              
451       192 ms              
452       190 ms              
453       183 ms              
454       178 ms              
455       169 ms              
456       173 ms              
457       161 ms              
458       151 ms              
459       156 ms              
460       161 ms              
461       184 ms              
462       174 ms              
463       169 ms              
464       160 ms              
465       148 ms              
466       142 ms              
467       132 ms              
468       135 ms              
