Frame     E2E latency(ms)     
20        67.682000 ms
21        50.615000 ms
22        45.912000 ms
23        50.584000 ms
24        60.424000 ms
25        58.713000 ms
26        47.074000 ms
27        46.401000 ms
28        46.842000 ms
29        53.307000 ms
30        52.835000 ms
31        46.678000 ms
32        50.671000 ms
33        46.027000 ms
34        49.529000 ms
35        54.277000 ms
36        40.831000 ms
37        52.115000 ms
38        59.446000 ms
39        57.792000 ms
40        52.829000 ms
41        52.196000 ms
42        50.373000 ms
43        45.254000 ms
44        55.291000 ms
45        49.511000 ms
46        46.368000 ms
47        50.277000 ms
48        50.733000 ms
49        41.727000 ms
50        51.924000 ms
51        56.322000 ms
52        56.612000 ms
53        48.109000 ms
54        58.459000 ms
55        55.560000 ms
56        51.144000 ms
57        56.685000 ms
58        55.594000 ms
59        47.934000 ms
60        49.189000 ms
61        55.506000 ms
62        49.007000 ms
63        58.223000 ms
64        57.301000 ms
65        45.343000 ms
66        46.301000 ms
67        54.662000 ms
68        60.493000 ms
69        53.558000 ms
70        42.851000 ms
71        46.985000 ms
72        45.973000 ms
73        48.509000 ms
74        48.127000 ms
75        48.110000 ms
76        47.571000 ms
77        43.898000 ms
78        58.213000 ms
79        49.734000 ms
80        51.009000 ms
81        47.691000 ms
82        52.486000 ms
83        56.731000 ms
84        55.912000 ms
85        53.123000 ms
86        46.204000 ms
87        56.668000 ms
88        55.367000 ms
89        48.252000 ms
90        62.981000 ms
91        60.342000 ms
92        59.662000 ms
93        51.092000 ms
94        50.300000 ms
95        56.430000 ms
96        53.984000 ms
97        50.101000 ms
98        61.075000 ms
99        61.527000 ms
100       77.745000 ms
101       59.308000 ms
102       49.782000 ms
103       54.754000 ms
104       49.735000 ms
105       78.123000 ms
106       68.362000 ms
107       53.345000 ms
108       76.399000 ms
109       57.457000 ms
110       54.062000 ms
111       72.008000 ms
112       55.819000 ms
113       46.897000 ms
114       79.885000 ms
115       59.091000 ms
116       50.335000 ms
117       78.074000 ms
118       60.661000 ms
119       54.250000 ms
120       71.080000 ms
121       58.834000 ms
122       51.402000 ms
123       86.737000 ms
124       68.439000 ms
125       51.480000 ms
