Frame     E2E latency(ms)     
19        98.990000 ms        
20        93.635000 ms        
21        71.433000 ms        
22        73.819000 ms        
23        55.015000 ms        
24        94.078000 ms        
25        87.341000 ms        
26        64.790000 ms        
27        79.532000 ms        
28        79.085000 ms        
29        69.883000 ms        
30        59.425000 ms        
31        91.327000 ms        
32        80.674000 ms        
33        64.174000 ms        
34        90.630000 ms        
35        93.099000 ms        
36        124.462000 ms       
37        97.328000 ms        
38        78.935000 ms        
39        73.821000 ms        
40        67.325000 ms        
41        72.614000 ms        
42        65.865000 ms        
43        66.108000 ms        
44        67.149000 ms        
45        60.619000 ms        
46        78.973000 ms        
47        61.146000 ms        
48        97.497000 ms        
49        86.956000 ms        
50        66.574000 ms        
51        73.809000 ms        
52        67.444000 ms        
53        89.523000 ms        
54        79.882000 ms        
55        66.063000 ms        
56        62.441000 ms        
57        64.361000 ms        
58        85.844000 ms        
59        73.550000 ms        
60        75.683000 ms        
61        66.512000 ms        
62        93.644000 ms        
63        75.186000 ms        
64        67.263000 ms        
65        74.335000 ms        
66        54.568000 ms        
67        82.876000 ms        
68        67.100000 ms        
69        60.196000 ms        
70        74.500000 ms        
71        56.695000 ms        
72        76.842000 ms        
73        59.626000 ms        
74        59.423000 ms        
75        77.950000 ms        
76        76.814000 ms        
77        69.740000 ms        
78        79.753000 ms        
79        57.025000 ms        
80        71.645000 ms        
81        59.892000 ms        
82        85.593000 ms        
83        79.488000 ms        
84        75.277000 ms        
85        66.529000 ms        
86        73.261000 ms        
87        78.649000 ms        
88        66.950000 ms        
89        72.309000 ms        
90        54.797000 ms        
91        66.884000 ms        
92        94.030000 ms        
93        73.686000 ms        
94        70.054000 ms        
95        59.456000 ms        
96        78.391000 ms        
97        61.228000 ms        
98        64.952000 ms        
99        79.126000 ms        
100       66.960000 ms        
101       78.469000 ms        
102       61.510000 ms        
103       58.957000 ms        
104       75.456000 ms        
105       60.290000 ms        
106       88.201000 ms        
107       73.158000 ms        
108       107.103000 ms       
109       106.027000 ms       
