Frame     E2E latency(ms)     
176       97 ms               
177       85 ms               
178       74 ms               
179       69 ms               
180       59 ms               
181       69 ms               
182       58 ms               
183       64 ms               
184       79 ms               
185       63 ms               
186       57 ms               
187       57 ms               
188       77 ms               
189       67 ms               
190       61 ms               
191       52 ms               
192       66 ms               
193       62 ms               
194       58 ms               
195       61 ms               
196       55 ms               
197       57 ms               
198       57 ms               
199       57 ms               
200       65 ms               
201       60 ms               
202       63 ms               
203       70 ms               
204       73 ms               
205       79 ms               
206       91 ms               
207       90 ms               
208       101 ms              
209       99 ms               
210       91 ms               
211       83 ms               
212       74 ms               
213       68 ms               
214       63 ms               
215       59 ms               
216       80 ms               
217       123 ms              
218       118 ms              
219       113 ms              
220       102 ms              
221       95 ms               
222       92 ms               
223       91 ms               
224       105 ms              
225       113 ms              
226       112 ms              
227       112 ms              
228       111 ms              
229       108 ms              
230       107 ms              
231       93 ms               
232       92 ms               
233       92 ms               
234       99 ms               
235       111 ms              
236       117 ms              
237       115 ms              
238       108 ms              
239       102 ms              
240       101 ms              
241       125 ms              
242       115 ms              
243       116 ms              
244       115 ms              
245       114 ms              
246       108 ms              
247       111 ms              
248       110 ms              
249       109 ms              
250       113 ms              
251       112 ms              
252       107 ms              
253       101 ms              
254       98 ms               
255       94 ms               
256       99 ms               
257       99 ms               
258       99 ms               
259       100 ms              
260       100 ms              
261       102 ms              
262       92 ms               
263       82 ms               
264       77 ms               
265       74 ms               
266       68 ms               
267       59 ms               
268       80 ms               
269       96 ms               
270       108 ms              
271       121 ms              
272       109 ms              
273       99 ms               
274       91 ms               
275       83 ms               
276       75 ms               
277       74 ms               
278       64 ms               
279       83 ms               
280       66 ms               
281       132 ms              
282       131 ms              
283       126 ms              
284       141 ms              
285       127 ms              
286       116 ms              
287       108 ms              
288       95 ms               
289       91 ms               
290       94 ms               
291       83 ms               
292       84 ms               
293       75 ms               
294       93 ms               
295       123 ms              
296       124 ms              
297       124 ms              
298       118 ms              
299       117 ms              
300       129 ms              
301       125 ms              
302       110 ms              
303       93 ms               
304       108 ms              
305       114 ms              
306       97 ms               
307       96 ms               
308       109 ms              
309       127 ms              
310       125 ms              
311       120 ms              
312       116 ms              
313       108 ms              
314       108 ms              
315       93 ms               
316       92 ms               
317       76 ms               
318       63 ms               
319       99 ms               
320       109 ms              
321       93 ms               
322       91 ms               
323       83 ms               
324       85 ms               
325       83 ms               
326       95 ms               
327       92 ms               
328       75 ms               
329       92 ms               
330       97 ms               
331       90 ms               
332       76 ms               
333       65 ms               
334       68 ms               
335       67 ms               
336       57 ms               
337       59 ms               
338       92 ms               
339       92 ms               
340       92 ms               
341       80 ms               
342       90 ms               
343       81 ms               
344       74 ms               
345       61 ms               
346       75 ms               
347       79 ms               
348       92 ms               
349       116 ms              
350       100 ms              
351       84 ms               
352       415 ms              
353       445 ms              
354       433 ms              
355       416 ms              
356       401 ms              
357       419 ms              
358       415 ms              
359       415 ms              
360       408 ms              
361       423 ms              
362       412 ms              
363       427 ms              
364       428 ms              
365       442 ms              
366       438 ms              
367       445 ms              
368       442 ms              
369       440 ms              
370       432 ms              
371       430 ms              
372       432 ms              
373       423 ms              
374       410 ms              
375       399 ms              
376       402 ms              
377       396 ms              
378       385 ms              
379       416 ms              
380       401 ms              
381       445 ms              
382       439 ms              
383       450 ms              
384       491 ms              
385       492 ms              
386       486 ms              
387       482 ms              
388       491 ms              
389       480 ms              
390       467 ms              
391       459 ms              
392       449 ms              
393       464 ms              
394       465 ms              
395       454 ms              
396       437 ms              
397       431 ms              
398       431 ms              
399       434 ms              
400       429 ms              
401       446 ms              
402       432 ms              
403       416 ms              
404       578 ms              
405       607 ms              
406       591 ms              
407       580 ms              
408       609 ms              
409       598 ms              
410       608 ms              
411       597 ms              
412       608 ms              
413       610 ms              
414       633 ms              
415       663 ms              
416       667 ms              
417       682 ms              
418       672 ms              
419       662 ms              
420       685 ms              
421       692 ms              
422       694 ms              
423       703 ms              
424       703 ms              
425       706 ms              
426       704 ms              
427       701 ms              
428       699 ms              
429       694 ms              
430       684 ms              
431       674 ms              
432       663 ms              
433       652 ms              
434       649 ms              
435       640 ms              
436       634 ms              
806       82 ms               
807       74 ms               
808       68 ms               
809       59 ms               
810       58 ms               
811       52 ms               
812       58 ms               
813       58 ms               
814       68 ms               
815       58 ms               
816       58 ms               
817       86 ms               
818       86 ms               
819       75 ms               
820       76 ms               
821       71 ms               
822       59 ms               
823       48 ms               
824       59 ms               
825       60 ms               
826       60 ms               
827       63 ms               
828       61 ms               
829       78 ms               
830       79 ms               
831       69 ms               
832       64 ms               
833       58 ms               
834       58 ms               
835       57 ms               
836       58 ms               
837       58 ms               
838       66 ms               
839       57 ms               
840       55 ms               
841       78 ms               
842       69 ms               
843       63 ms               
844       52 ms               
845       60 ms               
846       56 ms               
847       58 ms               
848       72 ms               
849       60 ms               
850       56 ms               
851       49 ms               
852       50 ms               
853       61 ms               
854       58 ms               
855       47 ms               
856       51 ms               
857       51 ms               
858       57 ms               
859       60 ms               
860       50 ms               
861       58 ms               
862       53 ms               
863       60 ms               
864       59 ms               
865       55 ms               
866       60 ms               
867       61 ms               
868       51 ms               
869       57 ms               
870       58 ms               
871       75 ms               
872       76 ms               
873       65 ms               
874       73 ms               
875       57 ms               
876       65 ms               
877       72 ms               
878       62 ms               
879       51 ms               
880       70 ms               
881       92 ms               
882       97 ms               
883       80 ms               
884       70 ms               
885       59 ms               
886       67 ms               
887       64 ms               
888       53 ms               
889       59 ms               
890       71 ms               
891       91 ms               
892       86 ms               
893       75 ms               
894       63 ms               
895       68 ms               
896       68 ms               
897       57 ms               
898       46 ms               
899       58 ms               
900       65 ms               
901       59 ms               
902       50 ms               
903       83 ms               
904       431 ms              
905       453 ms              
906       436 ms              
907       437 ms              
908       433 ms              
909       447 ms              
910       430 ms              
911       420 ms              
912       414 ms              
913       415 ms              
914       410 ms              
915       407 ms              
916       407 ms              
917       394 ms              
918       383 ms              
919       376 ms              
920       362 ms              
921       357 ms              
922       357 ms              
923       344 ms              
924       352 ms              
925       341 ms              
926       330 ms              
927       319 ms              
928       308 ms              
929       304 ms              
930       299 ms              
931       293 ms              
932       299 ms              
933       287 ms              
934       276 ms              
935       266 ms              
936       255 ms              
937       250 ms              
938       245 ms              
939       235 ms              
