Frame     E2E latency(ms)       
116       91 ms               
117       85 ms               
118       99 ms               
119       82 ms               
120       75 ms               
121       98 ms               
122       97 ms               
123       82 ms               
124       77 ms               
125       64 ms               
126       77 ms               
127       67 ms               
128       76 ms               
129       61 ms               
130       96 ms               
131       109 ms              
132       198 ms              
133       182 ms              
134       165 ms              
135       150 ms              
136       134 ms              
137       118 ms              
138       103 ms              
139       86 ms               
140       95 ms               
141       127 ms              
142       111 ms              
143       94 ms               
144       99 ms               
145       108 ms              
146       96 ms               
147       86 ms               
148       74 ms               
149       75 ms               
150       74 ms               
151       71 ms               
152       59 ms               
153       61 ms               
154       73 ms               
155       69 ms               
156       60 ms               
157       74 ms               
158       63 ms               
159       57 ms               
160       78 ms               
161       67 ms               
162       70 ms               
163       58 ms               
164       77 ms               
165       68 ms               
166       60 ms               
167       51 ms               
168       411 ms              
169       409 ms              
170       426 ms              
171       416 ms              
172       399 ms              
173       390 ms              
174       374 ms              
175       360 ms              
176       375 ms              
177       380 ms              
178       363 ms              
179       352 ms              
180       341 ms              
181       342 ms              
182       341 ms              
183       331 ms              
184       326 ms              
185       325 ms              
186       309 ms              
187       318 ms              
188       356 ms              
189       353 ms              
190       349 ms              
191       341 ms              
192       341 ms              
193       348 ms              
194       336 ms              
195       327 ms              
196       312 ms              
197       312 ms              
198       317 ms              
199       316 ms              
200       333 ms              
201       318 ms              
202       312 ms              
203       302 ms              
204       297 ms              
205       313 ms              
206       315 ms              
207       342 ms              
208       353 ms              
209       349 ms              
210       352 ms              
211       352 ms              
212       357 ms              
213       353 ms              
214       350 ms              
215       345 ms              
216       345 ms              
217       353 ms              
218       336 ms              
219       363 ms              
220       408 ms              
221       397 ms              
222       392 ms              
223       375 ms              
224       368 ms              
225       363 ms              
226       362 ms              
227       352 ms              
228       357 ms              
229       374 ms              
230       375 ms              
231       397 ms              
232       402 ms              
233       407 ms              
234       409 ms              
235       410 ms              
236       400 ms              
237       396 ms              
238       392 ms              
239       385 ms              
240       375 ms              
241       382 ms              
242       374 ms              
243       415 ms              
244       408 ms              
245       392 ms              
246       377 ms              
247       366 ms              
248       367 ms              
249       365 ms              
250       363 ms              
251       359 ms              
252       359 ms              
253       380 ms              
254       411 ms              
255       409 ms              
256       408 ms              
257       409 ms              
