Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         24.7291             16.0883             40.8436             
2         16.6749             10.1341             51.4725             
3         16.0621             7.6062              64.8891             
4         16.1855             7.6920              81.0587             
5         17.2002             8.1883              98.6420             
6         16.3968             11.9427             118.7037            
7         6.9969              10.5780             129.2351            
8         8.1252              11.6952             140.8755            
9         8.4562              13.1035             149.7791            
10        6.0420              13.2338             162.9424            
11        7.1775              9.6985              162.5463            
12        7.1979              12.3697             180.1445            
13        5.6622              11.7663             182.4251            
14        5.8250              12.3083             174.8252            
15        6.2534              11.9699             170.9254            
16        6.1828              11.5657             148.0450            
17        14.6218             12.3848             160.3071            
18        7.7075              13.4596             160.4113            
19        6.8588              11.7579             157.7801            
20        15.0605             9.5350              152.4091            
21        7.8480              8.3764              137.8247            
22        7.3936              11.8549             140.0260            
23        14.2173             9.1136              135.8396            
24        7.1216              8.9994              123.1576            
25        7.6999              7.9586              100.2090            
26        14.9652             10.4013             110.4268            
27        7.5118              9.4204              108.9684            
28        6.7575              11.2634             96.2914             
29        7.8508              7.5438              90.9804             
30        8.3050              7.6135              80.3632             
31        7.1397              7.3662              73.0746             
32        8.2056              7.7486              60.7009             
33        6.9498              7.3665              58.6911             
34        7.5797              9.2371              54.3828             
35        8.8279              13.8580             22.7116             
36        6.8406              10.2650             32.8154             
37        7.3251              7.9080              37.0886             
38        8.0083              7.7266              20.9077             
39        6.8284              9.7252              16.5813             
40        6.7242              7.3177              17.8499             
41        8.3038              9.4113              17.7449             
42        6.7171              8.5834              18.2825             
43        7.7587              7.2230              15.0135             
44        6.3476              11.0712             17.4518             
45        7.8258              13.0088             20.8591             
46        7.6058              8.5741              22.6580             
47        8.0266              7.3680              20.9810             
48        6.6464              9.1427              15.8204             
49        5.9256              7.7112              13.6693             
50        7.0303              7.8996              14.9767             
51        8.4077              7.5150              15.9551             
52        6.6131              12.1894             18.8509             
53        6.9687              10.6448             19.5721             
54        8.9920              7.6799              22.6535             
55        6.6565              9.4238              16.1115             
56        7.6336              9.9776              17.6393             
57        6.5000              7.6595              16.4588             
58        6.9275              9.6467              16.6048             
59        7.8295              9.6887              17.5452             
60        7.6698              7.4747              17.5865             
61        10.3212             9.7651              20.1134             
62        7.2598              7.0293              17.2625             
63        6.6696              11.6487             18.3446             
64        6.8491              8.3025              26.4674             
65        7.7657              7.6106              20.9981             
66        6.9230              10.6063             17.5599             
67        7.1782              10.0714             18.8792             
68        7.4411              7.5546              16.7403             
69        6.6426              7.5523              14.2243             
70        6.5679              12.2875             18.8865             
71        7.7338              7.6106              17.4736             
72        6.7936              7.6882              14.5149             
73        6.6538              7.3203              14.0183             
74        6.1913              9.8583              16.0806             
75        7.7133              9.2891              22.7732             
76        7.3243              7.2209              14.5742             
77        6.8120              9.5989              16.4516             
78        6.3978              10.4508             19.0616             
79        7.3244              10.8051             18.1589             
80        8.4545              12.6774             21.1659             
81        7.7016              7.2947              15.0388             
82        6.7675              11.4783             18.2734             
83        6.3232              7.6985              16.1574             
84        6.6021              9.8245              16.4570             
85        9.5540              14.6579             24.2370             
86        7.5793              11.6678             30.2193             
87        7.4776              10.3112             29.4941             
88        7.7089              8.0222              25.4657             
89        9.1026              7.5682              23.2192             
90        7.4245              10.4609             17.9114             
91        7.4558              7.8061              17.7227             
92        6.4932              7.2686              13.7914             
93        6.5146              9.7064              16.2510             
94        7.3641              11.0911             23.4063             
95        7.0219              7.6694              14.7266             
96        5.9862              7.7089              13.7278             
97        7.0731              7.6107              14.7403             
98        7.2051              7.8104              15.0475             
99        6.1099              10.9064             17.0449             
100       7.1575              8.1334              18.3687             
101       7.3425              10.5160             17.8883             
102       8.5523              13.9964             25.8302             
103       7.1015              8.9238              19.9682             
104       6.5227              11.8557             23.8033             
105       7.9836              8.0750              17.8425             
106       6.2544              7.8565              14.1388             
107       6.6153              10.3499             16.9978             
108       6.9201              7.7708              21.0329             
109       8.4994              10.9566             19.4867             
110       5.6954              7.8181              15.2642             
111       6.5404              9.4638              16.0591             
112       5.8322              10.2903             23.8882             
113       6.7595              7.1769              16.8417             
114       6.7107              7.3742              14.1178             
115       6.1373              7.7268              13.8989             
116       6.4329              10.1268             16.5911             
117       6.7043              9.8647              20.3151             
118       6.8582              9.4180              19.5581             
119       7.7862              7.5380              15.3738             
120       5.8862              7.8250              13.7416             
121       6.8461              7.1292              14.0032             
122       6.4351              9.7992              16.2643             
123       6.5604              10.2781             17.0068             
124       6.7656              9.6028              21.7575             
125       8.8250              9.4415              18.2935             
126       7.1129              7.9353              19.2481             
127       6.8671              7.9878              14.8895             
128       7.1452              12.3734             19.5464             
129       7.9520              9.5186              17.5122             
130       6.7521              7.8198              16.3437             
131       6.7423              7.2784              14.0472             
132       6.4891              12.4389             18.9707             
133       7.0163              7.8729              17.9359             
134       6.6670              11.6822             18.3758             
135       9.0377              7.6155              16.6752             
136       6.5674              7.5716              14.1654             
137       7.0831              7.3257              14.4471             
138       6.9256              12.8742             19.8288             
139       7.3790              8.1324              15.5407             
140       6.2227              10.6600             16.9135             
141       7.8345              7.8204              15.9797             
142       6.4196              9.7741              16.2243             
143       6.1712              7.9581              20.4197             
144       6.4107              13.3459             19.7873             
145       6.7517              7.7525              27.4000             
146       7.3993              7.6685              22.2132             
147       6.6499              9.5763              16.2545             
148       6.0593              7.4504              23.5533             
149       5.9501              7.4869              13.4682             
150       6.9441              7.3268              14.3022             
151       6.0480              10.3260             16.4044             
152       6.3302              7.6279              21.7337             
153       7.1881              11.7174             18.9320             
154       7.1950              8.0786              15.3010             
155       5.8784              7.8223              13.7292             
156       5.3655              7.8812              13.2760             
157       8.0867              7.7017              15.8331             
158       6.0797              9.8587              15.9676             
159       7.0744              8.1105              18.0948             
160       7.3364              11.8725             19.2390             
161       5.9492              7.8040              26.9176             
162       7.0295              7.4211              23.5796             
163       6.7521              10.4966             17.2745             
164       6.7632              7.9597              17.4646             
165       5.5582              12.3843             17.9875             
166       7.3195              9.6859              17.0347             
167       7.8971              7.4441              15.3710             
168       6.5039              7.4132              13.9670             
169       6.6543              7.5633              14.2494             
170       6.6437              7.6409              14.3155             
171       6.1044              9.1873              15.8500             
172       7.0127              7.7847              14.8241             
173       6.4823              7.6123              14.1226             
174       5.4682              9.7716              15.2688             
175       6.1643              10.3142             18.5534             
176       6.8363              10.8556             19.5316             
177       7.3075              12.5476             19.8834             
178       5.9748              7.4523              13.4611             
179       6.4606              7.3802              13.8743             
180       5.7155              7.2307              12.9838             
181       7.7255              10.2674             18.0256             
182       7.4198              7.6630              15.6414             
183       6.7830              9.6716              16.4831             
184       7.6475              7.7312              19.2009             
185       6.7556              7.7225              14.5124             
186       7.4520              9.9110              17.3932             
187       7.8566              7.9266              15.8109             
188       8.5721              7.6594              16.2610             
189       6.4433              10.6250             17.0928             
190       8.0541              7.5106              15.5938             
191       7.0232              7.4813              14.5342             
192       8.2938              12.5350             20.8587             
193       7.2726              9.2093              25.0428             
194       7.1874              7.3847              19.4637             
195       6.6471              11.3533             18.0289             
196       7.0373              11.5667             20.6186             
197       8.7518              10.5434             20.2699             
198       7.5655              11.1433             20.2759             
199       7.6157              9.8018              18.3985             
200       6.4049              9.0832              18.4739             
201       6.4416              7.8276              16.4919             
202       8.4391              11.9162             20.4035             
203       8.0609              10.9597             19.0545             
204       6.0701              8.2941              14.4083             
205       10.3650             34.7599             45.6964             
206       18.9853             32.4152             69.7035             
207       20.0037             43.5517             98.3373             
208       26.1504             14.3692             80.8789             
209       30.6150             13.5845             79.5118             
210       12.0945             12.0106             78.6804             
211       11.7663             10.5220             85.3860             
212       11.3217             9.2287              54.7715             
213       6.7332              9.9080              63.6479             
214       7.9290              9.8018              60.7309             
215       7.5935              8.5423              42.0277             
216       6.2678              10.9472             37.8562             
217       7.1848              9.8585              32.7313             
218       7.9116              8.2526              28.1008             
219       8.0493              7.6477              20.6659             
220       6.6249              7.6526              14.3077             
221       6.4446              11.6371             18.1037             
222       6.7489              9.9824              18.2992             
223       8.3472              9.6025              17.9791             
224       8.2477              7.3612              15.6549             
225       6.8577              12.1138             18.9997             
226       6.4071              11.4837             28.0373             
227       9.5214              8.9511              26.4869             
228       6.0545              7.3853              18.9765             
229       7.9134              10.3933             18.3358             
230       9.0782              29.5001             38.6062             
231       22.0789             38.7380             68.4698             
232       20.1911             21.0702             64.5283             
233       17.9391             15.4912             71.8606             
234       17.9515             16.7238             72.8188             
235       13.9690             11.3911             59.2410             
236       12.1598             8.2898              50.7689             
237       9.7447              7.2093              51.6892             
238       7.6366              9.4998              39.3010             
239       7.4455              8.3260              38.9516             
240       6.1780              8.2623              19.0507             
241       7.7920              10.5010             18.3221             
242       6.5661              10.2864             18.7154             
243       7.6798              10.5360             18.2465             
244       7.2578              7.7967              18.9129             
245       6.2518              7.4441              13.7186             
246       7.1685              9.4702              16.6665             
247       7.7704              7.6214              15.4394             
248       6.8059              11.1345             17.9699             
249       8.8633              13.1473             24.4812             
250       8.8394              11.2528             21.1046             
251       9.0329              12.0770             23.4497             
252       9.8383              13.2539             24.5660             
253       16.3309             27.7309             44.0897             
254       24.2311             21.7508             46.1142             
255       16.5151             20.7418             54.1593             
256       13.5927             16.8734             65.6909             
257       15.3803             14.4917             62.3578             
258       9.3068              12.2480             60.3235             
259       10.8361             9.1032              31.8675             
260       7.9632              10.7118             32.6655             
261       6.8846              12.4705             35.2298             
262       8.9323              7.7445              29.8665             
263       7.3731              7.5210              25.3065             
264       6.5057              12.2662             18.8009             
265       9.6826              11.7847             24.5847             
266       9.2571              7.5066              17.3108             
267       6.7685              7.5935              14.4128             
268       6.0294              7.2199              13.2802             
269       6.1862              7.6107              13.8560             
270       6.6744              14.4567             21.1635             
271       6.7499              7.5765              25.8643             
272       7.6546              9.6167              24.6663             
273       6.3936              7.7073              17.2861             
274       6.3668              9.5031              15.8992             
275       6.1268              7.5143              16.5858             
276       5.5406              7.5548              13.1230             
277       8.4059              9.8794              18.3165             
278       6.5807              11.3925             26.8663             
279       8.3183              7.7687              17.6266             
280       6.1315              12.1079             18.2707             
281       7.3425              10.8524             18.2241             
282       7.1544              7.3047              18.6904             
283       6.3929              12.8538             19.2772             
284       7.1774              8.6802              27.8145             
285       7.8887              11.9508             26.7819             
286       7.2120              7.4672              14.7046             
287       6.3267              10.1090             16.4630             
288       6.2701              7.7930              16.1428             
289       6.7800              7.6993              14.5145             
290       7.5705              9.9739              17.5727             
291       6.2838              7.8281              18.7235             
292       6.3433              10.5106             16.8814             
293       7.3645              7.5549              17.4927             
294       5.9632              10.3509             16.3436             
295       6.8385              13.1620             21.6916             
296       8.1174              8.5359              19.0457             
297       6.3169              7.3844              19.5736             
298       6.3270              13.7894             20.1505             
299       6.2707              7.2829              23.4699             
300       7.3537              7.3703              25.9847             
301       5.9943              14.9475             20.9707             
302       7.4790              13.3450             32.0937             
303       7.0921              7.5705              28.1777             
304       7.2751              7.3218              23.4884             
305       6.3524              7.7801              14.1577             
306       6.5486              10.1467             16.7260             
307       7.3122              7.3873              14.7269             
308       6.4024              7.3176              13.7469             
309       6.6768              9.7774              16.4834             
310       6.9021              9.8073              16.7360             
311       6.5938              7.9915              19.1280             
312       6.6748              8.0857              14.7968             
313       6.8985              7.4908              14.4147             
314       6.8423              11.1231             17.9956             
315       8.1191              7.7992              18.0006             
316       6.7952              11.1485             17.9820             
317       8.0109              7.7819              23.0994             
318       6.9715              9.8032              16.8036             
319       7.3473              7.9278              24.4069             
320       6.6078              7.9386              14.5805             
321       6.5160              9.4385              15.9846             
322       7.9054              9.7045              17.6960             
323       6.8663              7.7146              17.3296             
324       6.7291              10.3205             17.0813             
325       8.0519              8.4932              16.5710             
326       6.6018              7.5426              14.1744             
327       6.5562              7.4692              14.0518             
328       6.3015              11.9648             18.2941             
329       7.8407              7.5787              17.9783             
330       6.8720              9.8115              16.7313             
331       8.1946              7.7492              15.9772             
332       6.5578              7.6392              14.2264             
333       6.6049              11.6286             18.2622             
334       7.3050              7.5074              15.8788             
335       7.0394              10.8663             17.9344             
336       7.5464              8.2253              18.2737             
337       6.8680              10.3718             17.2700             
338       7.8030              8.8656              19.1457             
339       6.5076              9.4352              15.9706             
340       6.8317              7.8033              15.0587             
341       6.7628              7.8133              14.6040             
342       6.8722              7.8920              14.7938             
343       7.0947              10.3911             17.5145             
344       7.6301              7.8013              17.4459             
345       7.0174              12.3249             19.3724             
346       7.7740              7.4893              15.2908             
347       6.4450              7.4357              13.9105             
348       7.1596              9.9903              17.1822             
349       8.6326              12.3419             21.0193             
