Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.1857             16.6652             42.8927             
2         16.9620             9.6277              52.7355             
3         16.4134             12.4830             71.9058             
4         18.8585             8.1928              86.3691             
5         17.1080             12.2003             107.3752            
6         19.0693             12.7927             126.9306            
7         5.7945              11.5889             138.4811            
8         7.1604              11.4105             149.8337            
9         6.9203              13.2058             162.9712            
10        6.4688              10.7691             173.6872            
11        6.4769              11.3101             183.8259            
12        6.8679              11.6386             183.4571            
13        5.4400              12.3162             200.8196            
14        6.4001              11.8673             208.9577            
15        5.7624              11.9558             199.5697            
16        14.1023             11.8907             201.5042            
17        7.3355              12.1712             202.3763            
18        7.8956              10.6297             196.2190            
19        16.2545             14.2404             201.5921            
20        6.7382              9.1846              181.6355            
21        8.0795              13.0219             167.0829            
22        14.6356             14.6301             184.0241            
23        7.3685              9.8215              180.0903            
24        7.3275              7.6677              178.8057            
25        15.0047             7.6508              165.2797            
26        7.0320              9.5747              145.0611            
27        6.9566              7.3431              139.1729            
28        14.7199             11.0248             137.4040            
29        7.7849              10.3957             125.8564            
30        8.1021              7.8600              108.7741            
31        6.2610              7.2451              115.8411            
32        15.8367             9.2893              114.8494            
33        7.7109              7.4266              103.2293            
34        6.5525              9.6247              105.5548            
35        7.2664              8.1165              87.6378             
36        7.7803              10.5659             78.2431             
37        6.5784              7.4984              72.6365             
38        6.8115              6.9700              59.7890             
39        8.3811              7.0922              46.9510             
40        7.2825              10.6167             41.4616             
41        9.1031              7.6266              16.7640             
42        6.4809              13.3736             19.8855             
43        7.8750              13.7887             33.5231             
44        8.3059              8.6879              37.5667             
45        8.2359              7.3137              31.8954             
46        6.6608              7.4597              28.2409             
47        6.8849              9.9114              16.8491             
48        7.9271              9.3910              19.3774             
49        7.7288              7.3941              15.1581             
50        6.6543              7.1131              13.7923             
51        8.5062              9.9147              18.4466             
52        8.0546              10.3449             25.7332             
53        7.2223              9.2646              19.1233             
54        7.7933              12.1471             19.9842             
55        7.7007              8.0509              15.7755             
56        6.6595              10.2194             16.9068             
57        8.1898              10.9632             19.1791             
58        7.8819              7.9761              15.8918             
59        6.9306              7.6524              14.6111             
60        6.6077              7.8299              14.4657             
61        10.3401             10.2497             20.6166             
62        7.8596              7.0388              15.9210             
63        6.7178              9.6338              16.3808             
64        7.1602              10.6479             26.7893             
65        6.9808              11.0461             20.2609             
66        8.3437              7.6759              17.8945             
67        6.9815              9.4918              16.5006             
68        7.1464              9.7312              20.2310             
69        8.5789              7.3953              16.0070             
70        6.1315              10.3323             16.4918             
71        7.4751              7.4757              14.9758             
72        6.9926              10.7928             17.8166             
73        7.8842              9.3353              22.3884             
74        7.6353              10.2042             17.8702             
75        6.7461              9.9681              16.7541             
76        6.1776              7.1686              15.0092             
77        7.1568              10.4739             17.6599             
78        6.9698              10.6913             21.4150             
79        6.8778              11.1583             20.6981             
80        6.9799              7.6714              16.5916             
81        6.4835              7.2147              13.7258             
82        6.7353              9.9458              16.7061             
83        6.2480              9.8914              16.1660             
84        6.5383              7.4045              13.9974             
85        7.9488              7.8093              15.7851             
86        6.5013              9.9352              16.4633             
87        7.7905              10.4603             18.2779             
88        6.9666              7.0796              16.5393             
89        6.1159              9.9557              16.0949             
90        8.2190              7.7484              15.9992             
91        6.1611              7.8030              13.9893             
92        6.5338              10.7916             17.3612             
93        6.4745              10.8508             19.3234             
94        7.5066              7.9623              15.4952             
