Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         26.4442             16.3690             42.8647             
2         16.5667             9.5410              52.4831             
3         16.6423             7.6176              67.0713             
4         16.8193             7.9159              84.0459             
5         16.9665             7.8816              100.8300            
6         16.6830             12.8719             122.3833            
7         6.8085              11.6035             133.8836            
8         7.6810              12.0436             145.8422            
9         6.5200              13.4038             159.1238            
10        6.9020              11.2266             170.2478            
11        6.1973              12.0705             189.0419            
12        7.1019              11.9913             185.7926            
13        5.5882              13.5725             204.9303            
14        6.3142              12.0455             210.2168            
15        7.4472              12.0038             216.5713            
16        14.2577             12.0665             206.4115            
17        8.3658              12.6582             208.7420            
18        6.8122              11.9666             212.4408            
19        14.6741             13.1441             209.2241            
20        7.1394              12.1328             207.0986            
21        8.0243              13.0128             195.4843            
22        14.5944             10.8515             186.1147            
23        7.1340              9.8915              201.4189            
24        8.5986              11.5708             179.9922            
25        16.0857             7.2943              180.0748            
26        6.6483              7.5921              164.3490            
27        7.6130              10.0653             160.9624            
28        15.4637             11.6561             163.0998            
29        7.5943              9.4130              160.4808            
30        7.5180              7.1795              144.0118            
31        14.3200             9.4654              142.2338            
32        7.5683              7.4027              129.8441            
33        7.1471              6.9453              118.9400            
34        16.3891             11.0999             118.0333            
35        6.6542              9.8953              107.8033            
36        6.9924              11.2707             93.2992             
37        7.1554              8.8611              91.9472             
38        8.7241              9.7816              94.7933             
39        7.8920              10.3791             84.1959             
40        8.7069              8.1414              65.5881             
41        9.8276              9.3599              60.8678             
42        8.4544              8.2059              59.1888             
43        7.8469              7.0767              48.1146             
44        9.7663              9.0549              44.2601             
45        7.4088              7.8629              36.0378             
46        7.7958              9.2395              23.3411             
47        7.0445              9.0312              18.6474             
48        7.9532              7.1568              15.1783             
49        6.5298              9.3070              15.8636             
50        8.0365              7.4486              15.5126             
51        8.4270              10.3623             18.8194             
52        7.7322              10.3627             23.0273             
53        6.2073              7.2199              15.2977             
54        6.2789              9.9046              16.2106             
55        7.0027              7.6741              17.7500             
56        6.7793              7.4872              14.2929             
57        6.2428              7.6730              13.9506             
58        6.8230              7.3758              14.2263             
59        6.6084              12.5494             19.1885             
60        7.3456              7.5229              14.9094             
61        10.2776             10.9765             21.3235             
62        8.7438              10.9489             19.7165             
63        7.9513              9.6182              19.2957             
64        7.3456              7.2788              16.6190             
65        6.5022              7.4169              13.9585             
66        6.7474              9.9852              16.7614             
67        7.7342              12.0695             19.8380             
68        7.8209              10.3351             19.1769             
69        7.9552              9.5972              17.5830             
70        7.7366              8.0475              18.5522             
71        6.4061              7.2163              13.6566             
72        6.9549              7.2533              14.2352             
73        6.3689              9.6865              16.0808             
74        6.3078              7.2397              17.4929             
75        6.4561              11.6566             18.1424             
76        6.0186              9.6021              17.7636             
77        7.7624              7.2335              15.0241             
78        6.1730              7.9867              14.1893             
79        6.6088              10.8032             17.4409             
80        8.0634              10.4341             18.5401             
81        6.7235              7.3058              14.0602             
82        6.8603              10.6103             17.5284             
83        7.3869              7.9933              16.2001             
84        6.4749              10.1238             16.6308             
85        7.9646              9.4225              17.8418             
86        6.7345              7.6857              19.5200             
87        6.4195              11.0875             17.5360             
88        8.2715              10.4573             18.7534             
89        7.2871              7.4951              18.4579             
90        7.3513              7.7979              15.1838             
91        6.5276              7.8471              14.4042             
92        6.6847              9.8102              16.5241             
93        7.6889              10.2569             17.9738             
94        6.6379              7.9667              21.3390             
95        6.3135              8.0427              14.3822             
96        6.4655              7.4445              13.9454             
97        7.0284              7.6143              14.6722             
98        7.2709              11.9218             19.2216             
99        8.4371              10.9918             19.4626             
100       7.7725              10.7611             19.4434             
101       8.7965              7.7832              17.1790             
102       6.8791              9.9833              16.8924             
103       6.7317              9.8721              19.0795             
104       8.5372              7.3680              15.9367             
105       7.0821              7.3109              14.4226             
106       6.2467              9.9505              16.2274             
107       7.4769              10.4640             24.1189             
