Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.5919             15.9871             41.6357             
2         17.5550             9.8449              52.9511             
3         16.3010             7.9289              67.2315             
4         16.4580             7.6543              83.3006             
5         16.8980             7.7109              100.1480            
6         16.3941             13.7789             122.5213            
7         6.8041              11.8859             134.3570            
8         7.4567              12.2187             146.5166            
9         6.6168              13.2607             155.6341            
10        6.6048              11.5594             160.2952            
11        6.3634              12.8658             164.8545            
12        6.9177              10.7773             175.3239            
13        5.1629              12.1961             189.5919            
14        6.5323              11.1065             195.9814            
15        6.7058              13.8359             200.0307            
16        13.9995             10.9880             203.6671            
17        7.2193              12.9016             201.0821            
18        6.7955              10.8584             201.8264            
19        15.7504             12.2930             141.5269            
20        6.5968              11.6305             153.0490            
21        8.1922              13.7418             173.8841            
22        15.0053             10.0517             182.0989            
23        7.0489              12.4969             190.0381            
24        6.2608              9.9390              190.0284            
25        16.2663             8.5479              177.6406            
26        6.9741              7.3483              179.9225            
27        6.7417              10.6599             167.7645            
28        15.2984             7.5921              158.6361            
29        7.7280              10.7632             159.1121            
30        8.3142              9.7048              161.8919            
31        14.0837             11.1879             156.2763            
32        7.7434              7.2779              122.4832            
33        6.9786              7.2577              129.5404            
34        14.5599             9.7699              135.9943            
35        8.1216              8.8431              115.5136            
36        7.1969              7.2682              109.7527            
37        7.2802              9.1277              97.0066             
38        8.3066              11.7452             91.7036             
39        7.5775              7.8217              85.4558             
40        6.9227              11.0919             89.5745             
41        10.0199             9.6017              70.3549             
42        8.3773              10.0280             56.2622             
43        7.4221              8.6285              55.9686             
44        8.8201              7.4932              43.9378             
45        7.9317              7.3411              39.9956             
46        6.7186              9.3619              35.3472             
47        6.9897              9.5077              18.9462             
48        7.1414              9.7090              18.4430             
49        6.5242              8.7843              17.3058             
50        7.6982              7.5436              15.2753             
51        8.3020              7.0545              15.3887             
52        7.8308              13.0895             20.9504             
53        7.2223              8.4789              29.3130             
54        7.5577              7.4755              30.1542             
55        6.7398              12.5662             19.3350             
56        6.7549              8.6764              25.5203             
57        9.0240              9.8992              24.2490             
58        6.8897              7.6405              16.6002             
59        6.5305              7.2012              13.7615             
60        6.7465              7.4967              14.2762             
61        10.3373             12.4735             22.8462             
62        7.3576              13.5534             25.0990             
63        6.8397              10.7932             27.5233             
64        8.7704              7.6451              26.0142             
65        7.7339              10.2160             29.1457             
66        7.3461              7.2825              14.6567             
67        6.8372              9.7549              16.6302             
68        6.8012              7.1580              13.9832             
69        7.1278              9.7012              16.8600             
70        7.9533              7.6040              17.9387             
71        7.6134              14.9800             22.6270             
72        8.1013              13.8691             36.3408             
73        7.5200              11.9045             48.0762             
74        6.6198              14.7161             62.6392             
75        7.0898              13.7921             76.2353             
76        6.1026              13.4982             89.5826             
77        8.1038              10.9485             100.3258            
78        7.8714              9.5205              99.0184             
79        7.0588              11.9854             110.8410            
80        8.3483              7.9799              115.9672            
81        6.7143              9.8995              98.0256             
82        7.8569              7.5525              95.1565             
83        7.0922              10.3798             89.1564             
84        7.9172              15.3166             81.4755             
85        7.9859              7.9933              69.3755             
86        6.7925              11.2985             62.7372             
87        8.0515              7.5964              48.4604             
