Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         24.6862             16.8550             41.6216             
2         17.1932             9.8608              51.7189             
3         16.1945             7.7414              65.6865             
4         16.9862             7.7537              82.5796             
5         17.3298             7.9127              99.9540             
6         16.3974             15.3534             123.7094            
7         5.8793              9.8797              133.5391            
8         7.2946              12.6302             146.1131            
9         7.3893              15.4516             161.4967            
10        7.5346              9.9330              169.3078            
11        7.4800              11.3591             172.3304            
12        6.7493              11.8860             177.2016            
13        6.0992              11.8125             189.1134            
14        6.0558              11.6672             192.6176            
15        5.6847              11.8092             199.1118            
16        14.0689             10.9599             198.1136            
17        7.3967              14.7396             204.6366            
18        9.2265              12.8186             211.3852            
19        14.5175             11.5434             202.3626            
20        7.9884              13.5609             214.2125            
21        8.5063              9.6662              210.0680            
22        13.9133             14.0566             210.5807            
23        7.1761              10.0493             183.5965            
24        7.2546              11.1097             200.2313            
25        15.1460             10.1037             207.7551            
26        6.7800              8.0506              205.8091            
27        15.0000             7.4119              202.2959            
28        7.5938              9.9327              196.3364            
29        7.0279              13.5122             184.7652            
30        15.1897             9.3116              175.0980            
31        7.5137              7.7770              173.9716            
32        7.1118              7.1784              168.0517            
33        15.4652             12.1823             134.3098            
34        7.1126              7.4481              141.6213            
35        6.9143              7.1704              144.1358            
36        15.6062             10.6528             140.8804            
37        6.1000              11.3740             121.1851            
38        7.3972              11.2177             102.3601            
39        7.9192              8.4707              107.1954            
40        7.3840              9.1573              110.0237            
41        9.2210              7.9778              84.0370             
42        8.6997              11.5323             67.7820             
43        8.3081              7.3379              72.7714             
44        7.5185              7.2535              71.2980             
45        8.0804              7.4156              64.8355             
46        6.9044              11.5922             61.4769             
47        7.0809              10.5838             53.1144             
48        7.8770              8.5269              29.4642             
49        7.4886              7.3155              36.6526             
50        7.8794              9.7235              31.5801             
51        9.7756              7.3684              17.1938             
52        6.8020              11.7633             18.5962             
53        6.3191              7.7338              26.1094             
54        8.3512              9.9562              23.5743             
55        7.7554              11.3826             19.1646             
56        7.4859              7.7959              15.3087             
57        7.4122              10.5477             17.9908             
58        8.0164              9.5718              17.6201             
59        7.6187              11.1627             18.8101             
60        7.4545              7.5817              15.0849             
61        10.3291             14.7376             25.0968             
62        7.2195              9.0317              33.8773             
63        7.4994              9.5036              26.4263             
64        7.2510              9.1033              32.1068             
65        6.7926              7.1984              19.3752             
66        7.2143              9.9403              17.1910             
67        6.9004              9.6739              23.9232             
68        7.1512              11.5736             20.5875             
69        8.3143              7.5288              16.1920             
70        6.7087              9.4710              16.2093             
71        7.1181              10.1873             20.3980             
72        9.0287              9.8630              18.9171             
73        7.7246              10.4413             20.5831             
74        6.4236              7.4635              16.0169             
75        6.3973              10.4233             16.8501             
76        6.6255              7.5355              15.3746             
77        6.8377              7.6969              14.5860             
78        5.9451              7.7443              13.7198             
79        6.8028              7.5838              14.4159             
80        6.6844              13.1708             19.9151             
81        7.6204              11.0107             30.7135             
82        8.1170              11.4824             33.0712             
83        6.3408              8.1251              28.5175             
84        7.1920              7.8887              26.4862             
85        7.7939              12.1127             19.9380             
86        9.2505              10.5774             19.8549             
87        6.6443              11.9625             21.0387             
88        7.3716              10.2418             20.3589             
89        6.4055              7.8185              16.2731             
90        7.7381              7.3412              15.1081             
91        6.2179              9.0714              15.3203             
92        7.6008              7.3185              14.9493             
93        6.3820              9.8506              16.2785             
94        6.5757              8.0913              20.4793             
95        6.2715              7.6670              13.9675             
96        6.0274              10.2617             16.3436             
97        8.0989              7.3761              15.5123             
98        7.2095              7.8334              15.0863             
99        6.2532              9.9735              16.2559             
100       6.3920              7.6533              20.9633             
101       7.1377              10.6402             17.8254             
102       7.9709              9.6294              19.4937             
103       7.6690              7.9259              15.6461             
104       6.2604              7.9242              14.2130             
105       7.1682              9.8201              17.0171             
106       8.2046              10.2884             18.5289             
107       6.3071              8.1432              20.7964             
108       6.4749              7.8688              14.3729             
109       8.5038              10.0810             18.6133             
110       6.5297              10.2999             23.0653             
111       6.4889              7.3563              17.6851             
112       5.8714              10.3145             16.2150             
113       6.0128              8.0413              16.1457             
114       6.8429              7.2184              14.0922             
115       6.1679              10.9826             17.1786             
116       6.7644              7.8896              16.0767             
117       5.9473              10.7239             16.6984             
118       7.7317              8.0295              15.7883             
119       6.3888              7.8671              14.2847             
120       5.8247              7.4682              13.3287             
121       6.8415              7.1553              14.0212             
122       6.2915              10.4315             16.7514             
123       6.9753              10.9579             24.6279             
124       7.9261              13.7421             24.5428             
125       9.0173              9.2405              20.8083             
126       7.0227              11.8549             29.7459             
127       8.0895              7.8599              18.2819             
128       7.1558              10.7071             17.8937             
129       6.7624              9.2378              18.3236             
130       7.0783              10.4310             17.6752             
131       6.9378              9.9331              20.8414             
132       7.3748              7.7788              15.1870             
133       6.9180              10.1964             17.1431             
134       7.9542              9.7121              20.0158             
135       8.2315              7.1968              15.4671             
136       6.5900              8.1594              14.7798             
137       7.3139              7.8447              15.1909             
138       7.0643              7.5273              14.6238             
139       6.5523              8.0127              14.5976             
140       6.7166              10.2768             17.0409             
141       6.9445              9.9797              22.1019             
142       7.7156              8.0808              18.1571             
143       6.1503              11.8720             18.0511             
144       7.1452              10.3287             17.5033             
145       6.4445              7.5245              14.0144             
146       5.5900              7.9411              13.5619             
147       6.5349              9.9486              16.5116             
148       7.8250              7.4374              15.3208             
149       5.7941              12.2330             18.0696             
150       8.6919              9.8434              18.5640             
151       6.2677              7.6633              13.9582             
152       5.5797              7.3562              12.9705             
153       7.1231              7.3516              14.5051             
154       6.2671              9.5666              15.8632             
155       6.4982              10.4207             17.1151             
156       6.0817              7.7183              24.7064             
157       7.9844              7.7470              15.7588             
158       6.1134              7.5692              13.7148             
159       6.0122              7.7398              13.7804             
160       7.0636              10.7330             17.8279             
161       7.8840              10.4545             18.3654             
162       6.6223              7.7689              15.9432             
163       6.9940              11.6327             18.6577             
164       6.8142              9.7584              16.6033             
165       5.7957              7.7472              18.3168             
166       6.5013              9.8385              16.3679             
167       6.1460              7.7592              20.2213             
168       6.3950              11.2844             17.7311             
169       7.6913              7.5805              17.6005             
170       6.5389              9.0980              15.6658             
171       6.1539              8.0921              14.2912             
172       5.7195              7.4814              13.2304             
