Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         19.7740             13.9994             33.8036             
2         13.0569             11.8346             45.6130             
3         13.0388             6.2896              52.0772             
4         11.8799             6.6454              64.2768             
5         12.8340             8.4441              78.8872             
6         12.1839             9.9699              92.5660             
7         5.4097              11.3130             103.9110            
8         7.0140              13.6262             117.5733            
9         6.8801              10.3188             127.9152            
10        6.2306              11.1534             139.3407            
11        6.9009              10.3077             149.6549            
12        6.4368              12.6599             166.0457            
13        6.4425              10.5778             176.6665            
14        8.5522              13.3878             192.2982            
15        6.2145              10.0501             202.3715            
16        5.9846              12.9725             219.6755            
17        10.3660             12.5931             234.8561            
18        8.8731              9.4988              244.3718            
19        6.4775              12.5460             260.4085            
20        10.1817             11.5751             271.9999            
21        9.3179              11.5603             287.1871            
22        8.4392              10.7191             297.9125            
23        10.1430             13.1118             315.1851            
24        5.2987              9.9963              329.4468            
25        10.5841             9.4182              338.8828            
26        7.4650              11.6283             350.5323            
27        7.6425              13.8209             365.4805            
28        11.0985             8.5695              374.0611            
29        7.8007              11.3735             388.0633            
30        8.9270              10.7496             399.0645            
31        12.1886             12.1308             415.3274            
32        7.4144              10.8547             426.5113            
33        7.2518              11.8085             442.5270            
34        10.1410             10.6530             453.4572            
35        7.2143              12.5798             469.3186            
36        10.5687             9.0800              478.3565            
37        6.8853              11.8950             493.4874            
38        8.2183              9.8213              501.9352            
39        6.0636              14.2079             510.1533            
40        10.9980             12.1719             518.9302            
41        8.2125              11.7007             505.5141            
42        6.1648              12.7162             471.8144            
43        11.9116             9.6286              472.2527            
44        7.3198              12.3022             471.5788            
45        7.7012              10.8290             482.2070            
46        11.1610             12.1734             491.4815            
47        7.8983              11.2160             467.4093            
48        8.6757              12.5383             475.5961            
49        10.7821             11.9616             476.8838            
50        6.7319              10.8223             472.3421            
51        8.5052              12.6910             455.0729            
52        11.1642             9.0256              459.0023            
53        7.0895              10.1964             466.2040            
54        6.5279              7.3779              466.8383            
55        10.8342             9.3360              463.3245            
56        7.7130              7.9883              446.3123            
57        6.7566              8.7700              421.5985            
58        10.9858             6.1636              415.1316            
59        7.3991              6.0468              420.8128            
60        11.1621             7.7196              399.7583            
61        9.3724              8.0066              362.7848            
62        7.8967              6.6858              368.9024            
63        10.7333             8.1515              366.7223            
64        7.5636              9.9086              370.9007            
65        7.4458              6.5468              367.3337            
66        11.9255             8.6453              316.4367            
67        7.8191              7.1654              312.7556            
68        7.8431              6.1999              308.8726            
69        11.3486             10.8157             312.7758            
70        6.9902              11.6737             317.5844            
71        7.0744              6.0818              294.5000            
72        11.0967             10.9517             295.4786            
73        7.9640              6.4109              299.5865            
74        5.2996              9.5811              295.0157            
75        10.7956             8.4470              275.4041            
76        7.2744              7.7856              275.6885            
77        10.7957             6.5516              266.9535            
78        6.6226              9.1628              256.7415            
79        5.9788              6.0163              247.5549            
80        10.8082             10.7030             243.1725            
81        8.7994              8.9447              237.4326            
82        8.6630              6.5327              224.7343            
83        7.6945              6.3396              214.4514            
84        8.7125              6.2800              200.2842            
85        7.2199              6.1964              181.8187            
86        8.2809              8.8229              189.3000            
87        5.7762              6.3324              171.1754            
88        7.4858              9.0483              159.8838            
89        6.5398              11.6541             159.5249            
90        9.7313              11.0435             158.3594            
91        6.6782              6.8531              145.7474            
92        6.8613              8.7954              140.6095            
93        7.9869              7.5807              130.8999            
94        7.8353              6.2344              118.4857            
95        7.6237              12.0749             118.7204            
96        6.8681              5.8644              94.0035             
97        7.5281              11.9513             87.5502             
98        9.5534              7.8015              86.0890             
99        6.3332              6.2947              85.6330             
100       8.6825              6.2486              70.0730             
101       8.3150              9.7610              56.7642             
102       7.2768              6.3576              47.2715             
103       7.2417              9.4398              55.8152             
104       6.8160              11.5170             36.7531             
105       9.1194              8.7856              26.5132             
106       5.8916              8.7734              26.3847             
107       7.0221              6.9398              18.3506             
108       5.7509              6.7315              12.5093             
109       7.4822              11.3050             18.8289             
110       5.4442              6.2005              20.8115             
111       6.9773              6.4175              20.8265             
112       5.0203              6.6983              11.7413             
113       5.0461              6.3125              11.3780             
114       5.8060              6.1968              12.0256             
115       5.2498              6.3294              11.5989             
116       5.5571              6.0870              11.6645             
117       5.2203              6.4057              11.6602             
118       5.6755              6.4585              12.1517             
119       5.3155              6.2000              11.5333             
120       4.9453              6.3659              11.3367             
121       6.8636              6.3721              13.2557             
122       5.6882              6.2800              11.9854             
123       5.2626              6.4921              11.7828             
124       5.8482              6.8791              12.7454             
125       5.6694              9.1867              14.8932             
126       6.2308              6.3256              14.0009             
127       5.9499              6.2879              12.2610             
128       6.3642              6.4744              12.8596             
129       5.7344              7.7775              13.5349             
130       5.7626              9.8052              15.5887             
131       7.5089              10.8638             18.3968             
132       8.1550              7.3709              16.1017             
133       6.0907              7.2763              13.4356             
134       5.9741              6.6958              12.6943             
135       5.7376              6.7895              12.5574             
136       5.7615              6.6428              12.4217             
137       6.3020              8.6277              14.9481             
138       6.0427              6.5733              12.6348             
139       5.5585              6.8380              12.4179             
140       6.3176              8.8436              15.1778             
141       6.4524              7.0285              15.2045             
142       6.2373              8.5015              14.7622             
143       5.9867              6.9061              12.9115             
144       5.4801              6.5899              12.0974             
145       5.6693              9.2080              14.8953             
146       5.2253              6.6140              15.9935             
147       5.7898              8.2977              14.1168             
148       5.0773              7.0865              12.1865             
149       5.0055              6.3906              11.4384             
