Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         25.2458             16.5402             41.8149             
2         17.6073             16.5186             59.3124             
3         21.6006             12.6289             76.9298             
4         19.0380             8.4616              91.6942             
5         17.2313             7.9276              108.2821            
6         16.5262             11.4093             128.2021            
7         5.7359              12.6591             140.8147            
8         7.8669              11.6238             152.3861            
9         8.4958              7.5345              159.8320            
10        6.3994              7.2673              167.0263            
11        8.1370              7.4378              174.3659            
12        4.0775              11.6297             15.7392             
15        4.9934              13.3070             29.0510             
16        7.1424              15.5639             44.6095             
17        7.3277              12.5809             57.1351             
18        7.8512              11.7166             68.7732             
19        8.0353              12.4523             87.7184             
20        6.9728              10.4340             98.1056             
21        7.1369              9.7700              107.7979            
22        7.1066              14.1283             127.2079            
23        7.2757              10.5146             137.6539            
24        14.9425             12.8378             156.8055            
25        9.0265              10.3423             167.0849            
26        7.2390              11.7841             184.5363            
27        6.5656              13.2723             197.7543            
28        14.8544             11.1388             196.2826            
29        7.5787              11.5681             196.3098            
30        9.0633              9.9759              190.5326            
31        14.2932             12.1160             192.9767            
32        7.2814              14.6821             184.6884            
33        7.1635              8.7007              169.5624            
34        14.4223             10.8997             165.0607            
35        7.6512              9.6878              152.7749            
36        7.9466              8.7641              153.6563            
37        14.1418             7.7012              161.2077            
38        8.4402              9.5116              157.2226            
39        7.5616              8.8119              124.9772            
40        14.4926             8.8686              129.2792            
41        9.7549              8.9648              103.9717            
42        6.5769              10.7514             114.5123            
43        7.3820              8.5047              119.3076            
44        8.6139              7.1601              97.5538             
45        7.5167              9.6449              93.0380             
46        7.8141              11.0816             78.3064             
47        8.2075              8.8779              70.2725             
48        8.4914              9.4508              67.8701             
49        7.1024              7.1829              72.0784             
50        8.0827              6.9844              48.9510             
51        8.2735              7.3830              43.0954             
52        6.7868              7.2054              38.3158             
53        6.0278              13.3376             19.3944             
54        7.6722              7.5660              26.7925             
55        8.8887              9.6694              22.6395             
56        7.0477              7.6060              18.3602             
57        6.0418              7.6201              13.6918             
58        6.6941              9.8344              16.5597             
59        6.8493              11.3153             22.8703             
60        6.6600              7.5972              16.5854             
61        9.8894              13.0082             22.9269             
