Frame     Decode Time (ms)    Encode Time (ms)    Transcode Time (ms) 
1         24.9216             17.0327             41.9786             
2         16.8364             9.7578              51.6872             
3         16.6259             7.8385              66.0491             
4         16.2426             12.0823             86.4416             
5         19.6416             7.7847              101.6736            
6         16.5853             11.0694             121.4458            
7         6.0617              10.3145             131.7038            
8         7.6933              11.2278             142.8751            
9         7.0635              14.8191             157.6245            
10        7.0391              12.0899             167.1521            
11        7.2095              10.8995             177.9964            
12        7.1976              13.3997             167.4952            
13        5.5874              12.2620             171.2654            
14        6.0064              12.3297             168.4784            
15        7.0528              11.4605             165.8671            
16        6.0724              13.0541             168.2079            
17        16.0649             11.9639             155.9768            
18        7.8415              13.0074             150.1866            
19        7.7510              12.3406             152.9269            
20        15.1001             7.7405              147.9127            
21        7.8240              9.7787              146.8936            
22        6.6224              8.2442              130.8578            
23        15.9230             7.7705              137.4077            
24        7.1774              9.7542              105.8453            
25        7.9546              12.2253             115.6131            
26        14.1058             8.7828              106.3694            
27        7.2843              7.2848              95.1370             
28        7.4799              7.4586              86.3766             
29        9.5497              8.9171              77.3385             
30        8.3740              12.4499             62.6376             
31        6.7717              8.5169              67.5429             
32        7.9922              9.3416              65.7381             
33        7.9252              12.3542             46.0271             
34        7.7796              7.9173              44.0650             
35        7.9185              7.7742              32.9224             
36        6.7557              8.9763              33.9234             
37        6.3917              9.2171              17.1804             
38        8.7302              8.6679              17.7283             
39        7.6602              7.5079              15.1976             
40        6.8089              7.4108              14.2508             
41        8.5690              7.3715              15.9695             
42        6.5660              7.2303              13.8318             
43        6.8008              10.3177             17.1623             
44        7.2406              7.6236              14.8910             
45        6.5871              7.2553              13.8851             
46        6.4076              11.1759             17.6134             
47        7.7295              7.3263              15.1006             
48        6.6692              9.5329              16.2426             
49        6.3401              8.4121              22.9265             
50        6.7153              14.4915             21.2330             
51        8.2656              8.4456              21.9139             
52        8.3165              9.3020              27.0329             
53        6.8578              9.2590              16.2421             
54        7.0835              7.6839              14.7994             
55        6.7866              7.4659              14.2824             
56        6.8952              7.2857              14.7128             
57        6.2240              11.3494             17.6031             
58        6.8151              9.9418              27.4125             
59        7.8103              10.0364             22.8145             
60        6.8654              7.5055              16.3341             
61        10.5551             11.4235             22.0060             
62        7.0579              11.0804             31.2824             
63        8.1149              8.2439              22.3995             
64        7.9901              7.5658              22.1676             
65        6.9884              8.6836              15.7029             
66        7.7741              11.1823             18.9807             
67        7.8638              7.7222              17.9564             
68        6.8753              7.5744              14.4766             
69        6.8765              7.4190              14.3248             
70        6.3812              10.3910             16.8154             
71        8.3541              8.0179              16.3980             
72        6.7914              9.9151              16.7512             
73        6.6105              11.8498             25.9557             
74        7.1354              9.5565              16.7200             
75        6.7343              7.4636              18.9155             
76        5.8404              10.7845             16.6507             
77        7.4389              7.7910              17.6426             
