Frame        Inference_Time_ms    Objects_Detected
0                       180.85                  14
1                        29.99                  12
2                        28.41                  12
3                        28.56                  12
4                        28.66                  15
5                        28.40                  15
6                        29.15                  11
7                        29.15                  14
8                        28.60                  13
9                        28.35                  14
10                       18.79                  14
11                       17.37                  14
12                       16.60                  15
13                       17.26                  15
14                       16.28                  14
15                       16.43                  16
16                       16.25                  16
17                       16.19                  16
18                       16.21                  17
19                       16.96                  14
20                       16.89                  18
21                       16.17                  14
22                       15.72                  15
23                       15.93                  15
24                       15.95                  16
25                       14.81                  16
26                       14.44                  14
27                       14.44                  14
28                       14.38                  14
29                       14.75                  17
30                       14.73                  13
31                       15.32                  14
32                       14.78                  14
33                       14.65                  15
34                       14.63                  16
35                       14.52                  15
36                       14.81                  16
37                       14.49                  14
38                       14.50                  15
39                       14.84                  15
40                       14.47                  16
41                       14.64                  14
42                       14.53                  13
43                       15.67                  14
44                       14.74                  14
45                       15.00                  15
46                       14.66                  14
47                       14.52                  13
48                       14.82                  14
49                       14.64                  12
50                       15.44                  14
51                       14.84                  14
52                       14.56                  13
53                       14.76                  15
54                       14.54                  16
55                       15.19                  15
56                       14.56                  15
57                       14.83                  13
58                       14.67                  16
59                       14.60                  16
60                       14.76                  16
61                       14.65                  15
62                       14.98                  16
63                       14.62                  18
64                       14.54                  15
65                       14.55                  16
66                       14.50                  14
67                       14.65                  13
68                       14.55                  14
69                       14.56                  14
70                       14.77                  10
71                       14.57                  10
72                       14.64                  11
73                       14.78                  14
74                       14.75                  14
75                       14.56                  15
76                       14.74                  13
77                       14.68                  15
78                       14.58                  16
79                       15.48                  18
80                       14.71                  14
81                       14.68                  16
82                       14.87                  16
83                       14.54                  18
84                       14.96                  17
85                       14.94                  17
86                       14.71                  15
87                       14.71                  15
88                       14.69                  14
89                       14.69                  18
90                       14.83                  16
91                       14.91                  15
92                       15.10                  16
93                       14.86                  16
94                       15.42                  15
95                       14.93                  17
96                       14.88                  15
97                       14.81                  15
98                       14.80                  15
99                       14.88                  17
100                      14.90                  15
101                      14.81                  16
102                      14.78                  15
103                      14.82                  15
104                      14.79                  16
105                      14.75                  16
106                      14.72                  19
107                      14.76                  21
108                      14.94                  19
109                      14.70                  18
110                      14.82                  16
111                      14.70                  17
112                      14.73                  18
113                      14.70                  13
114                      14.76                  12
115                      14.76                  15
116                      14.66                  14
117                      14.84                  15
118                      15.10                  18
119                      15.44                  19
120                      14.89                  17
121                      14.85                  17
122                      15.09                  16
123                      14.97                  15
124                      15.27                  15
125                      15.45                  15
126                      14.88                  12
127                      15.64                  14
128                      15.01                  15
129                      14.71                  14
130                      14.70                  13
131                      14.65                  15
132                      15.61                  13
133                      14.85                  15
134                      15.13                  15
135                      14.88                  16
136                      14.85                  13
137                      14.97                  14
138                      14.99                  13
139                      14.91                  14
140                      14.89                  13
141                      14.82                  14
142                      14.96                  16
143                      14.87                  15
144                      14.82                  12
145                      14.80                  13
146                      15.01                  16
147                      15.17                  13
148                      14.88                  12
149                      15.16                  12
150                      15.24                  14
151                      15.45                  12
152                      15.25                  15
153                      14.93                  14
154                      14.94                  17
155                      14.84                  14
156                      14.86                  16
157                      14.82                  14
158                      15.01                  12
159                      14.86                  13
160                      14.80                  14
161                      14.86                  14
162                      15.03                  14
163                      15.08                  14
164                      14.82                  15
165                      14.92                  14
166                      14.89                  11
167                      14.87                  13
168                      14.85                  14
169                      14.79                  14
170                      15.41                  15
171                      14.78                  13
172                      15.28                  15
173                      14.78                  15
174                      14.77                  14
175                      14.80                  16
176                      14.94                  13
177                      15.05                  14
178                      14.94                  13
179                      15.25                  15
180                      14.91                  14
181                      14.87                  15
182                      14.84                  15
183                      14.94                  15
184                      15.05                  14
185                      15.21                  15
186                      14.89                  14
187                      14.87                  17
188                      14.87                  16
189                      14.87                  15
190                      15.25                  17
191                      15.21                  17
192                      15.19                  15
193                      15.34                  17
194                      15.77                  17
195                      15.55                  16
196                      15.49                  14
197                      15.51                  14
198                      15.40                  18
199                      15.42                  17
200                      15.57                  14
201                      15.48                  13
202                      15.60                  11
203                      15.45                  11
204                      15.44                  14
205                      15.01                  13
206                      15.06                  12
207                      15.10                  14
208                      15.01                  14
209                      15.26                  12
210                      15.15                  13
211                      15.38                  12
212                      15.23                  12
213                      15.13                  11
214                      15.36                  11
215                      15.12                  13
216                      15.33                  13
217                      15.13                  12
218                      15.10                  12
219                      15.11                  13
220                      15.15                  14
221                      15.13                  16
222                      15.08                  16
223                      15.12                  17
224                      15.04                  17
225                      15.28                  13
226                      15.35                  13
227                      15.25                  13
228                      15.01                  13
229                      15.05                  13
230                      15.13                  13
231                      15.13                  14
232                      15.74                  13
233                      15.07                  14
234                      15.06                  14
235                      15.08                  13
236                      15.03                  17
237                      15.11                  15
238                      15.08                  14
239                      15.11                  12
240                      15.17                  13
241                      15.31                  15
242                      15.27                  14
243                      15.26                  13
244                      15.28                  14
245                      15.23                  13
246                      15.11                  13
247                      15.15                  13
248                      15.02                  14
249                      15.07                  12
250                      15.08                  14
251                      15.04                  13
252                      15.55                  13
253                      15.05                  13
254                      15.12                  14
255                      15.31                  18
256                      15.15                  17
257                      15.08                  18
258                      15.12                  19
259                      16.70                  20
260                      16.05                  20
261                      15.97                  20
262                      15.83                  18
263                      15.79                  20
264                      15.99                  22
265                      15.74                  17
266                      15.73                  18
267                      15.78                  20
268                      15.72                  19
269                      15.72                  21
270                      15.74                  19
271                      15.74                  18
272                      15.74                  18
273                      15.70                  19
274                      15.86                  18
275                      15.70                  17
276                      16.16                  18
277                      15.93                  16
278                      15.88                  15
279                      15.79                  17
280                      15.72                  18
281                      15.79                  20
282                      16.24                  20
283                      16.82                  20
284                      15.98                  20
285                      15.93                  20
286                      15.95                  22
287                      15.73                  21
288                      16.41                  20
289                      16.36                  21
290                      16.25                  22
291                      16.19                  21
292                      15.94                  17
293                      15.98                  17
294                      16.07                  20
295                      15.31                  15
296                      14.89                  17
297                      15.78                  17
298                      15.25                  23
299                      14.99                  21
300                      14.88                  21
301                      14.79                  21
302                      15.32                  21
303                      14.83                  20
304                      14.81                  23
305                      14.98                  22
306                      15.12                  20
307                      14.98                  20
308                      15.49                  19
309                      14.95                  21
310                      15.31                  20
311                      14.86                  19
312                      14.92                  20
313                      14.67                  22
314                      15.46                  21
315                      14.63                  22
316                      14.47                  23
317                      14.38                  24
318                      14.29                  23
319                      14.31                  24
320                      14.44                  22
321                      14.79                  21
322                      14.42                  22
323                      14.54                  22
324                      14.70                  21
325                      14.30                  21
326                      15.29                  21
327                      14.64                  21
328                      14.36                  22
329                      14.58                  22
330                      14.30                  23
331                      14.29                  25
332                      14.27                  24
333                      14.68                  22
334                      15.23                  22
335                      14.53                  23
336                      14.78                  20
337                      14.53                  24
338                      14.31                  22
339                      15.04                  20
340                      14.52                  23
341                      14.72                  18
342                      14.93                  21
343                      14.95                  19
344                      15.25                  14
345                      14.77                  17
346                      14.73                  19
347                      14.91                  21
348                      14.43                  21
349                      14.57                  20
350                      14.47                  21
351                      14.48                  18
352                      14.41                  18
353                      14.28                  18
354                      14.41                  19
355                      14.82                  18
356                      14.48                  18
357                      14.33                  16
358                      14.63                  17
359                      14.52                  19
360                      14.46                  17
361                      15.29                  16
362                      15.17                  17
363                      14.79                  18
364                      15.24                  17
365                      15.19                  16
366                      14.52                  17
367                      14.50                  17
368                      15.11                  16
369                      15.09                  20
370                      15.09                  20
371                      15.20                  19
372                      15.13                  22
373                      15.21                  24
374                      15.17                  24
375                      15.44                  23
376                      15.12                  21
377                      15.02                  20
378                      15.16                  22
379                      15.24                  19
380                      15.23                  20
381                      15.42                  20
382                      15.44                  17
383                      15.20                  19
384                      15.18                  19
385                      15.22                  20
386                      15.30                  19
387                      15.37                  19
388                      15.38                  17
389                      15.21                  20
390                      15.17                  20
391                      15.28                  19
392                      15.27                  20
393                      15.24                  20
394                      15.30                  19
395                      15.32                  19
396                      15.34                  23
397                      15.29                  20
398                      15.57                  19
399                      15.52                  19
400                      15.43                  20
401                      15.44                  20
402                      16.12                  20
403                      15.56                  16
404                      15.64                  19
405                      15.58                  18
406                      15.58                  16
407                      15.65                  17
408                      15.43                  19
409                      15.79                  18
410                      15.77                  17
411                      15.51                  14
412                      15.78                  20
413                      15.64                  16
414                      15.57                  22
415                      15.59                  20
416                      15.39                  19
417                      15.38                  20
418                      15.40                  17
419                      15.36                  19
420                      15.41                  20
421                      15.39                  19
422                      15.65                  18
423                      15.96                  21
424                      15.83                  19
425                      16.00                  15
426                      15.83                  17
427                      15.77                  18
428                      16.20                  18
429                      15.63                  21
430                      15.60                  16
431                      15.54                  21
432                      15.59                  20
433                      15.52                  20
434                      15.84                  22
435                      15.85                  19
436                      15.86                  19
437                      16.92                  19
438                      15.82                  18
439                      15.69                  15
440                      16.02                  18
441                      15.91                  17
442                      15.91                  20
443                      15.65                  21
444                      16.16                  23
445                      15.78                  20
446                      15.71                  20
447                      15.69                  21
448                      15.67                  18
449                      15.60                  20
450                      15.55                  19
451                      15.54                  19
452                      16.07                  16
453                      15.81                  17
454                      15.98                  17
455                      15.68                  20
456                      15.99                  17
457                      15.59                  19
458                      16.13                  18
459                      16.38                  20
460                      15.71                  19
461                      15.67                  20
462                      15.53                  19
463                      15.80                  24
464                      15.68                  23
465                      15.95                  24
466                      15.76                  22
467                      15.63                  25
468                      15.53                  21
469                      15.47                  26
470                      15.45                  22
471                      15.09                  23
472                      15.10                  22
473                      15.24                  25
474                      15.12                  23
475                      15.19                  23
476                      15.08                  26
477                      15.49                  21
478                      15.42                  24
479                      15.40                  23
480                      15.16                  24
481                      15.08                  21
482                      15.02                  21
483                      15.04                  26
484                      15.01                  21
485                      15.04                  24
486                      15.07                  20
487                      15.28                  24
488                      15.06                  19
489                      15.02                  20
490                      15.63                  21
491                      15.18                  23
492                      15.21                  21
