Frame        Inference_Time_ms    Objects_Detected
0                       176.09                  14
1                        30.47                  12
2                        29.01                  12
3                        28.31                  13
4                        28.08                  15
5                        25.05                  15
6                        21.38                  11
7                        21.36                  14
8                        21.33                  13
9                        21.34                  14
10                       21.38                  14
11                       21.36                  14
12                       21.41                  15
13                       21.72                  15
14                       20.76                  14
15                       15.11                  16
16                       14.72                  16
17                       14.62                  16
18                       15.09                  17
19                       15.15                  17
20                       15.09                  14
21                       14.45                  18
22                       14.11                  14
23                       14.04                  15
24                       14.03                  16
25                       13.94                  16
26                       13.95                  14
27                       13.95                  14
28                       13.93                  14
29                       13.95                  17
30                       13.95                  13
31                       13.96                  14
32                       13.94                  14
33                       13.96                  15
34                       13.94                  16
35                       14.34                  15
36                       13.93                  16
37                       14.33                  14
38                       14.10                  15
39                       14.02                  15
40                       14.00                  16
41                       13.99                  14
42                       14.21                  13
43                       14.08                  14
44                       14.02                  14
45                       14.02                  15
46                       13.96                  14
47                       13.96                  13
48                       13.96                  14
49                       14.33                  12
50                       14.09                  14
51                       14.02                  14
52                       14.03                  13
53                       13.99                  15
54                       13.95                  16
55                       14.35                  15
56                       14.14                  15
57                       14.03                  13
58                       14.03                  16
59                       14.11                  16
60                       14.07                  16
61                       14.02                  15
62                       14.04                  16
63                       13.96                  18
64                       13.96                  15
65                       13.93                  16
66                       13.94                  14
67                       13.92                  13
68                       13.94                  14
69                       13.94                  14
70                       14.07                  10
71                       14.02                  10
72                       14.04                  11
73                       13.98                  14
74                       14.02                  14
75                       14.16                  15
76                       14.05                  13
77                       15.39                  15
78                       15.38                  16
79                       15.34                  18
80                       15.83                  15
81                       15.37                  16
82                       15.38                  18
83                       15.76                  18
84                       15.38                  17
85                       15.14                  17
86                       14.77                  15
87                       14.77                  15
88                       14.63                  14
89                       14.63                  18
90                       14.62                  16
91                       14.60                  15
92                       14.64                  16
93                       14.60                  16
94                       14.84                  15
95                       14.58                  17
96                       14.61                  15
97                       14.62                  15
98                       14.60                  15
99                       14.66                  17
100                      14.65                  15
101                      15.54                  16
102                      15.14                  15
103                      15.82                  15
104                      21.93                  16
105                      17.28                  16
106                      23.19                  19
107                      15.30                  21
108                      14.81                  19
109                      30.76                  18
110                      14.77                  16
111                      15.07                  17
112                      27.94                  18
113                      20.51                  13
114                      14.84                  12
115                      14.39                  15
116                      27.82                  14
117                      15.49                  15
118                      14.69                  18
119                      35.29                  19
120                      14.85                  17
121                      15.00                  17
122                      34.63                  16
123                      14.69                  15
124                      14.56                  15
125                      14.30                  15
126                      15.15                  12
127                      15.10                  14
128                      31.93                  15
129                      14.66                  14
130                      14.92                  13
131                      14.31                  15
132                      15.06                  13
133                      14.95                  15
134                      35.80                  15
135                      14.32                  16
136                      14.66                  13
137                      37.15                  14
138                      15.45                  13
139                      15.10                  14
140                      14.49                  13
141                      35.47                  14
142                      14.97                  16
143                      31.70                  15
144                      17.70                  12
145                      14.62                  13
146                      14.58                  16
147                      19.02                  13
148                      15.09                  12
149                      14.75                  12
150                      33.84                  14
151                      14.69                  12
152                      14.42                  15
153                      36.45                  14
154                      15.03                  17
155                      14.50                  14
156                      34.92                  16
157                      15.05                  14
