Frame        Inference_Time_ms    Objects_Detected
0                       149.05                  14
1                        30.29                  12
2                        28.22                  12
3                        28.29                  13
4                        28.20                  15
5                        28.11                  15
6                        28.05                  11
7                        28.05                  14
8                        18.59                  13
9                        16.00                  14
10                       16.32                  14
11                       16.05                  14
12                       16.01                  15
13                       16.01                  15
14                       16.00                  14
15                       15.59                  14
16                       15.69                  16
17                       15.56                  16
18                       15.66                  16
19                       15.61                  17
20                       14.67                  14
21                       14.10                  18
22                       14.07                  14
23                       14.07                  15
24                       14.52                  16
25                       14.05                  16
26                       14.19                  14
27                       14.12                  14
28                       14.05                  14
29                       14.12                  17
30                       14.12                  13
31                       14.48                  14
32                       14.11                  14
33                       14.27                  15
34                       14.19                  16
35                       14.06                  15
36                       14.05                  16
37                       14.16                  14
38                       14.18                  15
39                       14.06                  15
40                       14.04                  16
41                       14.00                  14
42                       14.06                  13
43                       13.98                  14
44                       13.97                  14
45                       14.08                  15
46                       14.06                  14
47                       14.20                  13
48                       14.07                  14
49                       14.04                  12
50                       14.06                  14
51                       14.00                  14
52                       14.03                  15
53                       13.97                  15
54                       14.63                  16
55                       14.14                  15
56                       14.07                  15
57                       14.06                  13
58                       14.03                  16
59                       13.97                  16
60                       14.11                  16
61                       14.18                  15
62                       14.13                  16
63                       14.07                  18
64                       14.08                  15
65                       14.04                  16
66                       14.01                  14
67                       14.12                  13
68                       14.06                  14
69                       14.34                  14
70                       14.40                  10
71                       14.04                  10
72                       14.14                  11
73                       14.24                  14
74                       15.27                  14
75                       15.33                  15
76                       15.25                  13
77                       15.15                  15
78                       15.12                  16
79                       15.34                  18
80                       14.97                  14
81                       14.51                  16
82                       14.46                  16
83                       14.47                  18
84                       14.31                  17
85                       14.39                  17
86                       14.34                  15
87                       14.54                  15
88                       14.51                  14
89                       14.42                  18
90                       14.38                  16
91                       14.32                  15
92                       14.60                  16
93                       14.45                  16
94                       14.46                  15
95                       14.49                  17
96                       14.48                  15
97                       14.46                  15
98                       14.40                  15
99                       14.44                  17
100                      14.54                  15
101                      14.39                  16
102                      15.18                  15
103                      14.88                  15
104                      14.43                  16
105                      16.53                  16
106                      40.99                  19
107                      15.64                  21
108                      15.38                  19
109                      33.34                  18
110                      37.22                  16
111                      15.39                  17
112                      15.21                  18
113                      38.45                  13
114                      21.68                  12
115                      15.40                  15
116                      37.61                  14
