Frame     E2E latency(ms)     
22        68.161000 ms
23        51.743000 ms
24        51.675000 ms
25        56.176000 ms
26        53.593000 ms
27        53.251000 ms
28        56.155000 ms
29        46.221000 ms
30        53.859000 ms
31        54.948000 ms
32        48.603000 ms
33        49.897000 ms
34        48.439000 ms
35        45.026000 ms
36        55.941000 ms
37        58.033000 ms
38        46.449000 ms
39        51.483000 ms
40        45.317000 ms
41        50.409000 ms
42        48.855000 ms
43        56.231000 ms
44        47.997000 ms
45        52.651000 ms
46        53.283000 ms
47        49.892000 ms
48        46.957000 ms
49        47.416000 ms
50        49.725000 ms
51        57.809000 ms
52        48.607000 ms
53        52.637000 ms
54        50.271000 ms
55        43.986000 ms
56        46.031000 ms
57        52.734000 ms
58        51.111000 ms
59        48.717000 ms
60        48.799000 ms
61        57.883000 ms
62        56.463000 ms
63        54.327000 ms
64        48.310000 ms
65        63.916000 ms
66        50.647000 ms
67        46.303000 ms
68        53.034000 ms
69        58.445000 ms
70        45.603000 ms
71        50.991000 ms
72        49.541000 ms
73        57.574000 ms
74        59.303000 ms
75        46.252000 ms
76        46.395000 ms
77        44.539000 ms
78        55.604000 ms
79        45.642000 ms
80        49.136000 ms
81        49.099000 ms
82        57.992000 ms
83        52.704000 ms
84        57.626000 ms
85        55.960000 ms
86        52.812000 ms
87        46.634000 ms
88        47.859000 ms
89        48.956000 ms
90        51.981000 ms
91        51.820000 ms
92        51.474000 ms
93        56.597000 ms
94        49.938000 ms
95        58.699000 ms
96        55.580000 ms
97        53.004000 ms
98        54.629000 ms
99        55.535000 ms
100       59.101000 ms
101       49.564000 ms
102       60.312000 ms
103       60.404000 ms
104       47.367000 ms
105       51.759000 ms
106       54.237000 ms
107       60.089000 ms
108       50.366000 ms
109       52.007000 ms
110       50.219000 ms
111       47.166000 ms
112       56.736000 ms
113       55.368000 ms
114       49.336000 ms
115       55.918000 ms
116       46.529000 ms
117       53.347000 ms
118       54.175000 ms
119       49.349000 ms
120       48.074000 ms
121       49.001000 ms
122       53.010000 ms
123       56.707000 ms
124       53.890000 ms
125       44.293000 ms
126       49.784000 ms
127       57.920000 ms
128       59.606000 ms
129       53.282000 ms
130       46.449000 ms
131       53.004000 ms
132       55.654000 ms
133       63.772000 ms
134       53.454000 ms
135       48.774000 ms
136       55.877000 ms
137       55.728000 ms
138       54.507000 ms
139       57.128000 ms
140       52.198000 ms
141       51.908000 ms
142       53.204000 ms
143       58.387000 ms
144       57.964000 ms
145       51.731000 ms
146       55.553000 ms
147       51.745000 ms
148       47.327000 ms
149       54.813000 ms
150       50.832000 ms
151       54.326000 ms
152       62.641000 ms
153       49.683000 ms
154       58.290000 ms
155       52.811000 ms
156       55.059000 ms
157       52.150000 ms
158       52.425000 ms
159       62.015000 ms
160       49.913000 ms
161       48.598000 ms
162       55.005000 ms
163       55.270000 ms
164       52.490000 ms
165       58.165000 ms
166       55.219000 ms
167       51.795000 ms
168       59.760000 ms
169       59.896000 ms
170       57.287000 ms
171       45.326000 ms
172       52.143000 ms
173       47.161000 ms
174       51.889000 ms
175       50.788000 ms
176       55.173000 ms
177       52.461000 ms
178       52.305000 ms
179       66.423000 ms
180       58.650000 ms
181       49.160000 ms
182       52.009000 ms
183       58.729000 ms
184       42.946000 ms
185       51.259000 ms
186       48.606000 ms
187       55.028000 ms
188       54.031000 ms
189       51.494000 ms
190       46.588000 ms
191       53.337000 ms
192       47.948000 ms
193       57.352000 ms
194       55.754000 ms
195       58.096000 ms
196       54.044000 ms
197       48.734000 ms
198       55.718000 ms
199       46.913000 ms
200       52.545000 ms
201       59.839000 ms
202       51.444000 ms
203       55.653000 ms
204       51.732000 ms
205       46.830000 ms
206       47.221000 ms
207       55.845000 ms
208       50.041000 ms
209       47.263000 ms
210       58.362000 ms
211       45.375000 ms
212       58.469000 ms
213       52.895000 ms
214       40.600000 ms
215       48.216000 ms
216       56.703000 ms
217       52.203000 ms
218       48.666000 ms
219       58.049000 ms
220       49.186000 ms
221       54.993000 ms
222       48.446000 ms
223       53.788000 ms
224       50.017000 ms
225       53.880000 ms
226       56.267000 ms
227       58.393000 ms
228       57.030000 ms
229       45.469000 ms
230       52.012000 ms
231       55.695000 ms
232       55.907000 ms
233       44.511000 ms
234       45.827000 ms
235       60.085000 ms
236       54.950000 ms
237       54.474000 ms
238       52.428000 ms
239       54.319000 ms
240       49.224000 ms
241       53.899000 ms
242       52.459000 ms
243       50.165000 ms
244       57.656000 ms
245       55.891000 ms
246       50.523000 ms
247       55.797000 ms
248       50.002000 ms
249       59.932000 ms
250       54.175000 ms
251       77.797000 ms
252       61.453000 ms
253       47.625000 ms
254       44.208000 ms
255       53.817000 ms
256       64.759000 ms
257       42.366000 ms
258       56.001000 ms
259       46.753000 ms
260       56.422000 ms
261       56.257000 ms
262       54.760000 ms
263       54.734000 ms
264       51.558000 ms
265       58.173000 ms
266       55.639000 ms
267       45.772000 ms
268       61.087000 ms
269       59.831000 ms
270       47.524000 ms
271       57.388000 ms
272       53.299000 ms
273       49.897000 ms
274       52.271000 ms
275       53.037000 ms
276       49.275000 ms
277       52.190000 ms
278       53.714000 ms
279       52.809000 ms
280       55.547000 ms
281       52.040000 ms
282       57.146000 ms
283       55.863000 ms
284       52.839000 ms
285       55.507000 ms
286       49.813000 ms
287       56.353000 ms
288       55.621000 ms
289       52.610000 ms
290       47.049000 ms
291       48.083000 ms
292       59.322000 ms
293       54.620000 ms
294       52.129000 ms
295       53.576000 ms
296       48.942000 ms
297       60.263000 ms
298       61.537000 ms
299       55.001000 ms
300       52.060000 ms
301       51.523000 ms
302       51.201000 ms
303       51.592000 ms
304       52.091000 ms
305       53.523000 ms
306       52.636000 ms
307       56.772000 ms
308       57.310000 ms
309       58.421000 ms
