Frame     E2E latency(ms)       
56        96.975000 ms        
57        78.318000 ms        
58        72.565000 ms        
59        78.758000 ms        
60        59.876000 ms        
61        63.113000 ms        
62        186.263000 ms       
63        163.484000 ms       
64        155.035000 ms       
65        138.098000 ms       
66        177.399000 ms       
67        160.853000 ms       
68        141.142000 ms       
69        142.173000 ms       
70        123.426000 ms       
71        107.332000 ms       
72        139.230000 ms       
73        120.414000 ms       
74        102.423000 ms       
75        86.874000 ms        
76        68.559000 ms        
77        109.621000 ms       
78        120.257000 ms       
79        101.221000 ms       
80        84.740000 ms        
81        66.219000 ms        
82        59.513000 ms        
83        152.401000 ms       
84        132.339000 ms       
85        116.058000 ms       
86        98.022000 ms        
87        83.997000 ms        
88        67.995000 ms        
89        61.060000 ms        
90        52.593000 ms        
91        55.906000 ms        
92        54.434000 ms        
93        50.667000 ms        
94        47.664000 ms        
95        57.660000 ms        
96        56.512000 ms        
97        48.542000 ms        
98        48.100000 ms        
99        55.199000 ms        
100       53.403000 ms        
101       60.544000 ms        
102       59.833000 ms        
103       55.850000 ms        
104       63.179000 ms        
105       62.745000 ms        
106       63.764000 ms        
107       61.468000 ms        
108       78.489000 ms        
109       64.554000 ms        
110       49.641000 ms        
111       74.140000 ms        
112       73.839000 ms        
113       58.209000 ms        
114       89.558000 ms        
115       83.798000 ms        
116       66.747000 ms        
117       57.215000 ms        
118       83.793000 ms        
119       67.256000 ms        
120       55.523000 ms        
121       83.307000 ms        
122       69.610000 ms        
123       61.012000 ms        
124       77.729000 ms        
125       77.529000 ms        
126       62.749000 ms        
127       92.210000 ms        
128       77.473000 ms        
129       61.102000 ms        
130       77.610000 ms        
131       79.574000 ms        
132       64.195000 ms        
133       51.825000 ms        
134       83.784000 ms        
135       69.089000 ms        
136       50.745000 ms        
137       90.005000 ms        
138       73.380000 ms        
139       63.885000 ms        
140       87.891000 ms        
141       78.206000 ms        
142       62.515000 ms        
143       92.426000 ms        
144       86.422000 ms        
145       71.956000 ms        
146       54.085000 ms        
147       84.652000 ms        
148       72.548000 ms        
149       61.607000 ms        
150       89.845000 ms        
151       73.399000 ms        
152       66.197000 ms        
153       97.110000 ms        
154       78.192000 ms        
155       68.844000 ms        
156       96.105000 ms        
157       82.745000 ms        
158       76.801000 ms        
159       86.264000 ms        
160       86.437000 ms        
161       69.226000 ms        
162       54.529000 ms        
163       88.353000 ms        
164       72.640000 ms        
165       79.869000 ms        
166       87.337000 ms        
167       80.107000 ms        
168       74.758000 ms        
169       72.690000 ms        
170       77.233000 ms        
171       60.971000 ms        
172       54.248000 ms        
173       74.894000 ms        
174       57.897000 ms        
175       59.728000 ms        
176       77.801000 ms        
177       66.092000 ms        
178       73.519000 ms        
179       85.557000 ms        
180       73.158000 ms        
181       55.891000 ms        
182       83.061000 ms        
183       70.153000 ms        
184       55.707000 ms        
185       83.234000 ms        
186       74.455000 ms        
187       57.858000 ms        
188       83.924000 ms        
189       85.087000 ms        
190       68.724000 ms        
191       56.892000 ms        
192       85.920000 ms        
193       69.224000 ms        
194       53.800000 ms        
195       90.298000 ms        
196       75.266000 ms        
197       59.525000 ms        
198       79.463000 ms        
199       74.330000 ms        
200       57.898000 ms        
201       59.573000 ms        
202       75.594000 ms        
203       63.650000 ms        
204       64.397000 ms        
205       66.319000 ms        
206       63.483000 ms        
207       73.111000 ms        
208       78.404000 ms        
209       63.052000 ms        
210       81.117000 ms        
211       63.484000 ms        
212       75.374000 ms        
213       60.068000 ms        
214       50.196000 ms        
215       63.108000 ms        
216       65.145000 ms        
217       65.732000 ms        
218       71.834000 ms        
219       59.735000 ms        
220       55.501000 ms        
221       67.714000 ms        
222       61.139000 ms        
223       65.447000 ms        
224       73.639000 ms        
225       61.375000 ms        
226       62.398000 ms        
227       81.388000 ms        
228       65.558000 ms        
229       66.414000 ms        
230       74.329000 ms        
231       56.780000 ms        
232       63.556000 ms        
233       55.548000 ms        
234       59.444000 ms        
235       63.782000 ms        
236       93.927000 ms        
237       88.315000 ms        
238       73.145000 ms        
239       60.317000 ms        
240       92.488000 ms        
241       87.588000 ms        
242       122.234000 ms       
243       114.253000 ms       
244       98.229000 ms        
245       105.891000 ms       
246       109.527000 ms       
247       93.604000 ms        
248       76.597000 ms        
249       91.084000 ms        
250       91.476000 ms        
251       161.445000 ms       
252       146.582000 ms       
253       131.978000 ms       
254       142.187000 ms       
255       144.197000 ms       
256       126.342000 ms       
257       109.339000 ms       
258       120.438000 ms       
259       121.010000 ms       
260       106.868000 ms       
261       87.383000 ms        
262       97.959000 ms        
263       97.979000 ms        
264       84.975000 ms        
265       65.368000 ms        
266       98.428000 ms        
267       80.964000 ms        
268       75.391000 ms        
269       93.616000 ms        
270       76.090000 ms        
271       61.160000 ms        
272       94.030000 ms        
273       76.422000 ms        
274       60.953000 ms        
275       91.051000 ms        
276       74.682000 ms        
277       61.154000 ms        
278       92.254000 ms        
279       76.942000 ms        
280       61.994000 ms        
281       84.929000 ms        
282       74.107000 ms        
283       57.989000 ms        
284       79.061000 ms        
285       79.497000 ms        
286       64.077000 ms        
287       62.420000 ms        
288       78.215000 ms        
289       67.134000 ms        
290       58.427000 ms        
291       78.569000 ms        
292       73.983000 ms        
293       61.996000 ms        
294       83.020000 ms        
295       65.444000 ms        
296       56.909000 ms        
297       82.954000 ms        
298       67.016000 ms        
299       57.679000 ms        
300       87.103000 ms        
301       75.794000 ms        
302       60.908000 ms        
303       85.778000 ms        
304       83.816000 ms        
305       67.941000 ms        
306       90.323000 ms        
307       91.334000 ms        
308       76.887000 ms        
309       63.012000 ms        
310       91.117000 ms        
311       74.171000 ms        
312       72.789000 ms        
313       90.383000 ms        
314       73.993000 ms        
315       65.841000 ms        
316       84.784000 ms        
317       79.008000 ms        
318       63.341000 ms        
319       52.237000 ms        
320       83.773000 ms        
321       67.374000 ms        
322       60.961000 ms        
323       86.042000 ms        
324       72.316000 ms        
325       56.959000 ms        
326       81.808000 ms        
327       73.684000 ms        
328       53.251000 ms        
329       81.291000 ms        
330       77.770000 ms        
331       63.551000 ms        
332       58.674000 ms        
333       69.042000 ms        
334       60.662000 ms        
335       57.105000 ms        
336       72.502000 ms        
337       65.204000 ms        
338       55.909000 ms        
339       73.021000 ms        
340       54.477000 ms        
341       53.045000 ms        
342       71.951000 ms        
343       59.218000 ms        
344       51.759000 ms        
345       86.755000 ms        
346       74.948000 ms        
347       56.006000 ms        
348       95.208000 ms        
349       78.056000 ms        
350       134.663000 ms       
351       117.943000 ms       
352       105.622000 ms       
353       89.365000 ms        
